,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
touchAccuracy_x_mean,0.06270309308078184,0.1793085495451422,0.04118769362605661,0.1208673364099872,-0.03293562052089266,0.004343307471021074,-0.1543904543494915,-0.024555376887698967,0.08431666502057875,-0.06551843047967917,-0.012442283728664044,0.15878977273569175,0.1241107745566623,-0.04352239138465548,-0.22850842282992861,0.17277513687386287,-0.014670775828619281,-0.0683427155700782,0.16076474205337069,0.04313424902443683,0.07519494562863435,0.04634292480140103,0.07248380143805541,-0.06274744010057107,0.07454753703088582,0.06816910346546665,0.008658224779260766,-0.04687516482538901,-0.18359283074379257,0.1398266808537762,-0.0010687948307761541,-0.1059210340979351,-0.003502562887354538,-0.02551831896626841,-0.1488705187672213,-0.10917728680483063,-0.046792349221583276,0.0502159077318159,-0.2187722242720957,0.07521936413087608,-0.2632827779392022,0.031592125166032575,0.11074054377431283,0.23280518930690347,0.19329881838507987,-0.09851670575547863,-0.058172411996652684,0.01580990266715531,-0.13093546397868744,0.2977394077602951,0.1969273200597831,-0.21130672588997476,-0.14314297933999875,0.023753874396080826,-0.021917513323285537,0.11592902217922144,-0.11965775635774312,0.07411356994241607,-0.12414294647947618,-0.14533672159189812,-0.13537699238679712,0.07658202959764474,0.13188530234214046,-0.011873949919775306,0.04793064942725866,-0.10467722668375928,-0.12688997418939577,-0.03351671668411062,-0.015199059700086198,-0.09360781841970828,-0.11943513025767882,-0.05411592560708052,7.612347666178128e-17,-2.0265194463108288e-17,2.4516784169673375e-17,-4.8694462523101884e-17,-5.042526462686321e-18,-1.488790933746774e-17,-9.35739948863837e-18,-1.2733811257111457e-18,3.053540698529572e-18,1.1819386926448935e-17,1.501128845094003e-17,3.3432929859437853e-19,4.571180057153193e-18,-5.866820717660558e-18,6.769557836685857e-19,4.6978695214965965e-18,-3.4349660222560875e-18
touchAccuracy_y_mean,-0.058648076527990596,-0.1592404083031036,0.0010194395633773125,0.03835629650848492,-0.15746669766102872,-0.0734914677564178,-0.17588326353712194,0.07480510004583138,0.019047697826416243,0.22496073608514958,-0.1573010686237744,-0.038043450290106195,-0.060626721396169925,-0.11929143739639284,0.04691972283988673,-0.08046193444814596,0.04370326763830431,0.028045417063427877,0.0690727959330396,-0.1045132987661545,0.26545813539142316,0.18699476007245266,0.01012703258884836,-0.04287833768787698,0.1691369118292535,-0.01301145486449766,0.058768036622323896,-0.159195813669181,-0.13281890434500518,-0.06004880448006479,-0.03564594991873518,0.15547752956372488,0.04705961131154404,-0.0074225556983799346,0.1712258379822537,-0.17921753996098583,0.1267917265715608,0.11558285257511991,0.06137358037855815,0.030010504695909122,-0.08309890594293128,0.008756424867039682,0.04357727537112516,-0.03703994019267495,0.350266220402844,-0.012536292174660263,-0.13152622068859898,-0.12622774380063242,-0.12374911946596459,0.008840853098898961,-0.22630041547994417,0.1444513420338223,0.15708072657628266,-0.053869128498032826,0.036393674256500384,0.043692812887972624,0.10948321348347576,-0.07161962159782582,0.13103021422592614,-0.21083474652661913,-0.1570099149193338,-0.029489400085158816,-0.11458493954243779,0.06671395549710012,0.08958322457689807,0.006711118587487902,0.18665785941523783,-0.11441924035002426,-0.012616952683526292,0.04003868723954217,-0.020886969977031503,-0.08228361311435765,6.625309967699366e-17,2.3262853641706098e-17,-1.477326431602561e-18,5.958992251108391e-18,3.5617779430673e-17,-1.5166972404750258e-17,-5.4170475039166355e-18,-3.571662601829006e-17,-3.4413000532593596e-18,-7.432739607455914e-18,1.2852629479919263e-17,-2.2604129385313135e-17,3.1605819791063896e-19,-6.353563895304003e-20,-1.1464779213076469e-17,-3.0530869770196573e-18,1.483157303482887e-18
touch.duration_median,-0.039080583018870796,0.21918249007186874,0.009531021710745045,-0.08467111450170715,0.11902256669965966,0.007279012005516783,-0.0580621922407117,0.06665306443758029,0.00950070077522544,0.1200247710234896,0.007286149815582038,0.03147336742326884,-0.09436075404548454,0.016951574438901197,0.12065998078422059,0.012256652424049386,-0.1166789250281765,-0.06547679723703106,-0.021918971852672248,-0.19171077364733977,-0.18091277480670678,0.07327339596178364,-0.2014705044406057,-0.049309086197720675,0.04839168068984265,0.12320852059554252,-0.19996365264567972,-0.05557747246735769,0.006383911521075944,0.016126697393413547,0.08820200572716626,0.03088815605376298,0.08952367267050618,-0.036062949389498195,-0.08051290428216337,0.16069239542037067,-0.1439593414006388,0.18128364980216122,0.0035035381441143876,0.18134576505903474,-0.1171773064281285,-0.14909697531879093,0.09582577605793037,-0.16778813968382952,-0.12330617247831044,0.11200417045145213,-0.278019429355893,0.09312153248649956,-0.04007533619686912,0.1407059192714466,0.19482376162315637,0.10694021508102332,0.09045999518952044,-0.40724977766487513,-0.15890879822874943,0.04562320925628981,0.11417148337326125,-0.11660264188634023,0.047145446908692365,-0.17763491126639877,0.0586057476998261,-0.02836795498894791,-0.04811391382588441,-0.0011951634813299472,-0.0713640859997159,0.08014175354396509,-0.07137102545558477,-0.05076320585969746,0.023091760663046357,0.026441284837415195,0.026317239181376878,0.02131152528760659,-2.676116075454103e-16,6.436586442708951e-17,-7.232700051972711e-18,9.876345568825144e-18,4.2771965842956095e-18,-4.571428603713359e-17,-4.51667663756045e-18,-9.543413695218817e-17,-9.183313861020554e-20,1.8153009025192207e-17,1.9211396927689733e-17,-6.497144223941309e-17,7.426521297127862e-18,-7.569929320133606e-18,3.9057771216537994e-18,4.6756809318460036e-18,-3.082094588557488e-18
time_between_touches_median,-0.08858175093808894,-0.11550490649408876,-0.08307504924976107,0.0947063756106214,-0.048818680221395544,0.039892904065251145,-0.10015404751341839,-0.11774555023308875,-0.09794453394325525,-0.037845679033224916,0.0741835601754687,-0.08543410400097393,0.10473525653572097,0.04755778281485503,-0.049239261104713966,-0.08946043158194812,0.03037441653401644,-0.11944980917987925,-0.23277688402121366,0.06659781015314942,0.05565138565111792,0.04163126903952976,0.105327553761173,-0.006664545787734906,0.17778604285555463,-0.23862770431002464,-0.2071264086229062,0.22221488263914543,-0.08070684224222681,-0.11637814657241549,-0.29155526790739467,-0.31716774226441896,-0.12813961359615902,0.3470343544601437,-0.10563761472398946,0.09833338807447549,-0.10100166682640861,0.0033183609480486667,-0.1097976912232336,0.34473844117766284,-0.0181303837664981,-0.0013800308015821383,0.08905204687339567,-0.11534926655433937,0.060053344020580324,-0.058203302676873785,-0.09886371505434736,0.09670539971300171,0.015935752898082682,-0.020987021796539843,-0.08750043630288265,0.07424481623066279,0.08712329244332548,0.06807054851845004,-0.08885135630231783,0.1035671429643866,0.004406222097816194,0.015935898155449185,0.0646637598430045,-0.010429902868851922,0.0254852166573607,0.007971247164486508,-0.05983377985320652,-0.01853442367603981,0.02330604335921841,0.011960295547081065,-0.026194565669286685,0.0513029289667664,-0.021236138501985732,-0.026687701973806745,0.06873768768675173,-0.032179431588478635,-1.0150202397068983e-16,2.781518520656813e-17,3.999974436433755e-18,1.521441984868888e-17,-1.1585902300977768e-17,3.4317125177317867e-19,-1.3589245976108795e-17,-9.167049076741312e-18,-1.0545361243426508e-18,-3.178147178851338e-18,2.9683768585894516e-18,-6.912775033572383e-18,-8.117325108343185e-19,1.2421016090859853e-18,-2.26833052955568e-18,-4.3252215279689095e-18,2.0152100775118798e-18
difference.touch_buttonCenter_x_median,-0.02711030688313205,-0.14234929813969063,0.1666469355133052,0.08605311100241769,0.043128396098574884,-0.10307968931675537,0.01877254633346448,0.05461348949481981,0.05193706468941173,-0.06302332255635208,-0.03273635686295302,-0.03217688825937476,0.07321447936030606,-0.09148733918045568,0.054457564111365736,0.2344535688386118,-0.07861989399863381,0.06748090980856628,0.13842260405478857,0.043270654438567535,0.024123524547807,-0.11867325180382239,0.1459297806698932,-0.2089652434731915,0.21321243165365802,0.3126249299517799,-0.11881568904768247,-0.16625320143237507,0.21077239788987587,-0.053151926126156046,0.12445138582316136,-0.04004804573448706,0.08972550166383816,0.04829536681806362,0.031019970852340924,0.07366245879642778,0.02499093937954379,0.16326383513530646,-0.02473610443546061,0.24605138701487597,0.12240033016701564,0.17076898495051068,-0.07158092617943262,0.0288146042339419,-0.17576319802265844,-0.16431385915933794,0.06508310539098959,0.2472773517794264,0.08658662901294012,-0.10194692941025682,-0.0422002648203798,-0.15122245843382076,0.2223285677863282,0.05414222862440661,0.13206338332347467,0.04245692574954826,-0.06305075268011481,0.10298349518378158,0.16185432550932444,-0.06280097628932926,-0.002570507820665771,0.027215342729098365,-0.13515232757715084,-0.05665577099111478,0.047525079684641425,-0.028344921847677604,-0.02927228810050539,-0.04865656329999214,0.055127845822072474,0.023363069293243728,0.0011719226208790623,-0.1316723717482145,2.827530972988139e-16,1.231575347250418e-17,2.7452954610758737e-18,-7.934837036672302e-18,1.1671752416801135e-17,1.0158312881896515e-17,-8.914141621307747e-18,2.2969120963661905e-18,-1.8174215048042526e-18,-1.784174541518697e-17,3.1156722156864746e-18,-2.739479396535028e-18,-1.1448969667903344e-18,1.1784250927626906e-18,-1.4346267286880343e-18,1.121088662420028e-18,1.5779138694065244e-18
difference.touch_buttonCenter_y_median,-0.005792577550547866,-0.17690590925541033,0.11135153354142639,0.016816186008239177,0.03633230601710171,-0.12477942338803527,0.14477853045054248,-0.006297247342979373,0.0006898043960937572,-0.19371860534227336,0.18368309346933662,-0.009946612032768393,0.03346668516470669,-0.028402688071511563,-0.04056271723595853,-0.03894514240270532,0.05709125316791247,-0.006538498261768708,-0.12247772653525285,0.05670276197394705,-0.20522728184690087,-0.08940553728372852,0.07707265621772719,-0.10571076115043253,0.08956467366517953,0.1872258238598369,0.25846126234667766,0.06096501617848852,-0.18241528094430726,0.1949279739714531,-0.020698617283478882,0.09974177111230348,-0.1311832563317317,-0.024333344473704943,-0.18756220599760653,0.08626548505480061,0.03513658916707818,0.13926278820349447,0.04048407730893511,-0.05229935944695253,0.315807159314155,-0.25901564460035,-0.0030467504553391214,0.07946896088790852,0.009295913121873604,-0.01758975283075606,-0.31708468858063693,-0.11930694383646258,-0.20914632520580756,0.06418020511273206,-0.052165416386539876,0.10582474688573032,0.14310631953288597,0.08348984839335077,-0.1308896200346543,-0.08839937456424733,-0.06857967482456413,0.002973618288214269,0.033619057605774244,-0.11431689380355149,-0.10121956743692269,0.1379918575979425,0.016152954024513215,-0.007011849686368539,0.09822679905380945,-0.044174449205294446,0.035058165553109394,0.06304163641685293,-0.015944814394362128,0.01927737113976724,0.03658034645545022,0.04956682966954165,-1.2971240177561115e-16,-1.1273260361207438e-17,5.651645242619457e-18,-1.7002856899080986e-17,-4.4719552368477185e-18,-3.456572601543962e-18,3.813087654217441e-18,-9.734577782887066e-19,2.8595879231019394e-18,9.245889513533222e-18,5.5514842615029976e-18,-1.1547165777849864e-18,-3.0443527704721027e-18,1.0367378680911838e-18,-1.2004018925871935e-19,1.861295405653062e-18,-2.58927869852041e-18
difference.touch_buttonCenter_x_skew,-0.04213407196214456,-0.07350699521403578,0.1891552194359609,0.006639915105636826,-0.07461535582182466,0.02067409892091409,-0.14517156585179158,-0.09452249294178489,-0.13740671462594709,0.01602374439380616,0.17419725149159077,0.2084327965729558,-0.009026654738567785,0.3026076019968334,0.1689642101632287,0.03139670308845466,-0.022818590134520533,-0.02424019258629235,-0.019379788171966825,-0.09504137263024692,-0.07629717992750017,0.13294086489080648,-0.031123294820388017,0.004366897314917968,0.09028860494217286,-0.043482262233982966,-0.033982132168819325,0.18648854231694573,-0.07469624821140292,0.02441359893452394,0.08933869848127803,0.09586239032242419,0.02906209496556523,0.057945697688300865,-0.039057325127602446,-0.2086348862976861,-0.03450282852443584,-0.1391512281963337,0.09856689610432151,-0.15773502025818842,0.01035979299936085,-0.06805577098277482,-0.182925152411684,-0.06266475579928156,-0.009442865777843062,-0.19278179810639579,-0.015950019052213465,0.18850232544839185,0.10954985170760057,0.3097384358303208,-0.13848489921213963,-0.2663788077262814,0.0795731362662566,-0.041842492562614006,0.06991055527246964,-0.1543022460418904,0.053581802642710556,0.14828714125415704,0.06522339973660785,-0.0776915542633222,0.1621588677555136,-0.09340366955073556,-0.00566818425471227,0.1659580178298313,0.09284332679978356,-0.042984399100186345,0.055461830727135036,-0.10222233122590334,-0.022411003806615135,-0.07515463547406234,0.13666113612291295,0.039575937071116125,2.2600992375911283e-16,-1.656088936302137e-17,7.27688787922905e-18,5.06671889500636e-18,4.372095128916977e-19,-2.38310794697707e-18,-1.611744108900302e-17,-1.1974640464678193e-17,-2.359069548741924e-18,-7.312190730685583e-18,6.8612010484628836e-18,-1.1279942419107777e-17,3.638865057241953e-18,5.7682419904163355e-18,-2.549059187172398e-18,2.3090914039530138e-18,4.23578798856954e-18
difference.touch_buttonCenter_y_skew,-0.031240022796349836,-0.09289701867773144,0.2083254890531087,0.03276470955044831,-0.03344280595350721,0.018973754167979633,-0.09030004174795035,-0.06966454479097395,0.001373749027651414,0.11510415484432236,0.03539700241945476,-0.009878688368950062,-0.08554613281463326,0.12270084821398136,-0.16732615645339227,-0.18239063994729726,-0.2577144866241293,0.06930771856702775,-0.11183369884933933,0.02145545421441233,-0.09591462847104823,-0.05212395835861321,0.11611176708319987,0.05392896598722393,-0.12086808123281703,-0.1286501491631576,-0.13549006465973457,-0.15889343899726627,-0.23714338213927227,-0.047980221463300735,0.01693458267259875,-0.09745643889802684,0.09899912218673737,-0.14811537398657598,0.13547480276344243,0.16415327457583812,0.4100125275157856,-0.09613418245521221,-0.04670458718806797,0.0876013757938361,0.08946496561346699,0.1862250376942371,-0.012483002240086596,0.17398698916702357,-0.1292575064755415,0.14153938073755576,-0.055462381006423665,0.054697119364455926,-0.20115932023195748,0.08230150609961387,0.04788265845387486,0.008673975611908288,0.07268941243154493,0.020346753586499233,0.11087865829208204,-0.08277699539254649,0.1570744482904245,-0.08295062540911047,-0.06480179575603616,-0.029986949613480945,0.02950549044879825,-0.02596273790986231,0.01986838688236539,0.046732826247742984,0.08084031074281475,-0.06064144664345821,-0.2315064175344756,-0.0022944879817401315,0.07548212188883577,-0.026076911495133775,0.10514850257107575,-0.03123229072708769,5.822537203790897e-17,-1.6020525506540545e-17,1.2009728048260067e-17,-2.0397410891248034e-17,-5.7323341636508205e-18,-9.072112320684062e-19,-3.506776928883905e-18,-2.49607480878034e-19,-6.33955318854133e-18,-2.612060026047104e-18,7.680784919567002e-18,4.2175808625294685e-18,2.401621509573992e-18,3.232942713371818e-18,-6.093485132011347e-18,2.6506726921714743e-20,3.272859089745032e-19
target_touch_x_location_skew,0.038120180114029976,0.038078054125456264,0.03831120497326646,-0.015613091406266781,-0.06321221576001805,-0.2202964346836297,0.0182854647660348,-0.017286226199813258,0.45675582697192085,-0.0798986598417667,-0.08268949209129511,0.015539488169281489,-0.12011383325117554,-0.0379956308699716,-0.11641494928771522,-0.14824681994776945,-0.18360216556577388,-0.015918897246727633,0.19729277846106882,0.03049312860331202,-0.07293800327965391,0.020322605660391416,-0.03193649044712066,0.005061129156720141,0.03972008980918371,-0.11592819555365307,-0.05449573814582112,0.24584616605011952,0.0937240654306285,-0.05109587528959695,-0.01015023517092313,0.05205193606574184,0.12648366125316993,0.0034424674567599886,-0.0756665543655315,-0.02078243586439042,-0.024657199745492478,-0.06033664304870416,0.04615359860472977,-0.040862163602016305,0.06386924891383747,-0.020878743154901194,0.02718317165189473,-0.09088276462422894,0.050653872165280805,0.008182446188033057,-0.0028938551276618957,0.029749668811874602,-0.004654292966629114,-0.05916106416877999,-0.09971471053146022,-0.006852392701508364,0.1207630362261887,0.11284867579045559,0.030892164655056207,0.13443293723019512,-0.04220256733975651,0.05158183590037958,-0.024917295683032907,-0.2781845879269478,0.15714557225227654,-0.1949724690760408,0.32096248887855117,-0.1287933891028618,0.07321183694234801,0.133203448598586,-0.09420513125586624,0.09564231992100702,-0.20136101748306726,0.1986958538239469,0.04894616875192673,-0.009141788740317153,7.04821156015892e-18,5.376831808812038e-18,-2.5692911988140983e-17,-4.5754119580870117e-17,2.831719996503028e-17,-1.3270800894137875e-17,-2.4493500408493497e-18,4.831681438803918e-17,-1.1562538581085244e-17,4.0042223031249064e-18,2.1938661929838684e-18,8.040463552635223e-18,-2.7327737044243172e-18,8.162631448644084e-18,-5.2023699596810235e-18,4.568802325395442e-18,2.598132757873424e-18
target_touch_y_location_skew,0.0062697092068376165,-0.06278256581561566,0.030876722468685582,0.10340474350311983,0.1914164556866337,0.22900448355506903,0.08469240839324804,-0.12910364592164925,0.020118172490132806,0.102270821096764,0.09698049050873792,0.1346070558404969,-0.2285635345876985,0.0633115683392966,-0.08901722599776554,-0.013531998514602218,-0.12274976675614242,-0.07618900663317474,0.2428294331342969,0.17651282985500488,0.12557402862570122,-0.20342523368001608,-0.29281773886020723,-0.11578803551949556,-0.09165051843840544,-0.007261242526244695,0.029684374459469545,-0.1281503666125497,0.09620007791386963,0.07005735840691017,-0.10982310185454267,0.0016385723566098298,-0.2828587033130211,0.23951205809775555,0.1728503818858603,-0.04490386657404864,-0.02050893041244324,0.06138017128562998,0.10759471833333444,-0.09309557588891228,0.017782114580508157,-0.06034813379772952,0.030717799639504065,-0.028209261845691364,0.04980367385028632,-0.134028623486037,-0.16555455670156105,0.12955166556668085,-0.04299450886096458,0.008539205754104343,0.05379840900385176,-0.038435895600646384,-0.02905189823181445,0.16997569816709168,0.09846829697841122,0.11968870011349565,0.26899177818181697,-0.13159640768854539,-0.010054069117131102,-0.08710182325502198,0.024581364527176228,0.06059458828116816,-0.01961285412333208,-0.09449704681308141,-0.06366229205145507,0.0016704343232818442,0.012981748748539898,0.04097070822635977,0.05266171612059927,-0.03697167416098518,0.04246216738093721,0.050442648375935456,-2.1583808182843322e-16,-1.0852793324486606e-17,-1.021797353653245e-18,-1.755063627225384e-17,5.5023730274989425e-18,1.627382999247097e-17,2.309146781504568e-18,7.598859866187951e-18,-1.8448183580932564e-18,-1.1626913493862674e-17,-1.0099266288818847e-17,8.351190617592523e-18,-9.667314835573443e-19,-2.251681226945701e-19,-3.6771317220403933e-19,-4.616228034962795e-19,1.1460921414922452e-18
time_between_touches_skew,0.1253693528197365,-0.03151964683600441,0.03052391014442983,-0.016175391219189175,0.029124426135232074,-0.007941915956135505,-0.01590099069814767,0.079987879779371,0.06525450259099767,-0.08210684372564837,-0.0878046392287842,0.06973079632453372,-0.3107019739567928,0.08892406312796561,-0.04337787716586966,0.20573355929069698,0.13355027883028425,-0.31820281198116634,-0.011862369437198164,-0.19016942653949287,-0.24996648771170743,-0.03206274036501433,-0.0062870090675058166,0.1289271450997051,-0.05106509499893985,-0.04392605991458627,-0.0002569908490939188,-0.19459279559750817,-0.0408414250663886,-0.11137821474931053,-0.07525777183749177,-0.10824913142016607,0.13283699622285877,-0.06594124254146586,-0.0921059073492204,-0.08471713753352729,0.12098459915638876,-0.02159180666457287,-0.06489595374454128,0.07751809029963116,0.10556563095655463,0.028306102889773962,-0.08775005901639202,0.12005172319469172,0.11146027455178001,-0.20452790944007562,-0.1328120435110483,0.03899992905851497,0.0140969201510164,-0.26751742479934104,-0.23867068353565252,-0.13299649600459337,-0.2023523131932391,-0.02397920466004928,-0.2543983732373499,0.17955681140431587,0.041567718530521366,-0.06471682665530049,0.021036789921340213,0.05024011324903249,0.10466869346047125,0.05199720500906349,-0.034626991174201455,0.09254474282801538,0.0013862533735413476,0.022793894793224495,0.059234122318119205,0.004448394240875822,0.028352888058399445,-0.004565383586117137,0.0034593210788460838,0.018580184367808984,1.9472528642413988e-16,1.0239460874984936e-18,-1.0711143223731994e-18,3.634948602797606e-17,-1.3053536264317615e-18,-2.818528420254289e-17,3.0942190184825735e-18,-3.3895548136191804e-17,2.7365511269339198e-18,3.896396786216487e-18,1.1206045756080294e-17,-2.0617682275426696e-17,1.100885703565248e-18,1.5467395959324117e-18,1.831680365475662e-18,-2.128885490338573e-18,-1.780038049261442e-18
touch.duration_skew,-0.06561796504318006,-0.12928064783361173,0.15129561892697857,0.08841255244662241,-0.06892506546655462,0.07065171342446833,-0.0002041578125241382,0.070812008547053,0.1931909835443222,0.014005293864473304,0.09603967142402378,0.07118999429487163,0.02337526722076568,0.07307233348303135,0.07133885811225764,-0.14852178047098535,0.3213384982905402,0.0634853728939196,-0.06894218353748602,0.16487081920790217,-0.005946008357883087,-0.0662707142407127,0.1579930093946909,0.03429309173945731,-0.1362144705395376,-0.06910085604040626,-0.009400309750962298,-0.03575600369522726,0.12248253955198407,-0.02042615823428143,0.013497887556725638,0.09948853621180191,-0.15281572620472933,-0.002121162991191975,0.01322518229529524,0.10173315709949854,0.08081607159007287,-0.0310826956105421,-0.15214177847134872,0.07040813915310684,-0.027442265704601308,0.019585819550699643,-0.0051704979708559334,-0.15431040368454768,-0.040145863082976546,-0.19129153545246738,0.10719420851964283,-0.20076150765668682,0.0398061155048319,-0.03307676299649386,0.23824417299662562,-0.22204444573650217,-0.1104432663204941,-0.29617033873889304,-0.04012462565503607,0.0116840847001474,0.0919898032028206,-0.21119625432211644,0.13790670651749823,-0.15448365074040776,0.01677477967573006,0.13530163414597482,0.05922252351645138,-0.05719670874437058,0.20948052315108232,0.019858597857243074,0.06463746145161123,-0.10632357241874665,-0.199202706702237,0.09224245579173518,-0.022675508192520274,-0.06360545211352539,1.7593208545379485e-16,-3.438762780632963e-17,-4.090821348293688e-18,3.06828703984337e-18,2.11192810452269e-17,-7.514809506646532e-18,1.493159276409589e-17,-3.460893876889335e-17,2.0051363388894113e-18,2.719408271011127e-17,5.2551721098022275e-18,-1.7041642682139045e-17,6.165566405693835e-18,-2.102624065442702e-18,5.149864950187599e-18,4.070457398630261e-18,-5.583661577139328e-18
touchAccuracy_skew,-0.01860896354652913,-0.07520529827954202,0.044341821848733275,0.021444531696538822,-0.051098424529920874,-0.08700170820744925,-0.02447444170367166,0.0048075956854013585,-0.044306090774704474,0.032274205946945134,0.1269599969504096,-0.4635936822634334,-0.3037738731547026,0.10283822816790911,-0.18880609719753513,0.24194578619411977,0.04706891733201311,-0.14827225112231346,0.030460093683747122,-0.07587983671837412,-0.010776821529158792,0.035843246695536235,0.031012279254966434,-0.07945100645522052,-0.037944409165626004,0.05854784024863359,0.03327837670480647,0.10772258737977618,0.014556709135118306,0.21656284638211773,0.1177827099515933,0.08322431581401199,-0.16836181138446357,0.01832615017609946,-0.0052828347207716925,0.12088668803491939,0.20249803169555322,-0.09433839361475971,-0.013120482581293636,-0.11407175773357453,-0.3553164971332267,0.038562383351166525,0.07917533894017234,-0.16130042883305296,0.01983851996999545,-0.10625810159069506,0.15705913271060487,0.10102338190756292,0.04810583874536484,-0.015045062546487393,-0.00340784929412008,0.15548609295279686,0.11519761218686739,-0.039984737082552395,-0.08819922830306762,-0.05237776881694361,-0.09826215812501014,-0.01282372049073184,-0.02764902337940301,-0.030895666931986032,-0.009365184286770953,0.022746106606802284,0.0009723761750828458,-0.027565953513530035,0.042977419584039854,-0.03234755533555659,-0.05427286661133315,0.10879162504856447,-0.05264092451318063,-0.11583664174099044,0.09406700487018424,-0.06249488304430091,-9.93937381444572e-17,2.292756881358676e-17,1.1636231530262184e-17,-9.10157706290805e-18,-3.700623296403896e-18,-1.7631021938953854e-17,-1.9055233462187014e-17,-1.8901264593910155e-17,-1.970909574389023e-18,6.905001324952877e-18,-6.561412455720454e-19,-9.733337750121915e-18,7.665951155256457e-18,-5.995212913910072e-18,6.7728079715578564e-18,2.863348612232023e-18,-2.145228661308408e-18
touchAccuracy_x_skew,0.019789932675816455,-0.02635398692171912,0.07528680945994089,-0.003776117617997233,-0.24336135043206758,-0.07768288958316402,-0.10383720704073801,-0.0922125495993586,0.01316007662944263,-0.04139789781501727,0.23093170585103806,0.4083807221536112,0.01386960360966319,0.16132650044025393,-0.06078652065571895,0.18316109997850488,-0.012829824848485771,-0.1358487304480245,0.008226730472400072,-0.10682662214137219,0.08474246459051522,0.0019548030565628913,-0.08773948382682811,0.2556585804018675,0.17918022506990625,0.07853038485698617,0.1390804642395145,0.07417330431230539,-0.027663701420497747,0.04657630544216961,-0.0011228729857859152,0.11689492790123068,0.003942359333251982,0.13448987566052062,0.047242203238130796,0.03634396546457784,0.04302351495405852,0.06457376840225078,-0.05079157861492479,0.005695207214745632,-0.0230172858577218,0.10732910642840059,0.01057805068293912,-0.1376190320096358,-0.23753886538990554,0.18489505836063505,0.08085995464301281,-0.10040074680658559,0.012247484779341511,-0.20928643979098255,-0.0006411076158942958,0.10206906923111518,0.017144472661657466,-0.03294194452784578,0.10140961209595363,0.16686592294094318,-0.009977177281593183,-0.1259755876957256,0.05993333424408555,0.04519661342008056,-0.31451466928862787,-0.04155224863446519,0.06324536225308404,-0.006128397803402692,0.012993041025345806,0.07488890461303485,-0.1065356052594282,0.10857987983046247,0.11455592020820783,-0.001891904864452388,-0.029360162382904065,0.03852471320726038,-1.5088518636658442e-16,1.5307206635772054e-17,-1.8904496702417175e-17,2.5880646972445795e-17,5.959186272562753e-18,7.514748247272528e-18,6.941615883458027e-18,1.4065104511732003e-17,1.6621306661935365e-19,4.657795432215148e-18,-1.39464001970072e-17,7.172884710889976e-18,-2.0040762096330665e-18,-5.954721919129003e-18,4.0903717226612e-18,1.5588806855512111e-18,-9.349825759163579e-19
touchAccuracy_y_skew,-0.011978755915189437,-0.004075859879457465,-0.023019932391291884,0.03691948981918028,-0.19008218259446735,-0.21075760948216232,-0.09590867110751083,0.007929706272638948,-0.12184911526802968,0.2979603072367766,0.06268859927634071,0.17976953659672484,-0.05602503192448977,-0.4074952273199964,0.035545820562815744,0.09969153279106348,0.005063771324400779,0.03621936300409869,-0.06753462210231398,0.10581903760727707,-0.15136537297821756,-0.24110835547262188,-0.008637252307963375,0.03312881712450386,-0.17477232916910593,0.0596108129299768,0.005738535909787221,0.015237336769035426,-0.0090524609506679,-0.07744199524727018,0.021727069241684244,-0.14543081754149828,-0.03144622963705624,0.024041411024085968,-0.11932759605227483,0.0929350832828772,-0.021606770387430536,-0.13442330784901396,0.03724487135653803,-0.058499108024248236,0.01896350678175851,-0.1426668186094639,0.02520727553776067,-0.05524187904694698,-0.07493443800786527,-0.0675723397117204,0.0956346573270909,0.14087947508670987,-0.042972668306227285,-0.009051892830413901,0.06143980795730497,0.07874369198093524,0.0067199006244155896,0.07538744898692532,0.025694523886915316,0.1417563358497203,-0.002662155549953596,-0.058806550340636685,-0.2157808214037508,-0.12111827078753344,-0.05601718208697774,-0.15594541175601295,0.00019210946449779373,0.28019332270361896,0.05018515889375784,-0.01712371474970616,0.2264063642000772,-0.08473934572189658,-0.09951739744794555,-0.11053507721994879,0.050645877149089996,-0.14190938574275758,5.208867772309486e-16,1.5508214496901048e-17,3.9125458449066855e-18,2.0557556211998134e-18,6.575418726733584e-18,-7.692651240151147e-18,-1.9250347605723903e-17,-2.4824910273612247e-17,-1.4460673502650923e-18,-1.55743511031834e-17,2.7005942658234137e-18,-1.6421686085477415e-17,3.4511611462085367e-19,-5.789832259509539e-18,1.1796488437805933e-18,-1.2807424628363008e-18,2.8808665916297656e-18
