,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
target_touch_y_location_skew,-0.006502829961701606,0.10289310938823448,0.08801884614337362,0.041725243924943034,-0.23682189854127556,0.009913800799035618,0.16842282262100075,0.17071311180553833,0.1436118173157309,-0.10422851297017409,0.07743465040402278,0.04024399652151926,0.023950013815115967,0.04209697583863051,0.04528639086934355,0.14631541188172428,-0.007960794856269743,-0.12565797940643947,-0.13555946844533845,-0.00879406308764028,-0.011209723877140622,0.020077245722962597,0.030305065669408437,0.13513587076425768,-0.06264020474472828,0.09899406034716232,-0.01942509739545846,0.09353785791791419,-0.11569014683997077,-0.04522425462914517,-0.011629997078426546,-0.026583446873272423,-0.18425801340405845,-0.03479298785799914,-0.17554485855275564,0.1643213050573522,-0.21857701181212483,0.13999381089975277,-0.02288618883799793,-0.1728346133887158,0.19883110702712586,0.23676654388696633,0.2810594708012542,0.2365019133611078,-0.21123794613049637,0.028885129326591777,-0.1258736764397025,-0.015850010121880143,-0.023001447977776757,-0.0757998558374464,-0.027882518176843823,-0.026308502543504114,0.06254760051339746,-0.05148484462180788,0.028073967026375293,-0.04743044105135012,-0.07182306704736986,-0.15434350754265536,-0.17783223498526726,-0.007205441670760971,-0.04676356405293558,-0.018192186012787877,-0.2772363841736262,-0.15455894014446517,-0.021128056016266876,-0.01604013314884424,0.11382541987153921,0.03712732946240223,0.05139904257738813,-0.0004076573157517794,0.08479058854922256,-0.010902226207386182,-0.026961317410078428,-0.06328096285526937,0.029097801332458255,0.10662325128788477,0.005460609845611433,-0.041101290293341315,-0.0096136078805326,-0.016403019827025023,-0.0044878715181235485,-0.004534771292971987,-1.980487286300918e-17,4.664244799992605e-17,-6.093803410651545e-17,-3.0168990394919826e-19,-6.7474330764373084e-18,-4.468798130047702e-18,2.7496246465111804e-18,2.684170284048785e-18,-2.9913696620422e-19,-6.505710654481856e-19,2.832204049400354e-18,3.024273780880413e-18,1.009594155979554e-17,2.411462100042694e-18,8.938992928139295e-18,-1.0937821935604424e-18,1.9079797948839272e-18
time_between_touches_skew,0.10728821214096218,0.022837375041963925,-0.09784985407655863,0.02570746320596161,-0.03231937502419223,-0.02489615324541422,0.11951870302614506,-0.050381004003773974,-0.047938192726208965,0.22988937659421307,0.09980247486365817,-0.04458728342754363,0.08256110375957783,0.15530330676686716,0.03456679480822681,-0.17292684975087214,0.06942344864515201,-0.03353073888581352,-0.08537711830218807,0.038061595885677445,0.20570272836621453,0.008691612116522474,-0.06855834750301358,0.023611395421342524,-0.07910418922736005,0.029507222995777245,0.038936731243269955,-0.11307060198069517,-0.1439347712229616,0.07896070429969608,0.2252006831165662,0.03717429738242128,0.24357571800480568,-0.15340318542180179,0.03682699941824594,0.03305624740650202,0.017270245899557893,-0.0534514074150388,0.18943876898677303,-0.33591664580202585,0.19340713307494833,0.017724616685956634,-0.09194557617180481,0.04194115115938178,-0.0485743902209617,0.14265698330769627,0.21048513977621217,-0.05159621994113063,-0.022435995330621045,-0.1918786827474793,-0.23520613375812277,0.13214432226729514,-0.03827302411061949,-0.02179354507462324,-0.027440146979613042,0.0007833264437959314,-0.023885728616544318,0.007898769898607546,0.0035526144490724137,-0.017949382987587185,0.048834735760318444,-0.027958083514703993,0.09376692718980699,0.08213294400835949,0.08465202648365075,-0.06455335498150949,0.07775701946342345,-0.0722214026261311,-0.11202665624632291,-0.0560558064983914,0.00945886530591683,-0.3426082888815005,-0.04666357669386479,-0.11567536045545777,-0.0624102127526313,0.04779024191799227,0.015193304023466652,0.03781855160898054,-0.011535296118157783,0.02028649604901968,0.007789268681926281,0.016534381383023863,5.5227295514389134e-17,-1.0986496040487336e-16,9.514483282407456e-17,-4.869688933792972e-17,-3.052697024647724e-17,-1.1615679333408613e-17,1.0263426578926668e-17,4.482685720325826e-18,-1.3767653823217594e-17,-1.318924471716816e-18,-1.9377454160484732e-18,6.623394012111029e-18,1.6106597693533508e-17,3.6911975919501515e-18,2.54323949202235e-17,9.760029601072001e-19,4.914711009350021e-18
touch.duration_skew,0.0345500604189003,-0.015999221913321062,0.1281747060334361,-0.04443644288497361,0.21446970038225538,0.001516072563782003,0.03145388899111425,0.12602866917119596,-0.008871564796298798,-0.05866756422133705,0.00235975485696132,-0.07425116119179713,-0.14189660996909514,0.09437731633804858,-0.11161004083489674,0.04583994572416797,-0.018876172385045645,0.21953235312843364,-0.09867790072274467,0.0030204165646166327,-0.16891434294886748,0.03843817283259175,0.18026203949132286,-0.0034409567090911523,-0.23153247763425072,-0.20719673210249706,-0.11361158159633883,-0.16823574731337135,0.16563047261018327,0.09084859164435811,-0.18526690395800255,0.05745971766120163,-0.2526039701369109,0.07305238817665946,0.1426695806303176,-0.03102953364178644,-0.156260743368053,-0.059531840729479125,0.37608060152101536,-0.015909762823698843,0.17787667184655018,-0.21801156999964869,-0.1268946826859157,0.04712726875329632,-0.23175456341539685,-0.011182503067970003,0.057942061788857455,-0.01747464989470993,0.026201056729844376,-0.008156984939472485,-0.00021656220785939984,0.01828510544194177,0.032894896871287035,-0.07414005962794143,-0.009515778617145781,0.014518664488629263,-0.10311535590114813,0.03565583584774685,-0.06196512554749676,0.01328044420746773,-0.0036027661060288527,-0.02388565589285493,-0.030127299433695826,0.04504955541641796,0.03665322219809563,-0.02972509174247048,0.010255689497698464,-0.13220727336001187,-0.019463907463976995,0.20100082534216573,0.1392045932441857,-0.06760670153550692,-0.033958925560356505,0.015694702704343394,0.024227172008819495,0.007501841611577534,-0.014861205103600356,0.05070669304811689,-0.014075832200426588,-0.0014728389466043415,-0.013457403088756894,0.022203409282897973,-1.125517128990025e-16,-7.117885212638388e-17,-3.142413564917909e-17,3.0355811059334596e-18,-3.86910215318962e-18,1.1380815508876572e-17,-9.484765947311401e-18,4.803322770850656e-18,1.388032201892376e-17,4.252592395822126e-19,1.9922319012254702e-18,-1.7644172189107403e-18,-2.4217901041324022e-17,-4.466937314419725e-18,-4.007241921843618e-17,-5.586380272218621e-18,-4.294038266561308e-18
touchAccuracy_skew,-0.017836233155678383,-0.009249000587753053,-0.03177532160581383,0.024938046501880192,0.019755314584718953,-0.023588807562025322,0.03764462389967668,0.18552944124445842,0.021585913619295172,0.06793197404594226,-0.11661778514221069,0.480604458460627,0.06331716858039053,0.04563170932398145,-0.1475855314180235,-0.10250414828290451,-0.005928749228855508,0.001500687976068192,0.13111793799243535,0.05747643226936755,0.03203731703404744,0.026497333544598753,0.055842897128241524,0.04146051756922414,0.09493962783358853,-0.047932061392742725,-0.03451810500707614,-0.03588437324263953,0.16190989693018665,-0.08428835002682343,-0.15170478368639922,-0.14944233489807046,0.1770330448243757,0.09853729587423193,-0.13695388914581663,-0.31887333737245516,-0.12354173011110621,0.13359841363853292,-0.016338834553328206,-0.15455400605429004,-0.10032170601262216,-0.057063094760976985,0.17362046603544434,0.02776865442851245,-0.14921435117474707,-0.01828237065112078,0.20679125408338367,0.1969309816346419,0.12192431908326978,0.03999033420290621,-0.010625519903637012,0.013245835904062198,0.05506991944176587,0.059288384632059654,-0.11175703620594461,0.05364832696324969,-0.11070275008505923,0.014248553308731446,0.06578077836230606,0.023633685711947808,-0.06393443600221577,-0.28324146246491755,0.11384723365279364,-0.0599039805162728,0.08455215619292254,0.061674645770326164,0.06843795847557542,-0.0005793387428425778,-0.04184263564515251,-0.0493449841574184,0.012184598778355753,0.02483904623620685,-0.027340170165696336,-0.07364275219848529,0.008771944552622056,0.03144604821782542,0.003548240165027817,-0.038745245230547155,0.0008966206202591503,0.005313059189028607,-0.009660716753966275,-0.010750447972131618,4.8896892514903144e-17,2.0599633180853148e-17,7.989328438310188e-17,-5.3065405241504965e-17,7.140946303445034e-19,-8.010569286861251e-18,9.68267004989177e-18,2.1580341978313293e-18,-8.422888962263715e-18,7.590393797080575e-19,2.186405808613967e-18,7.026557161428983e-18,1.9909246480554978e-17,3.6562646636395104e-18,3.2787051158006024e-17,4.449037725105416e-18,8.07077909207748e-18
touchAccuracy_x_skew,0.0419770017390477,0.015239643819290924,-0.02524983001162878,-0.03242925405849828,-0.10468657246367055,0.06133418052178062,-0.07469570284084937,-0.09734465270259657,0.08936728149242534,-0.09929990218862055,0.25941537191470065,0.17733767189670105,-0.264245699256398,-0.07749176478439002,0.07177250765715253,-0.054942533957745926,-0.042097285367270226,0.07687982903029794,0.02495981384847158,-0.11307893494367091,-0.12014539698592819,-0.2068421936525987,-0.009824850726117,0.10663810333003819,0.048281840666564414,-0.028025500328430635,-0.04585370283986573,-0.12150929660564755,0.1781192081578492,0.02097285859575572,0.19927150029786814,0.22173082646701414,0.1194810868345658,-0.09218424852096513,-0.2035730031709127,-0.16439104522443976,0.21904741082270032,-0.37078944497754707,-0.030767428507498352,0.06807622333567256,0.145461950182598,0.05027491273272826,0.08696239733211325,0.04893478432409241,-0.2872796452621914,-0.07614101478007364,-0.11840995367227741,0.008159041016524824,0.0075315751378251805,0.0018986544407767793,-0.044194121455339644,0.002861700868179519,-0.03021134025166555,0.0624495257815402,-0.1086284836923872,-0.026208713496278496,0.05935130888224812,0.12439604834894247,-0.013794245233086557,0.04601806479684734,-0.02628623892215587,-0.09680556807943079,-0.13546167535939363,0.10272205607069129,0.03713294277091625,-0.06278526381242586,-0.14036562182457488,0.07295310782283669,0.034223487926590634,0.004989314240614717,-0.033877231598293124,-0.0028675175583380286,0.005880091762323238,-0.014142334496033304,-0.016135401151863682,0.036303135223835784,-0.017520373063186295,-0.011280250595894912,0.0210233045803261,0.005894716875817704,0.030247797498758548,-0.029525043907045294,3.319520205545615e-17,-1.699150132369186e-17,2.2389894133515316e-17,-1.1777105854359466e-17,-1.2242429944785543e-18,-5.005366527603392e-18,-2.388347964613518e-18,-2.832584959735303e-18,-2.7093272362760875e-18,8.271119255053814e-19,-1.8350838320622234e-18,2.9287826105717976e-18,5.7090990033771355e-18,-2.584683645607799e-18,-8.6481293685482e-18,-4.557883920082432e-18,-2.147727542403427e-18
touchAccuracy_y_skew,0.0231039717265366,-0.009500303081045498,0.014452112203744339,0.024998118041258552,-0.12859375387349237,-0.04029256971804889,-0.20395576536402224,0.16142343116516816,0.15266676139289004,0.20121969150395136,-0.0731220198742566,-0.1151560041670305,-0.054693962138262234,0.21633268748794,0.019372111367735124,-0.06472316125231643,-0.1839610800047891,-0.0322178425322704,0.13725392486320326,-0.0768276960250464,-0.09507805788705274,0.16155293917635596,-0.13857442242120238,0.10511037300925452,0.03389327237684363,-0.022561655745332258,-0.10339193074168085,-0.06405483642686283,-0.1084673861932463,-0.13398529835855708,-0.14886863143609752,-0.25880634036235906,-0.003216974273655089,0.1954063202611027,-0.047522415089956194,-0.1192044020580465,0.06220796438752894,-0.09074314030352534,0.029418588666166492,-0.06988707606808155,0.2009565394436554,0.256771615532326,-0.2252572439892031,-0.15275440451323027,-0.03330711106998335,-0.17243763864243994,-0.04187804878838433,-0.2671716869899545,-0.13818397811829025,0.0037774129227385912,0.06798200055728675,0.07760307918516339,-0.044738132531528974,0.06056581718226789,0.1365660944478104,0.047339965527269406,0.04750727064901413,0.010911502484776452,0.04709772616874286,0.037208713159007166,-0.10370470830514132,-0.14490447712159224,0.012672591625755654,-0.048304633127681296,-0.058724095270778105,-0.1695553719120168,-0.13336263310738733,-0.015030660927357734,0.01351499085462912,-0.07201605975612052,0.038204954373486366,0.004857735344238764,0.04255800562915547,0.03473035106915844,0.013263186198069245,0.03181708686090999,-0.0014920823684853174,0.015330018391311932,0.0014314719520788681,0.0009734242843332415,-0.013022279144897425,-0.023362948306524703,-1.352189741148628e-17,-6.539224690636667e-17,2.1916261114207322e-18,-2.184167281313421e-17,6.541765334839193e-18,3.856480784143581e-18,-1.1556240489536734e-18,-7.264677273811791e-19,-1.1009225878475098e-18,3.790445678636877e-18,1.7719230593354427e-18,-4.416693678915738e-18,9.946146417775508e-20,2.637311005691577e-18,8.61507788276683e-18,4.540275317223383e-18,3.769680998157054e-18
x_location.down_skew,0.01100739971565012,0.006817700261159435,-0.04906549773574649,0.010003580498455062,0.08263164822200136,-0.3666672641566084,0.016117474108292854,-0.10034995453800244,0.2592555995196733,-0.03559774879151402,0.037717464538884624,0.026538606546658114,-0.0451942503022018,-0.1006016482213872,-0.021181359382724002,0.04304270242148459,-0.008967088454253092,-0.17602917311279467,0.048660950302911496,0.049316196011154584,0.14552726453252227,-0.03360989885093105,0.004761884496810434,-0.0971415204426665,-0.16344936475698976,-0.1648489665368015,-0.11624855785548971,0.04646483668614257,0.015855965722204473,-0.021772815828565675,-0.03295784038873114,0.004848760496218896,-0.04338377357375113,0.03691751341627694,0.07860554497427952,0.07102136414764118,0.11578271718973962,0.02053144302590614,-0.11311984102051936,-0.12062705041756103,-0.05002674775556093,-0.021536064913217655,-0.09971954571690342,-0.04780963096386101,-0.07558630296901549,0.06402062097464399,-0.073610866452967,-0.11501480173006379,0.09379368128092558,0.13863755175437834,-0.1394020952020217,-0.12370192846481973,-0.139563798129494,-0.014551740753685524,-0.0640913796345684,-0.17148661863854234,-0.052426919192107325,0.12021797516176651,0.02666142511440897,0.20456153519807718,0.017472492884013542,-0.0765097103319182,-0.007566317426229466,-0.00035214113074200776,-0.04872090882416416,-0.019244200738972872,0.20267953836384567,0.10723654986757311,-0.22762394319938928,-0.029850235790614105,0.059471650740210144,0.02236670767488244,0.24587051606037577,0.035967510594853175,0.24389988594917317,0.23133765881492432,-0.20453328040384233,0.0055269846945320625,0.07292127051238127,0.037097197419801324,-0.018528380214351742,0.06836410143122972,-2.7086561351420105e-16,2.2985780282283334e-16,-2.3132502882984462e-17,-3.79158251346501e-17,1.6317670644145728e-18,5.540879764193282e-18,1.0981391848149326e-17,-3.498570359346014e-18,-1.0023622267531762e-17,-1.0120542890648436e-18,2.4075028295131663e-18,5.7966088594607326e-18,1.1326546238363183e-17,2.978953155184228e-18,3.542684560173992e-17,-4.683470574365839e-18,2.2554270306607233e-18
x_location.release_skew,0.001996338173186491,0.03679814475966261,-0.0302042210758917,0.016716790901425794,0.10314649968016373,-0.20375271503179773,0.051308473085593866,-0.11958578984347727,0.3310076444995258,-0.05733531100899494,0.11551187201640388,-0.03672722383818152,0.05027479920082113,-0.05567768038928847,-0.0281742804947194,-0.006443384349908128,-0.030014553782287318,-0.07586506814109878,0.09460310388881492,0.04632790761378977,0.10117038365796464,-0.08157005028026018,0.0012345123699701518,-0.029769479356268155,-0.23166085019224336,-0.37639944937321823,-0.06734258700928769,0.1636946092695099,0.027920318634727784,0.11883395489250168,0.10634645209442589,-0.05160255788621332,0.03264829829488551,0.06260095359384957,-0.20834514746635163,-0.0990273161667963,-0.17539595388797719,-0.042342980474390605,0.11096632092462097,0.09037489042942859,-0.025476923807289966,0.1618917505238604,0.05648072819530196,-0.09294504733515975,0.12180636398685216,-0.009442390289875376,0.04789498875077827,0.13118440461836733,-0.10229623004446692,-0.12627478246739107,0.08573530968778778,0.10357298172596865,0.10908807317135052,0.06408977424299075,0.07034457893374411,0.19431555087378388,0.16685311372055472,-0.07581584907548605,0.029272679609066196,-0.3852299502501927,0.03333088029630113,0.03246331803035265,-0.0002185802571580825,-0.030905815781724844,0.035266684515189994,0.033141770284131455,-0.07537354763396589,0.018697075340291816,-0.02616640848805872,0.09626269979596083,-0.03546453714337086,-0.03499786482088883,0.017732053495046772,0.0381158228849834,-0.062262767029444985,-0.0259434217353519,0.03721184742246135,-0.029727976058277813,-0.013175669060171423,-0.011176363129652875,-7.789168435640148e-05,-0.008036794012043227,2.041353912003027e-17,-2.621048433469295e-16,2.7887486238327544e-17,3.3709345058862284e-17,3.82917192730941e-19,1.1776481519469292e-17,-1.3689331575221282e-17,-3.2521673602178705e-18,-1.3878210906770991e-18,2.986220253971124e-18,2.023390532404138e-18,-1.2071489377989658e-17,-2.5628431557149614e-17,-8.18933417445538e-18,-4.0096440931977974e-17,-1.344177942516891e-18,-3.3067509638301405e-18
y_location.release_skew,-0.06902485387170966,0.10337030992757698,-0.06631862120621401,-0.07429642394183686,0.049936112764790055,-0.05167611970202326,-0.0012835642765056578,0.09037331073869091,-0.044226739953445816,-0.022155446321378378,0.10773466026135198,-0.037345391097022576,-0.007419737510596094,0.102219933160927,-0.02009508162888172,-0.012053001572136565,-0.06119333466898477,0.028527751485560984,0.11101366188812127,-0.0035544170103777384,-0.22841712032294703,0.1912610891415597,-0.004757279268880588,-0.0584334451144986,-0.26674017960518553,-0.017027187499464642,-0.006378158458872525,0.2206589318484186,0.09258974359574197,-0.43446897521415134,-0.10425444402859105,-0.000632934310152062,0.13810153233150693,-0.4657449706507602,-0.06995819540872858,-0.03500025076174241,0.2774998636115372,0.17611769093682667,0.06984366280966459,0.09562958505181884,0.04077071287804974,-0.016922865251464577,0.041818688619817176,0.05719803631010115,0.04023454438071297,0.20267807077066044,-0.005338274531061173,-0.034693769844391265,0.11757298809434598,-0.08162065666367807,0.060902895950288326,0.0658771867897369,0.00957214902900579,-0.03603462867256507,-0.02546028711819273,0.113068103504756,0.0054136407025214064,0.0134085402339928,0.022784883182174673,0.006725733218062094,-0.06047161144571669,0.05247553126720635,-0.05163756300135954,-0.025649365554817,-0.00393977626331294,0.03946538625371037,-0.06367489511350309,-0.05275019627449232,-0.05398233120207017,-0.025628123721477363,0.01271650243495839,-0.01896276954142142,0.013329134301639498,0.056976908912294004,-0.058379854940351736,0.022077323326665087,-0.08141640800088701,0.03963086463630783,0.0134205574833381,-0.007467676834538705,-0.01042396179066736,0.006895958307589427,-3.082607220496637e-17,-1.0643122182346934e-16,8.851023067125744e-17,-1.4121719818946235e-17,6.559768457534581e-18,-5.8012685221396294e-18,4.124035843680371e-18,-7.49378151442298e-18,-6.701911923254698e-18,1.1217255424508461e-19,2.6163858843948935e-18,6.66790282269271e-19,2.2323381968753713e-18,-2.189523799295405e-18,-6.976841474430052e-18,-1.2197410535520446e-18,-4.295128223876942e-18
x_location.down_kurt,-0.022907713405193767,0.1897431012263065,-0.05133691777638269,-0.0777023323019525,0.07099106378232904,0.17510229282734446,0.09857601908007362,0.0848818486359455,0.0014024999394515307,-0.08329336949871222,-0.1824910241016279,-0.08284099777928125,-0.08570294459907174,0.02714861135874697,0.08913899269313522,-0.20401857070238155,0.08967186500586491,0.07756913105606984,-0.006244839891267881,-0.003852977077318083,-0.00822991472303064,-0.00907917173952278,-0.024455946902403145,0.19508009741935722,0.0056376135543083905,0.004870724136823352,-0.03995190350193836,0.1264252676184544,-0.04308110130098589,0.0595538500524117,-0.004827334313921024,-0.0852175358494987,-0.051199269654286714,-0.023378499064791128,-0.22659971637656254,-0.02369677565221883,-0.008271770338563654,0.011296151448183918,0.05248888062681121,0.06202464757477781,0.014768879524248234,0.07688354240628316,-0.13688814149376516,-0.07740195086240456,0.037679698527672334,0.04621558813798525,-0.0831371784465929,0.21437504509775332,-0.02219450542305266,0.23254917965640817,-0.40305645171135385,-0.12925501949206353,-0.034893497616065756,0.011369927459257245,0.018164842858562822,0.21528449130700536,0.10510894682936803,-0.24828787773114822,-0.09259343629189262,0.15939894679746175,-0.07833746680257458,0.05189585070027572,0.05377476293926976,0.17045942333728867,0.15123299164554477,0.04111717339267111,-0.027710790707659583,-0.1020287212696116,-0.024956458318808758,0.05367193979032369,-0.07861060328457317,0.03318906387776258,0.22240638979365768,-0.07113327485837254,0.13168708997577114,-0.012236838529534944,-0.11665524420874074,0.03623995762900052,-0.004104334742758342,0.0408429898161574,-0.008439425002332718,0.024355975387081473,-9.869226960977197e-17,2.2719013367442143e-16,-3.9023407025973106e-17,-1.5881968451022144e-17,-1.1478661084245854e-17,-5.953164572478612e-18,3.556651666632765e-18,3.5426461465521644e-18,1.7009189977119566e-18,-1.2127002683384445e-18,7.822174211239446e-19,-5.090098771947263e-19,1.1108553246053154e-17,3.0440006210982724e-18,1.3486671073870834e-17,1.5085926791558839e-18,2.1575005230216907e-18
y_location.down_kurt,-0.01997451639427434,0.15099400208309555,-0.04148777451877914,-0.05617933690475204,-0.002461955450053922,-0.009488165319975537,0.07998530121998783,0.07494364694726377,-0.03768138176648661,-0.10036242104949927,-0.07011179494862574,-0.1401198365221747,-0.1437295233254245,0.05171721116653298,-0.014518509450164307,-0.18146427910598562,0.0036204939989468218,0.06340017326668547,-0.0006049341787684598,0.10042284288326261,-0.08249312018667343,0.1737750563119164,0.08669155833652556,0.046143561052307214,0.12748897351975177,-0.38364320969222937,0.3486464966719278,0.029449548554581317,0.1435843499681939,-0.0330164892559118,0.16334975537404012,-0.11115811338023647,0.2600062478910366,0.03432966605295701,0.12424793987854195,0.1255784934658453,-0.22101674249052883,-0.2098583694335565,-0.15406765300684927,-0.05809626554997313,-0.030424467649650434,0.004058931839055979,0.08254683648111678,0.11888826215181524,0.02702582144619732,-0.007625643194524953,-0.01835493437895871,-0.055409119828808855,-0.0652446653449838,0.03066550065200764,0.05085921637705859,-0.07935055465056633,0.08078701594793208,-0.1316659283797169,0.12945868229377866,0.01275738008784603,-0.04299969756072185,0.16790890363239427,0.037199964311088886,0.13954372594545056,-0.09127749179241007,0.13275232901713865,-0.010787402740746032,-0.16730466608157826,0.11210344534568689,-0.03741390891209174,-0.027054191979372578,0.06143203052816264,-0.0019060100583643963,-0.09105659464051712,0.0798974907539559,0.04789639844360834,-0.0167688226606003,-0.03929005301617125,-0.024588418741432472,0.10496363448322149,-0.05627741104193928,0.0075530585942711545,-0.00130701790209041,-0.03536301925798406,-0.011923474365028497,0.02276149943670672,-6.131525500322387e-17,-7.189293435144599e-17,5.782203352069433e-17,1.036079188056072e-17,1.1960911835929394e-17,-3.317237324367451e-18,7.099313495049422e-18,-2.3064674410450747e-18,3.8231062489519626e-18,-1.4617099891309106e-18,2.877053422924449e-19,3.498266221402702e-18,1.2048344744426168e-17,3.435021043725058e-18,3.143103002587836e-17,3.3328781953664e-18,9.42679756543708e-18
swipe_length_kurt,0.008599008383209454,0.18155591752576244,-0.060693556823797755,-0.12055221662744332,-0.04446925996419917,0.073106451964869,-0.008594756132704405,0.028892886316847215,-0.09522446533378524,-0.21876330504710645,-0.07889553660975401,0.01760354163867955,-0.07083436782814231,0.1546609143896691,0.1340961382835427,-0.03748824410192183,0.10345583013000256,-0.03454291665750582,0.11793910379624453,-0.11094471944246308,0.15097709272203602,-0.05747607978018865,-0.11502599251902963,-0.2483780596784294,0.039084207616740856,-0.0816683169945749,-0.07458790704409475,-0.14542700895728558,-0.14999700246096428,0.1287977925028899,0.005860676307564983,-0.041591241719854906,-0.10422437009166924,0.00472172268351997,0.057493275678863864,-0.21400068797135416,0.08633809257953869,0.005879255255477132,0.01704842071255607,-0.011274497995639385,0.054005538510104874,0.040850474832141326,0.05300140172967436,-0.018294597619736938,0.026531995618209958,0.23092771241662546,0.03036405671570469,0.11112358708751757,-0.0199746341133603,0.052428619232462864,0.12839700798306997,0.036556987540580704,-0.11658842327394811,-0.24370743782651588,0.10008110729076047,0.18849992337756427,-0.10981073433584786,0.027736467217282807,0.017930330191882386,0.000547138962012382,0.024403251296998642,-0.030182344466304495,-0.014063898989133149,0.02854949077672938,-0.3223929506918265,0.11181824273977316,-0.0687551503699855,0.15115842757373013,0.1379730247225161,0.05216949253044288,0.07462102999866752,-0.007835631826375186,-0.11586046120360254,-0.020334179808909867,-0.058643583922800585,0.3390355630637768,-0.0831223645470304,-0.02895813814963414,-0.02026828203056199,0.055506708442850355,-0.028877136385671437,0.006156536990627796,-7.289255268152722e-17,6.21165233689636e-17,5.124568091678489e-17,-3.743140808024858e-17,-6.336536901079826e-18,1.3585007954629108e-18,-1.947363032958613e-17,-2.4002062640613206e-18,1.3495338223400192e-17,1.8405063519220426e-19,2.6616621799542097e-18,-9.099698904781885e-18,-1.417855592579384e-17,-6.438514311088371e-19,-2.753232885759541e-17,-3.930707856383009e-18,-5.4986716871469036e-18
swipe_length.y_kurt,-0.024760315649231344,0.22730893910854652,-0.04634231559397197,-0.11722508411412669,-0.036334448142847246,-0.009855083940314157,-0.025999915558156186,0.06742385817943793,-0.05451139755983361,-0.13790722778556028,-0.11550054359517417,0.0025484352585815294,-0.11614978804500899,0.11840932023258313,0.12700645740620065,0.0199662611899364,0.05908534102271705,-0.04710533732401268,-0.018015013884506645,0.0017956177360983067,0.1736432322763682,-0.08763618132138468,0.010712942681490013,-0.06766892424132925,0.010008816542683492,-0.09339890141330713,0.12493916187783648,0.053846235990039515,0.09862975774393307,0.07562735290842228,-0.009053038781285223,-0.12074506528979993,0.008429201779539576,0.13868626895283387,-0.0022651870880246675,-0.03156233255443994,0.19025329404709468,0.128355747431098,0.10427576130980591,0.058528502633792764,0.23649518798050037,0.03233402946886137,-0.022689384768396572,0.11202076879741968,0.1313040357252418,-0.10019109567946376,-0.039092453992131425,0.06996112246091352,0.14634104280280905,0.050318498757992866,0.004201344201168036,0.033012609051881664,-0.2464366140362244,0.008827702159012366,-0.1875524722957169,-0.1605050178653024,-0.05364733660651645,0.20919157764644858,-0.13528603232722308,-0.19968418659951626,-0.06425721330503961,-0.02494389483908218,-0.1037524834834132,-0.1674747657131266,-0.007338156503663207,-0.1596694612145733,0.15395294725022896,-0.17009498668797207,-0.1260633773212014,-0.07442679458441347,-0.2165605925957074,0.0048452760926014846,0.016478589437773,0.08199518275794174,-0.06470089471802161,-0.2884383360723302,0.10161336883289851,0.02775707494581426,0.019164932131955723,-0.020558605072200045,0.005716381441749602,-0.02787209068119345,1.3895398218874062e-16,-1.6428773657099743e-16,1.542884123461372e-16,3.7766614588952625e-17,8.124685851382556e-18,-1.0286992942809952e-17,1.6867319279570842e-17,4.597074971653551e-19,-9.030920942736092e-18,-2.9137692866514848e-18,-8.860686013288083e-18,7.559717835816423e-18,1.5873512224946748e-17,3.2465458805544472e-18,1.2549310593193032e-17,3.034955477009261e-18,2.537928301646232e-18
