,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
difference.touch_buttonCenter_y_mean,-0.17684446429320305,0.16926606488990215,0.11245388724743965,-0.0017332190030331235,0.0032558588707973235,-0.0359493525225058,0.13197201493687805,0.05215457245699972,-0.09732430626242275,0.05033119032610499,-0.046488951507419114,-0.012786682553268845,0.13627482785479084,0.01492905324316885,-0.030837337220488703,0.05285484585864355,0.18944817448478835,-0.055700638116584766,0.019063551144235802,0.025726088190448845,-0.016726472654382832,0.17825871719026923,0.08932213186983719,-0.2035015949500163,-0.016137277688682332,-0.008800673570658854,0.04729856585528085,-0.09804895645350675,-0.015304185491695856,0.16617597697872258,0.12957406227730664,-0.1102137994456511,0.048174678885600425,-0.17499993421564258,-0.15467643418058202,-0.3041564526201086,0.258863740485075,-0.06530160505966373,-0.16766670828285202,0.05517373014666686,-0.03148374315429889,-0.06980840105257337,-0.027158316380741825,0.08372591551259898,0.1295957021736539,-0.009573991890290628,-0.1479867838336698,-0.12760912319200704,0.16600589474241906,-0.27133247847503805,0.08074959547770948,-0.009322536896348137,-0.021784901752024535,-0.15492573021023182,0.041016238732345014,0.18840105057180775,-0.0862766327880952,-0.13737653341886397,0.1310718509507331,-0.22359735204959708,-0.00728365040477863,0.21216062979257402,0.02943714357613486,0.1377029446866544,-0.17423297031429874
touchAccuracy_mean,-0.17384259188304294,0.029786510608586315,-0.13792789907064,0.11661106939358781,0.18624107339875584,0.05805342546044206,0.09483250318428202,-0.09551662499847705,0.21079239941719774,0.061899618529416986,-0.09728876080955272,0.09879407074251964,-0.06040286548602693,0.07875677098959023,-0.058334525826136324,0.012525717345703765,-0.11463231479535413,0.03587810262086475,-0.011510142892529544,-0.07943804478401201,-0.05084935577947555,0.02296879353751189,0.042502847884753,-0.12392038209187918,-0.014509798011239625,0.007433122997440218,0.1313317599025246,0.036508224472052445,0.28027786380921427,-0.05525293462433292,0.03456742381349111,-0.057400995812838335,-0.09344057318152621,-0.021862757724770934,0.13596036493349697,-0.11684903416930861,0.006581035728654837,-0.012782862519383069,0.03905441731059986,-0.09153433225256807,0.1832057727093149,0.09116119476423934,0.33418565015258644,0.2981007756271866,0.21319370433638335,0.023194613381726008,-0.23285139759514947,0.1905057046328836,0.11904451182190089,0.23716424787811613,-0.07461057321572613,0.016182503677677235,0.11225795641599684,0.0801401204567318,0.0774335323394417,0.13582783167652962,0.09869108416296636,-0.11091776706760317,-0.05495807657875752,0.1634503184125577,0.06228176597440259,0.06057498091446496,0.1755704841516597,0.07227855529425711,0.08735819474118794
touchAccuracy_x_mean,0.15417716083201988,0.016664711571392484,0.1602770148119379,-0.0500275337333637,0.12648980893463008,0.04417073298567814,-0.18675167560441502,0.07825097843314377,-0.16141043589188583,-0.17883523921988154,0.10320991198515991,0.14220793637441106,0.08959939281671753,0.12077957844430237,-0.02783890232506625,0.10360417527179487,-0.14063037479247353,0.0161001885304332,0.11965794011539706,-0.028827294252889955,0.18934866443227133,0.029864748915687467,-0.02595931458274296,0.03808474697316039,-0.10666530949025203,0.05414387184071617,0.1448163001951621,0.0030249861687441787,-0.09876693163980776,0.2467049822595575,0.04037775797551848,0.12461020260430186,0.04600416237997585,0.10036275471682458,0.06979474932930699,0.03454360956364948,-0.10265161943575046,0.05057308587373975,0.025623290678413964,-0.14229497654834622,0.3446244842212935,-0.0526804716562234,-0.05462610011164863,-0.11022283653573811,0.12621662387501584,-0.35756336030840385,-0.061230210199905453,-0.22265334855615426,0.27454243293090097,0.079597186682384,0.14554317626103866,-0.09186627854117872,0.14385606646642812,-0.026125416505056332,0.07568413491410808,0.10068215703065264,0.05559045952715585,0.03581732254787788,-0.11036581868721476,-0.013626166639257024,0.10034406330520428,-0.0122828106550954,0.07455762345711481,0.026978576123336352,0.02830890219683467
touchAccuracy_y_mean,-0.16657142092018434,-0.013475695919763204,-0.04575212471069412,0.12729901894588763,0.2587128588917939,0.12431435440497611,-0.03782323259223569,-0.038900928397135,0.15301858338957997,-0.06524496784722192,0.09536461447994073,0.12463885860001052,0.035596967783447286,-0.19951915632482523,0.0838238256487081,0.008314237012146515,-0.15602425808785664,0.08858491950510174,0.09482189938650488,-0.16226774008973102,0.06074889127738125,0.08373780405606968,-0.041823184081425394,-0.04197017055796017,-0.025054488569026593,0.10477272676448368,-0.041306608030320116,0.06494224102833644,-0.11506211638369854,-0.06570790331542245,0.08964424344219926,0.019331226420563345,0.08106009059965205,-0.1182221164530142,0.11623938630826881,-0.008387921483331149,-0.013114129247986453,0.01216410809719326,0.107621215960203,0.013708701086970318,0.08847026091684584,0.41884633739425314,-0.0834330861614358,-0.08574264627843847,0.018053077181303157,0.11783947213281108,-0.1484764715912183,0.13744090562553343,0.0551303082936014,-0.2847530663092593,0.04349512504710386,-0.09100547401130746,-0.04052033376015029,-0.06694989542506177,-0.025992214431106005,-0.20240988008415547,-0.1502561789877921,0.09765772726194413,-0.20725125047544443,-0.25566632484780916,-0.03191933776599601,-0.0815083785614646,-0.21790878730222207,0.07427396421870514,-0.025485620628546347
touchAccuracy_median,-0.1339690297705064,-0.0048287928105242885,-0.15358632566401204,0.10057993873873322,0.20143282462294043,0.05969158494674129,0.1508087883833967,-0.07797378257416501,0.250581244967255,0.04123704503878208,0.08387313404952045,0.015289310449461486,0.030041078920452588,-0.03451874188396163,-0.02488352499546381,0.018879656272443646,-0.011413684777172792,0.14241086603214648,0.18026136206228133,-0.08308943760458841,0.10500588177493622,0.27785121557178516,-0.0830765563554782,-0.13702809827146267,0.08009894383650047,0.06980133244904357,-0.22308437287758573,0.15402724242402255,-0.02661586550918597,-0.1694861383119415,-0.11715944799747036,0.22328863468662466,0.04130445033813955,-0.008853197262900944,-0.05064725411601238,0.05341524167459414,-0.004103266222933541,0.12735329326678693,0.000754197817787905,-0.010119129510180208,-0.17107025773348883,-0.4241985207044041,0.12139053138283909,-0.138603297531583,-0.017785385136587388,-0.06453467172613735,0.04825461255508459,-0.29564881639465795,0.09029102707704009,0.045215765872318896,0.037846751963829396,0.09737247435111493,-0.03556125542359552,0.08153062586387354,0.02127427053763238,0.02115703893843976,0.12158242367693549,0.0002083335725220764,-0.048321001327280205,-0.0646809238023926,0.044411791453255425,0.04137862288423537,-0.03736530211234144,-0.1397454653143885,-0.11078004613483605
difference.touch_buttonCenter_x_skew,-0.09360209429125779,0.18752797813043828,0.08013730404504495,0.02117170947804628,0.06374353899577644,-0.025455710019344727,-0.06920928882408914,0.21372451812754392,0.009247372987078875,-0.05958411008682465,-0.008157749717665808,-0.20926947387986833,-0.2654371272595954,0.06179393737716249,-0.11415683024706154,-0.07696231683519254,0.22255064848953468,-0.06936539695293081,0.07415985322069468,-0.280856087769438,0.015009838141368165,0.06285228331921276,-0.030221839597567197,0.267148823169059,-0.19936146055793158,-0.03485890440335668,0.021555102949993035,0.13457610054327718,-0.02308831817994545,-0.03233823104580093,-0.0747876649453981,-0.1352131739113288,-0.22308661746891123,-0.09855231428931363,-0.05937181771479133,-0.16639012759868094,0.012730462738436718,0.30325597549858535,-0.003475805216971979,0.13127130420615155,0.17829286746186923,-0.00880058677221085,-0.043550059898971274,-0.019723871739743607,-0.19643515484921145,0.15881327850956625,-0.1294261042574191,-0.11365520872975982,0.0680524176697266,0.2678306700068682,0.06229479783404852,0.06384527465772707,-0.01961270486231806,-0.02708910585481802,0.01676795600181165,-0.16890899861432107,-0.023413271775231538,-0.008442721879302839,-0.034000742530260905,-0.07377509226205435,-0.051303707340354554,-0.02640293554039764,0.012319918025189405,0.01571267465254062,-0.01552356131401553
difference.touch_buttonCenter_y_skew,-0.12753213504512542,0.19360951933713563,0.1431002211885179,-0.04400122381903224,-0.00123691598136947,0.03343802344732463,-0.030709110510184844,0.017191956357587617,0.08483553509638253,-0.08711855660701502,0.03357105343292815,-0.10040370954192859,0.0036872970920862613,-0.08586661522015707,-0.10096189988747824,-0.26797798368364273,-0.1435168283006917,0.13634990569908415,0.034761265421416915,0.11371438959498748,-0.27025589081270845,-0.0174296118937756,-0.05019547123856804,-0.03872528423141651,0.03789299590081115,-0.107641455799387,0.04514416900529694,-0.22494188304145496,-0.10943211485223808,0.1501696438007787,-0.038899745065444497,0.009206228913739595,0.3989158046269886,0.08887907473229219,0.29142848031742197,-0.13102570503475092,-0.06220278481568399,0.14381315206581666,0.06549778829485053,0.009201720319488453,-0.0915920095680021,-0.056160096110144546,0.17535032058585706,-0.24167911084671828,-0.1531010542851265,0.04968997783623941,0.0014491673606658402,0.01868860554637143,0.04088555115355219,0.15253092339928637,-0.22470126533829016,-0.0005263157797446294,0.022737949009058737,-0.18459071827818088,-0.030234829805041035,0.02073357944370477,0.00023633091907282813,-0.03443312071234614,0.02427123554342231,-0.0788939353439977,0.010242658734908795,0.05670363305977579,0.08550223022934969,0.10562842813420784,0.08632246694234137
swipe_length_skew,0.19410717559245322,-0.006423727358535952,0.037970112928142834,-0.03467244956280953,0.06149238208884048,0.24924152788853066,-0.0467355379304682,0.04562173403443867,0.094261549811805,0.08339802286076542,0.0688665970780115,0.1281714225413989,0.09352876582520753,-0.06617651390676949,-0.09433006524748354,0.015867151396028525,-0.04089286233022521,-0.07125917719764158,0.02971151258392976,0.11632143469347345,-0.006135429188646527,-0.19055146186827385,-0.07397960675354115,5.966375872523688e-05,-0.12644817215384138,0.010543149709410123,0.029795629256423983,0.127687869485971,-0.05423503081442372,0.016456021864507925,-0.0027386105399983263,0.20101806000911993,-0.11372178681870881,-0.08717464981304465,-0.04825248216220834,0.030791192427965665,0.41701596821426895,0.14092128988681332,-0.17054052426584002,0.02328695938209433,-0.33559362528825565,0.24432370957589328,0.17551634831108126,-0.014395367403741886,-0.1128174171300515,-0.28370221235388415,-0.08546472337769279,0.006860191866095808,-0.012792986801994359,0.15734582676440192,0.050479284032345265,0.06976835153336478,-0.0362317832809638,-0.1084520516211086,-0.024303410538192516,-0.09974536898843551,-0.05048659267342317,-0.15756784108247854,-0.004185497714174733,0.0008978947262380469,-0.1637365762946847,-0.0526307260858207,0.15940054829545938,0.01925325077259972,-0.0218921621575998
target_touch_x_location_skew,0.04488246881073868,0.03294158104380464,0.03195218068430045,-0.04000190446265766,0.042559216540204704,0.02533065853486023,0.10123794090304453,-0.27734515677756416,-0.07199294200678534,-0.1466062608609081,0.2223483996048037,0.1834466566294922,0.16230364741007197,0.06082974366383263,-0.10626327913516787,0.2280555042347849,-0.09553079464177058,0.2720257883394944,-0.02174867501203106,0.1241722768977642,-0.33374307434975503,0.18150656864424558,0.0764490618791723,0.4799774074057505,0.0804895543643068,-0.22810823228695373,0.12126369578092545,0.11874443894718725,-0.06579095973885964,-0.03729233561452737,-0.08818687971910681,-0.2070545749002991,-0.03355204585686066,-0.13919351205331618,-0.05653399112272291,0.05508527914189591,0.06880447367939097,0.06696157968631945,-0.031982292531367876,-0.021294330000282555,0.04558363844453413,-0.06192680235569788,0.04797081180658948,0.0969370286478959,-0.010831080555668032,0.010531794549425558,-0.03333562175046906,-0.007992574592109225,-0.016370526624389797,-0.06572790445260342,-0.025604372278900493,0.05636062966171816,-0.07225430234765919,0.03528895313426549,-0.011846732529189857,-0.01197112330483973,0.037226286694259286,0.011405557216212434,0.009352226894680498,-0.014317451115513677,-0.01204438828888934,-0.007320422408427351,-0.055179590878361176,0.016447414359723914,-0.03689154099458479
target_touch_y_location_skew,-0.02996547574179827,-0.0014958536145452993,0.19923605077199855,-0.1267217655068437,-0.25741629798807797,-0.07148954950569453,0.09636331252997896,0.030348726247326457,0.2579140048148763,-0.2316939900228604,-0.01931387263232996,0.13817761125638006,-0.12578582599393795,0.018691565829242474,0.15987532442020316,0.06283050836126766,-0.03524675089733466,0.21941484283145737,-0.11745657953191935,-0.05780656771041041,0.13597091605874792,-0.12515100081445615,-0.12010386989867632,-0.10770274487233868,0.004373594988922314,-0.20103505610254316,-0.04287617775445905,0.22820242458409112,-0.06719452324157288,-0.03424949197689829,-0.1275381174221309,0.10368870588429442,-0.09358620201067137,-0.0014028832829869886,-0.08918971137278536,-0.06319151160594068,0.020749224745117582,0.055028750090522646,0.046947092125807034,-0.020098312650779233,0.10359975221872458,-0.04579247759316313,-0.0012606706950276242,0.05214915669610708,0.10409972999196,0.017814355682968228,0.14512127418472232,0.02038352361861301,0.022271684373005873,-0.16193926867416975,-0.11057069054830368,0.004263651364223298,0.06523228755516743,-0.1592245951649831,0.11078247724609903,-0.17327142730165596,-0.15055735988747107,-0.30627855249272556,0.06086231096914975,-0.08300307185901079,0.1452296627608912,0.10188994968451211,0.09959578183162122,-0.03786055581402499,0.2587435421192581
