,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
difference.touch_buttonCenter_y_kurt,-0.07431521238941388,-0.18537177787326117,0.08470018023199109,-0.01804690815018395,-0.06487028320627611,-0.08124992928337849,-0.01954611258368011,-0.0353773522996898,0.07485660509707126,0.01894643238768344,0.030075412794656642,-0.03904343349473825,-0.08112230109836588,0.18481958507614,-0.084093741945616,0.1351873583167953,-0.12857770704647029,-0.005206159730748885,-0.05516464729374615,-0.029686949426588782,0.23692310973768746,0.29828865461049675,-0.11658441534023875,0.09392210901682654,-0.2134773083880553,0.2128567531270017,0.01003694699998562,0.09501370246105059,-0.14031085405561203,0.047092222578502235,0.1448142445668616,0.016532763151264673,0.1398220914483824,0.02149443599791099,0.01247359774832306,0.12900812881325355,-0.06291963673050463,-0.11943031131129533,0.016016471125955847,-0.08447113054408201,-0.23774575667217218,0.06574301389437515,0.006535251433802694,-0.013687435787224082,0.03244919937377928,-0.10216484992350787,0.0862845461159724,-0.016566204711856627,-0.12173719564799937,0.23708696154755143,-0.0725171578691066,-0.029421689932713227,-0.2099919914612826,0.1821220483772503,-0.3767432418457816,0.2305619563039243,0.01835589771240339,0.04978385880862253,-0.030080892559404368,0.05467512869585375,0.03413030881337741,-0.033381180298239325,-0.019409464543056983,-0.11313651523268742,0.00034115714655103685,0.02928047994621963,-0.04024927128432996,-0.019595803301744312,-0.07772169774950835,-0.02471078735703796,-0.03541537744985364,0.027353178618924674,-0.014121552721487376,0.02736452634821697,0.050894246343957006,-0.054386519022024585,-0.012999762274493435,0.030335888293859387,0.014126504561448656,-0.01952002025072839,-0.015652217182460668,0.010634189302850795,0.010010269970995342
difference.touch_buttonCenter_y_mad,-0.08100489199861774,-0.20546048699292987,0.16153183258359874,0.13543178530316513,0.01935439396454791,-0.03982013316135552,-0.03364796968270224,-0.020219485377222395,-0.08888422958549518,-0.1212527182602417,-0.09938930319168637,0.06891369798992619,0.02518015157257368,0.05014983551673185,-0.009795175389180066,0.04746368640836049,0.061374448917136865,0.1400117418102289,0.01946805312611491,-0.018970585260226186,0.0864577491154651,0.0648184025965598,-0.12726476085998847,-0.07020551828044436,0.02702578979172307,0.08370753988039785,0.03425349999217708,0.01195609447167853,-0.15497362419467786,0.11192083681637931,0.22101880613995983,0.0521514007670702,-0.02193890408076124,0.008483829991148864,-0.05703342652635304,0.06200105068400125,0.01762071890642172,0.17099108209539626,-0.03308836919552434,0.11945948485246602,0.03826150026912474,-0.024017771884538994,-0.14808710919014484,-0.07307532688672232,-0.1912546444223027,0.18524547438349792,0.012699382863683308,0.016950707742763887,0.06357283073417737,-0.1322051623329174,-0.026113377219790027,0.2027268935314165,0.18171816725253612,-0.22613921031904266,0.07362890160222091,-0.11766190625752863,0.04980810090685895,0.24590907859903915,-0.17278336750523648,0.15740251559008106,0.10626120577915468,0.030209251759242592,-0.10891068131570687,-0.04098372001024561,0.308620046368074,-0.13406462905014993,-0.0661129319048074,-0.10095826030818236,-0.1882521092363646,-0.094844191347511,-0.0811444957927927,0.10517193051035878,-0.042579139454680254,0.002743533449737795,-0.04964088755776595,-0.16261711465668988,-0.026366432603261145,0.09305805097615796,0.0739245699774573,0.0694094174809948,-0.0029164864432350487,-0.05454404156535067,0.0011055791186033032
difference.touch_buttonCenter_y_median,-0.13211477485778142,-0.12824228895660522,0.051930313949713404,0.1867785890067693,0.001168382957006088,-0.053854392705722454,0.047756374275600394,-0.060674727290845776,-0.13173549866044398,-0.13755228685241477,-0.15363196234454787,0.042299546022177115,-0.021747225210039467,-0.010057878325163132,-0.02836094684577803,-0.07080848323570636,0.1118166841565193,0.23750425528263608,0.005351647759690964,-0.038914746417942125,-0.11401224758885942,-0.06441494097659665,0.023747607491306486,-0.049194999260567696,-0.0425073602777309,-0.03576131941360071,0.041533904360317786,-0.12237546489574085,0.11256525776045354,0.03760762853368329,0.1562476998897689,0.044213804652960265,-0.03853724050375257,0.05612698062706956,-0.030206003677479484,0.012301328861930479,-0.028582475827999373,0.15321234164955377,-0.24039396527022247,0.01126945520983243,0.07266140207689215,0.034352802925369456,0.020060865336108652,-0.1962512084247825,-0.004174215239905965,0.32371185113823076,-0.1413954644260323,-0.1554056003475738,0.012157438865929161,0.14965494248954803,0.19776677401454282,-0.13029512630886061,-0.09349046536305092,0.1252064390628406,-0.20455835210954101,0.045832926103976164,-0.12648858961744222,0.071603263781319,0.2862380708234833,-0.1450095329131868,-0.18276489807521984,-0.11520033242930137,-0.10763307058389583,0.04273479590961346,-0.1644453480722325,0.14615879132346962,-0.02688323062547316,-0.034239694343074306,0.054058647042217245,-0.02362416418167279,0.06501613848010676,-0.060194972039268366,0.08030692582911755,0.0043374730278279705,0.045941718688345526,0.011724510410179547,0.060543683864148046,0.10408078375318128,0.009305278455892768,0.046578455791969675,-0.0041355443725401425,-0.004823044789969283,0.015019922910938704
difference.touch_buttonCenter_y_min,0.016953123255457548,0.03869882934418643,0.0698424683353247,0.08038396459975145,0.0361754653862547,-0.05670271216313966,0.08501135862994585,0.001494222915590121,-0.16268028429952153,-0.010168543194696622,0.009538549025899706,0.060037911494686416,0.08777787305516468,0.1052030441395668,-0.10237944872281954,-0.06470539424094637,0.15763417912058394,0.210762000598207,0.14577344159692457,-0.17619991869289453,-0.12779303325383182,0.07894272015275378,0.15446837529375712,-0.042961847336854625,-0.4544742155558361,-0.01736516307213921,0.045162212081597305,0.1040859930751638,0.28432994498705866,-0.4274754296726136,0.16054082415075793,-0.2701769138867095,0.14241626888624473,0.10096168387399218,-0.09971651519065458,-0.11960095251753051,0.047522792466725444,-0.11176377273601779,0.09306736731888024,0.00393475925835254,-0.05541788129731338,0.05679458673058953,0.07629091225374235,0.11883492768459401,0.03806126039746464,0.03300645017375918,0.10104590917712739,0.06755637754276325,-0.022209217481290306,-0.07740928703099004,-0.05582592561372118,0.03225063433563155,0.06590660062624071,0.0132999639774092,0.057142961643469305,-0.0007607283201288137,0.048755733142221425,-0.011221622465670458,-0.03367330499481082,0.057057425827579195,0.02790013196269646,0.0012206807891781968,0.014638880344237007,0.013464462804850773,0.04139272115181307,-0.04117771474340813,0.025984561658961645,-0.009800509259548684,-0.013225976646490771,-0.0004734259003190411,-0.01123128621107157,-0.016454728155860632,-0.04223789825572105,-0.02235934238716386,0.00043684108175803815,-0.027372226538181763,-0.0404796158422866,-0.03275945992850601,0.0013458854593487307,-0.009990041880204407,-0.013471645348478348,-0.0044787024845049095,-0.02269838547825169
swipe_length.x_kurt,0.17143560872628724,-0.08248090489139094,-0.08762135067952757,0.0011368996998475213,0.006622124291730533,0.05394009286016671,-0.1702388623019675,-0.14676139425736257,0.04274666064481538,-0.1105494563728352,0.07106625920929086,-0.031114710212586542,0.05635732802793314,-0.04331893192898336,-0.022851474086962753,-0.13559089579141387,-0.007250193870169213,-0.08860539445910932,0.10746477538439542,-0.164544834141614,0.10650191171399535,-0.1026265806415008,-0.27949907121000117,0.05367575348024835,-0.07819361541789466,0.03992797992547257,0.17885994669939237,-0.14226964374930512,0.16756316171472813,0.14167748996189064,-0.04540154212269888,-0.2050940347396397,0.12440973642899963,-0.05897542984471144,0.029793902752511363,0.0034380876436317515,-0.05358716440551405,-0.07950442054889495,0.11550221296713659,-0.05012909354504198,0.04681295681601183,-0.04992966460281956,-0.04607885050180678,-0.141835028019702,-0.17345228329884935,0.06704460464432041,0.01620259060490658,0.08974369141775076,0.17826100289807817,-0.07160938256862168,-0.1448801094986335,-0.018143251730480356,-0.09606624992957061,-0.050804656913040896,-0.03759169519839879,7.528584662715859e-05,-0.04292749883852352,-0.03971923620356167,0.06609156327664695,0.0021133211758493295,-0.011360664211599016,-0.007698395223176984,-0.008963108354389245,0.027679175099767826,0.0025598210132558377,-0.039014849706847446,0.06486924773579414,-0.005466501407552355,0.01750254972737558,-0.025799641890835834,0.05788922751091835,-0.010843976594265572,0.1077183640100006,0.004536779767890173,0.07677104945444496,-0.03997738951345549,0.1236642522864888,-0.020222517104927396,0.14155191020419203,0.05225373110879905,-0.38749342856031654,0.3745625587967187,-0.06140621069871804
swipe_length.x_mad,-0.16796701704103792,0.02376257085052851,0.07158409353821327,-0.17429762930258447,0.010465534731369207,0.13440328218488495,0.13987291595428913,-0.05456418034804599,0.05029690110086217,0.030287866726946167,-0.051666311205252835,0.02237621642763038,0.05372735961213149,-0.030327846817865645,-0.11389387106999754,0.1998315809808631,0.0472206410465742,0.1242982184490699,0.0794363459207294,0.13474266762949336,-0.07929808925017552,0.034641424840867324,0.0028165204171508584,0.16956561443019297,0.10115180719028008,-0.2122522839034604,0.0904514675428872,0.1257756463099151,-0.16432648848368986,-0.20552149029381317,0.0802991752082965,0.0342435448324703,-0.07028996643880109,-0.05238046271025333,0.04950915422591263,0.07371524504598936,0.05229244602527048,0.03500652225187861,-0.08698523278547031,0.10321651321297673,-0.007885152082673444,0.04874385930757322,0.0665625123414477,-0.06922712069853712,0.08320487117855874,0.011024173380381086,0.0573722918981686,-0.05883770918056318,-0.09861966677823328,-0.004596162731349808,0.0014618098145528372,0.0298548866215965,0.08458189453915338,0.10585625887754327,0.09001227208776216,0.029317216578287147,-0.10908797222451123,-0.024127238250786883,-0.20156483376015696,-0.20461767182437654,0.020301935488000092,0.11091694818866163,0.026100728806457994,-0.090465941528323,-0.07781251748223449,0.06033230140905903,-0.016204739060497506,0.03302674685716592,-0.057310317404908474,-0.2896130797865352,-0.027276194798802365,0.06511535330961649,-0.051731712834359414,0.03881046042635347,0.11186611022197657,0.0870381886298349,0.13294281772059652,-0.07827469669228926,0.26762512641800845,0.02505368436576992,-0.27517613538067476,0.27569044098127776,-0.06450878393606518
swipe_length.x_max,-0.15382892239961754,-0.044301421592416956,-0.0385835448201548,-0.15733396844984834,-0.02412509056218088,0.14883815199437428,-0.02505308562735102,-0.1931518430692951,0.12386435230086772,-0.0649945373447312,-0.005670794195381135,-0.004705287999761679,0.06348361755008006,-0.12400150974888932,-0.08010265611039571,0.03842436228032636,0.0847442229882486,0.046030964295303414,0.17571833555060715,-0.005448607465160599,0.0314800733729905,-0.053995990134704415,-0.2428749903078502,0.22784578679674028,0.03728577761244012,-0.14093286204407512,0.21703826681847052,-0.01169379848376867,-0.0735898823785476,-0.07987665621952848,0.033418476282125874,-0.19702676257859825,0.083945430840206,-0.08737017619703034,0.10598269814571337,0.038889543385881076,-0.004845395944713883,-0.006852824721070044,0.039198748378198756,0.0369561817170426,-0.012500996938405267,-0.03382010492345087,0.016554881942044603,-0.09367226223941702,-0.08484398222583989,0.05278056784501181,0.05327724063005448,0.172094120559517,0.23791814018979116,-0.028196022394733483,-0.04152057201034924,-0.07205939728179332,-0.0810186133901652,0.06597967696399969,0.011235046485131094,-0.029952068085344508,0.18265756074436099,0.04248504025317772,0.13075473916209712,-0.004868595350648139,-0.04626218094788899,-0.03510767735786361,0.07922064062770431,-0.08240249378869662,-0.1033521535350441,0.0073238812268675915,0.022221511094927412,-0.010650053330676989,0.013765538845368547,-0.11707434537746927,-0.10496877320033685,0.03681165053147672,-0.15506154303741174,-0.0807188598400013,0.016406148575482248,0.09467841271335531,-0.09190279494767344,0.008158808142199409,-0.08556813547680278,-0.006238085061828436,0.343052625840622,-0.345758407859737,0.08133493604210588
swipe_length.x_mean,-0.23898264283725015,0.09276817114425331,0.0553124774343486,-0.04145333334908753,-0.030284162333842093,-0.024601921077029805,0.06692104859637438,-0.023343478786557053,0.08070436239814424,0.05290319076514262,-0.014815070174524407,0.008575958607321639,-0.04895035046204686,-0.0685799546321232,-0.00012483722137223568,0.052086671880532,0.07144052984769834,0.13385875400064673,0.06596458595214022,0.06365384409472374,0.01610372388822424,0.028203259431867474,0.02578507528928401,0.16045946792582083,0.10483791150710071,-0.09650037064730166,0.001057159786310581,0.08737648535237243,-0.11581349474574568,-0.10129114413834107,0.014451500829767459,0.021925659927967425,-0.05641395340279818,0.08112438913845926,0.0769022019871762,-0.021177517478486466,-0.0073883943221650095,0.12420080023692981,-0.05889793282470045,0.02936825543392856,-0.1166349264229017,0.011613666205057618,0.011461850094382893,0.1449783615536976,0.05694223668414956,-0.10805899773216582,-0.025412003048563336,0.08413511758090983,0.12831378102935106,0.05411070883671996,0.0910918309301843,-0.02426494780860753,-0.09570580689536848,-0.05102074961959886,0.062455504790198874,-0.021027072554231217,0.1863196536622465,0.020723260873719285,0.3153080057299839,0.4556771202176604,0.040563561699606364,-0.0994023813612008,-0.1337183505070696,0.027680521767238224,0.015910329467807488,-0.15804596464017184,0.1512858882910918,-0.0255711619278111,0.0007213350656816928,0.3211852026934776,0.10456338552259765,-0.08073812557374799,0.1532281711083247,-0.006559241313210153,0.06640871605258555,-0.07867227901114758,0.004921451733782067,0.07990244481316532,0.07043348603358475,-0.034786224908990804,-0.1932574847094547,0.16674321351619648,-0.029594644139047797
swipe_length.x_min,-0.01776415208300612,0.16385334491384831,0.0359465977223871,0.03599602107045165,0.021416325688122587,-0.06263160232180168,-0.01000146715429371,-0.0005864894057481572,0.11585701933975148,0.022462690700637652,0.007458146637423335,-0.011686764459433056,-0.16953081108623527,-0.07001872595134952,0.03019179540270399,-0.01825211145369636,-0.014696034821143553,0.06769537993429701,0.2617950675275978,-0.2660340958568438,0.2585324917815868,-0.014841516927429951,0.16251966968935924,-0.1200720014695565,0.007907699584863023,-0.07718999573167395,-0.14599917295770537,0.17903835303521495,-0.2691359542411393,0.19763035939068604,-0.16984565547806457,-0.22866681804512393,0.07039375011207716,0.27528900130239203,0.22007352193287796,-0.3260455842973379,-0.026520252813598523,0.01084126197570709,-0.14407907086430816,-0.00690436025744378,-0.15528037084560814,0.10693545267151744,-0.10417272821339701,0.013639781021505575,0.002385489981941092,0.20090286897260584,0.08746159706149685,0.018211266648824415,0.04487193587522767,-0.07441218311760335,0.0676643535684638,-0.019192661506681963,-0.016674266454083375,0.0022018419586081125,-0.01526726267168911,-0.014117219962337585,-0.09550992490901614,0.005039716200274193,-0.08978854308865654,-0.08400173881881545,-0.076196193701452,0.021036961156896013,0.0004028687002421774,-0.01355353282080151,-0.049298413606165006,0.010631787939463231,0.00624281003877309,0.006808053473395012,-0.011986991488189103,-0.06807895699469611,-0.05246842002004391,0.005186426580107539,-0.028500423667666516,0.0021390426465560976,-0.037549843159888484,0.009515643836277978,0.02578968398505406,-0.013936111344044525,-0.03026985838863991,0.04070548272850209,-0.014991859248363909,0.01053490903407936,-0.022784053611282794
swipe_length.y_count,-0.11431310727399546,-0.16165905302848424,-0.24004844319545376,-0.00804455472300373,-0.057903858519152716,0.021834557653514584,-0.029333546890103097,-0.009562884696978226,-0.0016999027225553867,-0.06446840477860613,-0.06922090379099996,-0.006697924481650963,-0.09835391326968422,-0.034149526776828074,0.09672413266060673,-0.04094851632101434,0.10285628224581927,-0.028243056782667243,-0.16023407437639997,0.17582440921396653,0.01904413790537718,-0.012844646891077366,0.1295053663647126,-0.056362390654450756,0.0585211314016183,-0.011008302226016037,-0.04407229023797039,-0.043770018064664476,-0.07592332602052962,-0.013566618146022419,0.06231290375870242,-0.1412029286924723,0.16597160142890796,-0.014473101052763712,0.0677139214724645,-0.10657942587901925,0.02532155193261836,-0.1704304121740554,0.08853261127479808,-0.038504825566799496,0.05928357155918058,0.004102115127693165,0.09614256677051798,-0.035888835387482235,0.11202477958439322,0.14276046717371899,0.016178000820826627,0.13316624734805038,-0.046286158405846975,0.025175781790348045,0.0059716173992202595,-0.08186265296090393,0.1370333792186088,0.13374744905362596,-0.05822244804296721,-0.13850980009417993,0.07415597252278683,0.020584553723037996,-0.18734008028488425,0.029696807776247378,0.027933619879247952,-0.0405130730914314,-0.10415585375815284,-0.02703510140936974,0.07885128408046366,-0.06327493748293828,0.04675675659204043,-0.10294043795111793,0.077038180082038,0.05011478747100542,-0.017318498662525564,-0.14341626400764185,-0.01123610520370262,0.014718505709209417,0.046380564384332135,-0.012523114789558844,0.18796124571814182,0.07650542437896658,0.059094011396046406,-0.0907797638482163,0.03171822312302998,0.14705295487629466,0.582217225430019
swipe_length.y_kurt,0.15718165460941386,-0.10331296192101888,-0.058061780266328786,0.11014025911957659,-0.032655733810492006,0.034109162833103786,-0.18245738276454415,-0.12395345973246281,0.12166056480688237,0.03249020024176534,0.21462953729473783,0.047644240402065524,0.004409799186491606,-0.08798067962905615,0.00047780523129843807,-0.007022845848990766,0.08434971958984933,0.01677630577705968,-0.10609757413472919,0.057861042160963425,-0.10283681991051741,0.06058659657483155,0.14112438556761878,0.04261935424484918,-0.007965148326835446,-0.04131859692924903,0.045534535374380514,0.26582991078330753,-0.05253752164066175,-0.07830169917751852,0.06633218047441597,0.12181026265135991,-0.23821434894692742,0.09836352127948925,0.02781288348030555,0.020885944633581663,0.12291685090470704,-0.00437802601849098,-0.07361776141133589,-0.07202543396533731,0.008650867710329788,0.03736266285790432,-0.1656998284505522,-0.02257776242860335,-0.11147516771498785,0.08735728199381584,0.18274020812418293,-0.007443603114040125,0.008305645324140437,-0.09299941766804784,-0.30078920675121934,-0.15100114634840858,0.020501653535667373,0.021557673977736752,-0.1437186270801462,0.01647386862889544,-0.10341356812496538,-0.041089079781624384,0.09245659147854313,-0.1980501934208414,-0.05031110188230812,-0.11777791055286892,-0.04607905938142626,0.1398293637779428,0.1042099409104309,-0.295187286414452,0.05971632009342638,-0.002887312609008789,0.00624804381911729,0.163597539133851,-0.05113517110539202,0.03206410812469261,0.07455577072740438,0.0029927049079671933,0.07066276254396256,0.15948528229573183,-0.07831125597104538,-0.007303576287959711,0.24252216003259763,-0.04173828738598467,0.08893121685532962,-0.06761769995840458,-0.005116967150690273
swipe_length.y_mad,-0.0019963295068206313,0.004362861758194891,0.07369295242889601,-0.300549157061614,0.026777674316223545,0.029699955326961062,0.17980626754392612,0.12962117627331776,-0.21380280653434405,-0.14868438285598995,-0.10723077155697174,-0.002327341600857763,0.015664468020045737,0.030374260255700836,-0.0009407753957499654,0.038178388816948274,-0.08735308635049381,0.024047878817910456,-0.026954489381070854,-0.040887896609815746,0.06438196395932963,-0.1146086744011145,-0.13140253447004915,-0.06050476398826056,-0.040701672856010916,0.018588682181056013,0.01946938186101234,-0.06939856872097072,0.1229115931987364,0.13570485246310898,-0.18471676686532762,-0.07043132540527856,0.16228606680614516,-0.05588579184795912,0.059756074345269874,0.008123309768512818,-0.11516591643446429,0.002744981383651965,0.014819631218843502,-0.08230142204412472,-0.08793698272711326,0.1352324497622581,-0.06874190420657338,0.12059537642357851,0.09387260371883785,0.04026081666231712,-0.0828875550511304,-0.09227687001498883,-0.14854880152736166,0.009462943413855906,0.09901158614331008,0.0865007092351275,0.032402605166722484,0.029501183874687822,0.020374016152019822,-0.024986877902647718,0.013362987763932454,0.06003247525355275,0.05394157795270746,-0.08546581671010899,-0.047198998272389096,-0.1023101403401768,-0.09508770536479486,0.027530385449224114,0.07300116889913091,-0.3587477944234556,0.01023953702494678,-0.01445847773878504,-0.0050034105343098115,0.08918238013062799,-0.02178276045682773,0.04056870028336307,-0.010684493332630699,0.02970350873146426,0.17853496693510587,0.2457426869697307,-0.10115288244053267,-0.03775331563428676,0.4097238366616288,-0.03943344422683506,0.09541913238760488,-0.10547099124307532,-0.023272940170589687
swipe_length.y_max,0.04445339410538002,-0.004863798209468014,-0.045693482169048526,-0.26555409161824345,-0.07060302779656207,-0.11667387844426474,-0.042940979566336634,-0.0027775991396068456,0.030306145016749147,-0.1321322724309797,0.18036538316509484,0.12415234904818287,-0.1774303624284001,-0.1542346444188648,0.15450122271785685,0.03172684376151885,-0.011872638411802729,0.17973961169376484,-0.1180927362583275,-0.05095393269798866,0.06223394299197016,-0.08364991909582871,0.04825488106911605,-0.03624478588561934,-0.07322460435571448,0.029805168469583407,0.10484631409100507,0.2209538086449818,0.10664806293867929,0.016757833758786388,-0.043703861843721784,0.04751928543344251,-0.0221451659152698,-0.08459606501499134,-0.007168139826492132,0.12900356419928294,-0.00020603007882583242,-0.01031668609845807,0.030257237086612022,-0.1394862667662235,0.03835829164108563,0.13502829638181857,-0.24332880912158503,0.06356039025546494,-0.03622231660154357,0.056013800311663614,-0.010067185442930053,-0.11362655971704269,-0.3019768053290175,0.009934098344256306,-0.10672735588855445,-0.10027390571380086,0.1663548963530626,-0.10744617990035198,0.05986798010614857,-0.10971230326398183,0.20722403091005775,0.17006356901193964,0.21198684241664317,0.0833204435076097,-0.052370550381255834,0.04577416487782898,0.055473593740651354,-0.1316414376666369,-0.1707295319347778,0.12934797046579816,0.10326112372621449,0.013553196472537575,-0.034751669548015396,-0.19945416755728482,-0.0094610486874658,-0.02013340573500435,-0.04262856290582697,-0.03226074445886016,-0.003019852944060729,-0.13230880027659564,0.08934414975408407,-0.023017158961126986,-0.1286075463236302,0.03707809364370649,-0.01183713064125317,0.07456753482952448,0.024067220781889036
swipe_length.y_mean,-0.2040887098441091,0.12049265337350289,0.020593049866551062,-0.05198969694346873,-0.050328352290678266,-0.23152401747337925,0.04084184136776636,-0.010723842483804555,0.03407326539120202,0.06461344687938025,0.05857866735055242,0.09163130455136226,-0.06292583118899957,-0.06385848157889948,0.09826748178176511,-0.06532011357937424,0.0021714581939767247,0.15222687189953435,0.04597988745098493,-0.03903752772180144,0.04307037490569632,0.03777127495623863,0.03579169737261069,0.0668586072672932,0.07904040550901828,0.11732450831014501,0.10937653577697522,-0.18871139326663447,0.040216880928026874,0.017309261724194426,-0.014489636855136441,0.04075913940059074,0.08319689360618228,-0.16280071276905633,-0.007851761582501497,0.07060080312564908,-0.037424114687645435,0.041145903555161234,0.03427949776792713,0.10056413869109507,-0.06063895336702882,-0.02089473989387309,-0.09500271467858867,0.09515527218830505,0.037670777883906895,0.08117442570807698,0.035612979432400674,0.0037058705089605473,0.034855047181314616,-0.10800099093221707,-0.1603380657365892,-0.06143820037563308,0.026892321396551642,0.06560236196008992,-0.050380409429264125,0.07036861506948533,-0.11097235471754968,-0.14271887224082405,-0.018283891151514693,-0.06866094989281352,0.08255550537128808,-0.0018889747329670853,-0.05325183017794799,0.08890521887577926,0.12063418919669056,0.18759185854823146,0.06696257886301597,-0.0569911055943826,0.02252165629209508,0.06642007940263235,0.04998256418042911,-0.09012017469228195,0.018429179653831868,-0.00021583803255591227,-0.3221052831420404,-0.06227759111523104,0.0853180274242467,-0.3093179358477507,0.2240845056423438,-0.09290088575412705,-0.2383611567536037,-0.36751306269874967,0.08520071108517718
swipe_length.y_min,-0.0651597890044231,0.22010683382316068,-0.014123855880992487,0.04745953168488246,0.027940959191573956,-0.12704895385052248,-0.062091711002497614,-0.05841585300183365,0.14252401645507967,0.11372280381873115,-0.026452465112702567,0.05301667808916584,-0.17188174485226881,-0.008512969435549848,0.1321155744812486,-0.03136955374260242,0.07445967325735076,0.06932565831287518,0.21262428089924204,-0.1406209057348352,0.1470187831604528,-0.01643397792722924,0.09709770882695416,0.009013309687108511,0.024800329680242802,-0.0061654776297054015,0.012530626077565304,-0.040014320538771964,-0.05069211322447223,0.0675831314828198,0.13158966430385866,-0.09747077048011689,-0.0059712721007674635,-0.19454371563576534,-0.14545890763422128,0.10941606758090089,0.07993912156489981,-0.1720347474268828,0.033129771998251706,0.09822223797437887,0.11905749236420332,-0.16964927764470955,0.2515360185656705,-0.368773920300958,-0.035852066357266926,-0.11038644641021575,0.05307434365381969,-0.17160446185540543,-0.2647182588819623,0.10945432265742859,0.05921916812953182,0.15859724492316246,0.0815095519496496,-0.015327534566768865,0.0401796809393243,0.038100018152583376,0.16337527753089753,-0.00822339564353126,0.10989021965540532,-0.13553092284512447,-0.032810474308636844,-0.020910142136501084,0.0375462373394211,0.024306267085554605,0.06596561632737608,-0.28082211442582433,-0.005455608316476054,0.020620202139593195,0.05739806424897891,0.08124019492943878,-0.03203777995798557,0.024148547288651352,0.04891089847440352,0.03883957765046847,0.003135021146266667,-0.01419313586460549,-0.022374169845230316,0.017076236454539498,0.02722824012361516,-0.029071923635924063,0.05050727206604472,0.019210371964147904,-0.03318332097261316
swipe_length_kurt,0.02319981783546326,-0.09883148601939858,-0.10521847182044418,0.15079924933081654,-0.04423262117187899,-0.03234027627975086,-0.2345034789922238,-0.23577623520643606,0.17226004728042932,-0.062617824283285,0.1666843450512015,-0.05126005003482731,0.1255171789705542,-0.02431958853835689,-0.01605439513976568,-0.14108129860278384,0.01797408617553692,0.05821702498170225,0.04116401654402649,-0.06092441820521605,0.010228353866867462,-0.07403241142370229,-0.15252113239198775,0.15303855536669808,0.07608486860981653,-0.02938957329571769,0.08225197058712827,-0.040326182900627436,0.049433721764031414,-0.08929849026509645,-0.025313657797188603,0.06153082729845061,0.06277753994326432,0.010695361061865027,0.03788454359271944,0.018263733571138446,-0.12604376116761545,0.1121289080128306,-0.07733268649945985,0.09171282357245346,-0.12107697607511234,0.14314289356224708,0.04251530924680579,0.40500043854086576,0.2026632650019894,-0.005529283250303711,-0.04784663508259221,-0.09565900324889784,-0.13287596958641001,0.10850238431126225,0.18816254346297015,0.18731453778640114,0.07111414382751606,0.10871027426608496,0.07428199751792092,-0.012553975344471807,0.08654929350495225,0.10299243630940258,-0.09143775438089455,-0.27966921940958483,-0.029882276124179624,-0.005933635895324047,-0.08003745970266027,0.010141992435400912,0.09522836218427382,-0.13450823057918004,-0.05587495647627942,0.01403060332509908,0.045556165281039084,0.048606700094570625,-0.08113222444817902,-0.029738440907704073,0.0656271176371131,0.08301551554309582,-0.11999404954966746,-0.1139056994824908,0.0024749375346982717,-0.002584787422241233,-0.16758491587466418,-0.0006298110702009953,0.007234394198213714,0.06558073548175357,-0.017822639966413385
swipe_length_mad,0.05077584652325674,-0.04067241675326458,0.0738436307748399,-0.3092692657920285,0.041980924869513624,0.1861871014005425,0.1795330190586037,0.08100928243278926,-0.08529536023444358,-0.0455135945174128,-0.09823974645671746,0.04670726875175137,0.01972141939190475,-0.02932797110633685,-0.0920531532946035,0.17652798649192297,-0.0023242170131755058,0.012067986324968999,0.021641399656154713,0.06707096157253487,-0.015566799968832562,-0.020178626359242755,-0.09053158158215863,0.0379955864096369,-0.04455049793885424,-0.1287101967143175,0.11519095153562987,0.08414373739813366,-0.033688150948543445,-0.014696599964766993,-0.04238406176270163,-0.14393247664804518,-0.018324336844961993,-0.026925840262055144,0.07327206005552034,0.056990491727568954,-0.013919193650222018,-0.061193144140883046,-0.10666565726034713,-0.039057420494418016,0.017111269642407764,0.031382121555510546,-0.09928263924296202,-0.15031121969268876,-0.04278293384807568,0.07128702166822022,-0.0007205460460881774,-0.025928783536885828,-0.11076698119448967,-0.0611578459451516,-0.09070223080710563,0.04472478969810181,0.04183974356155887,0.046621680663120516,-0.10524871908642781,0.03325763677552256,-0.11206186756180085,-0.1140299314971513,-0.07898027575949887,-0.11934396178880616,-0.051316171164260946,-0.027720285708374384,-0.04422082001966414,0.141747925927511,0.1845766359393707,-0.05128745398636819,-0.01797591022945063,0.0006258291802536016,0.06757549121563627,0.28604916074881404,0.03714093715068549,-0.08386047443741178,0.2265537776959567,0.055866522304367214,-0.29197236495176926,-0.25592701978015175,-0.02969946319312603,0.0649514862757374,-0.3886680524790047,-0.027589184250668888,0.00557114793546537,0.05589032893732283,-0.021040030779258985
