,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
swipe_length.x_min,-0.04299074101264318,-0.06057805557529378,-0.06931565745738479,0.12525840970269114,0.05692176234533194,0.026805977559771554,0.03241321831259335,-0.10837256551775315,-0.004980533989521505,-0.1009577954993735,-0.03682371150089723,0.0473282805610255,0.08808429171417007,-0.03266764329862186,0.0009717720703972532,0.11264324084134059,-0.0754678509531618,-0.04366839230632215,-0.14880612741142207,0.2742449011159767,0.07864920232259157,-0.31703926221688816,-0.02409789407745447,-0.10150828565870594,0.03516093897343747,0.055264911061444065,0.22252963655293556,0.05816198551741668,-0.1977950469642092,0.02724931174604938,0.12659442365723023,0.0642596465986757,-0.38959218966503983,-0.323214647710884,-0.08971535922577711,0.030741025421007213,0.19049132252081732,-0.37452374461963556,-0.07102444528377495,0.05233395720250496,-0.10361269664400845,0.1153346330353792,-0.04692673960674039,0.04986047977227623,0.03144203731820999,-0.08587645406291136,-0.07833798755283958,-0.02340663322829508,-0.013656208628378387,0.1115716172200011,-0.1447327975358446,-0.10344384286707198,-0.06820133035299525,0.06178963864178666,-0.0004143469500003036,-0.03322340828563614,0.0562919363971276,-0.02355757359285057,0.02705913348778695,-0.017230747912901072,0.04340285591660908,-0.049642958137316597,-0.03159613105268222,-0.0721948642848862,0.030754703768482484,0.04358926300340431,0.024580930207828502,-0.03927577942830873,0.03898555236265531,0.00725872879156806,0.08996799466664149,-0.004347985237698594,0.005812597224196686,0.011991693259062446,-0.04931090503036073,0.008315129670047185,-0.015334259014557136,0.012368963963195104,0.019455412923001306,0.012023592442625755,0.010717112378640472,-0.021772081947089877,0.01898888263436363,0.020261178520765834,-1.1102230246251565e-16,3.642919299551295e-17,-6.938893903907228e-17,-3.122502256758253e-17,4.380176776841438e-17,-3.122502256758253e-17,6.591949208711867e-17,2.7755575615628914e-17,-6.938893903907228e-18,9.540979117872439e-18,-9.367506770274758e-17,-1.457167719820518e-16,-9.8879238130678e-17,-7.28583859910259e-17,-1.231653667943533e-16,1.3704315460216776e-16,-5.0354803108925645e-18
swipe_length.y_count,0.20845319577767882,0.05612464982303644,0.0004588084498980264,-0.010849872489444938,-0.011678382467761506,0.008983680679123779,0.026640664464687457,-0.045817373489721404,0.00850699916596491,-0.019311610583957386,0.0041516271202752,0.028090435834109327,0.004590886353098733,-0.01770357078990539,0.020975915553726774,0.01436523688684131,0.014002255754833003,0.011106081082721007,0.0027722044060975656,-0.004313735325440784,-0.0042380584195045624,-0.00790565603519779,-0.004525776445448451,0.009050338098737787,0.005939795320941101,-0.015437146467029914,0.00302464432566241,-0.0076710432846967755,-0.0016206608392206334,-0.006074148652329248,-0.005971808424587478,-0.006978301951955101,-0.0167748148270011,0.007663047692092865,-0.013685082091405325,-0.0044937458709489245,0.003682398890274786,-0.006730817572570817,0.01133685704092418,-0.00792862346629735,0.0027841896846620556,-0.01301278939303714,-0.008796163585165566,-0.0014097551058534765,-0.004809975715250894,0.0020674875957368433,-0.007104871706936942,0.017214345086376138,0.002161998502612796,0.012774008048766083,0.01949753807748212,-0.012303789831951923,0.0020601866343589554,0.002575537716116849,0.0013302213690491727,0.007407033004739893,0.003278925081952974,-0.0007526154781811803,-0.0006432924610676946,-0.004019672114598171,-0.005416775051298679,0.004387596888789064,-0.0005734101079603454,-0.0003139914353845197,0.0018304753299237947,0.0055072613157958646,0.0013852382295759928,0.0042746078765361,0.0018111078198698588,-0.011865392143627699,0.005664331948578384,-0.0004353504163963906,0.000936165228520934,-0.005390732391923673,-0.005260305164005233,-0.0016318386848859778,-0.00010844918822017213,0.0029428427696157645,0.0018623839199009076,-0.0005820927820688535,-0.0017898512774243772,0.0006540014025506261,-0.0009371249250929341,0.001613509125694267,0.1264745957317236,0.04591556089219919,0.1109125134182285,0.42613855810645795,-0.030760710025888857,0.23950042912993796,-0.07659838578058872,-0.00928551378829141,0.04899984319423812,-0.03074418133160847,0.2712081731967242,0.5932505626798215,0.29653374827748563,0.004843378375695448,0.22670513688442837,-0.31620765611391827,2.258198539562323e-15
swipe_length.y_kurt,-0.030455435460240845,0.21671388342892686,0.029254521110932536,0.027729768081448794,-0.03410476831080159,-0.02835027039278319,-0.23719806419244654,-0.08755410348094825,-0.08064909307125209,0.07458072910770956,-0.049320248281625796,-0.08342238740697556,0.09075947885810863,0.12181084463093471,0.045978146912335656,0.021824502667354216,0.010258558610425784,-0.07952387914076063,-0.09739583272391777,-0.04366443584043904,0.07523104186100701,0.06303634262036445,-0.039925919242020325,0.04091574958794066,0.16200179548713198,-0.06786708590108578,-0.14070718548233244,0.08287524744439077,-0.03208180464231007,0.14771255623955243,0.009496213610173485,0.05504439098929664,0.059439539647903376,0.050982999740275245,0.016665392251826613,0.12783913560948212,0.128297084429798,-0.21019284610232156,-0.09272915190448716,-0.049480922808653995,-0.09367819981559322,-0.10712457729679496,0.004962169699663364,0.06783500982909303,0.032055863576812955,0.0683580637291394,0.2057124979192519,0.09613807923587418,0.00620991355153569,-0.049701022931827966,0.03482907415478179,-0.07811024644837149,0.18069709585580054,0.030057372898081712,0.0004548313347832733,-0.11176800283445155,0.07043297018553818,-0.03327008598795862,0.005396181350236978,0.014196535955392178,0.11888108806880032,0.0546695557489141,-0.08621184807649657,0.1418045880429343,-0.07441964103637666,-0.04227161982512907,0.26954926056764583,-0.004266027952234488,0.10315865034027162,-0.25032918131416815,-0.26987752218227656,-0.10223714785901497,0.05222980702341723,0.08311643484610852,-0.07536043718882912,0.15862732623531284,-0.12193888629934299,0.2475776080200366,-0.06427471952148833,0.13618000749341488,-0.03782274070754309,-0.2444998340720001,0.04683544249784197,-0.022999546029626186,2.463307335887066e-16,-4.336808689942018e-17,-3.95516952522712e-16,4.163336342344337e-17,3.191891195797325e-16,-0.0,6.765421556309548e-17,6.938893903907228e-18,3.469446951953614e-17,-4.5102810375396984e-17,-1.1796119636642288e-16,-2.983724378680108e-16,-3.0899761915836876e-16,1.8041124150158794e-16,-8.847089727481716e-17,9.020562075079397e-17,-2.8188317302082185e-17
swipe_length.y_mad,-0.01462079697305231,-0.09453366852085214,-0.06833803668226747,-0.2277420042589818,0.035237849994712474,-0.031063232498108592,0.20861626889427928,0.1649548084617193,0.1311247658266,0.09239668331160261,0.07424394662491715,0.1441136283438457,-0.110127680595837,-0.09220295889824422,-0.0022528874861833387,-0.022550362045178716,0.03309318895996215,-0.11473677199670398,0.18014229904009116,-0.04483865101071703,-0.006060447721800796,0.026547091609311464,0.023813327182200705,-0.008745159403603828,-0.07300553455167824,0.010880925095185182,0.09344968261194174,-0.03095173947901944,-0.20949977700059189,-0.07058079608638028,0.022398344570492452,0.08733314127255709,-0.14781224300430085,-0.11606050930730215,-0.11053778163195195,0.0008597460216504468,-0.02163966978111677,0.09425854309971829,0.03164433745313908,0.0025032514020295283,-0.012444397805425212,-0.06354790721050138,-0.08871162643961335,0.11314169332600538,0.056495754763791914,-0.02084572727069164,-0.03180043767355357,-0.14456623496471974,0.12275049610159622,-0.07674890313764486,0.1846825333295894,0.09311939898990927,0.056092246286994635,-0.05636807326880217,-0.004631520583349286,-0.19681659049696332,0.16141737222965155,0.21230828862314816,0.0905350353689722,-0.023082987372056565,-0.34820953061028986,0.035571224330308515,-0.07444411064948818,0.04054662850161725,0.12483325856011195,0.10484729908937487,0.03966660340381755,0.10503800932612123,0.06922942974711993,-0.05675036419978574,-0.15931898285651883,0.015378254964444896,0.08127112650754495,0.10336430558895558,-0.07031756418118723,0.14355973972662464,-0.07433961773320083,0.09706951748544788,-0.1837380318014509,0.21007195225377093,0.09907574724265707,-0.13897069292917716,-0.03769774279623747,-0.01576643564198575,9.71445146547012e-17,-1.0364972768961422e-16,-1.3877787807814457e-16,0.0,1.734723475976807e-16,-9.71445146547012e-17,5.551115123125783e-17,5.551115123125783e-17,6.938893903907228e-17,-1.734723475976807e-16,4.163336342344337e-17,-1.249000902703301e-16,-7.546047120499111e-17,-1.3877787807814457e-17,-9.367506770274758e-17,2.0816681711721685e-17,-1.0565318559195128e-17
swipe_length.y_max,0.023992911535165827,-0.045923229133477655,-0.13815120234638267,-0.21916310634586747,0.13345836849459103,-0.09576853327282332,-0.05146780589599202,-0.0011105912169971609,0.01599297960291511,0.08116268481921202,-0.10480975665752751,0.11041433110320945,-0.018389404319310326,-0.056538274771849445,-0.05950087204928604,0.15712095911398488,0.06450770480709078,-0.207207571984556,-0.13194935598297824,0.05074159150143157,0.17423674922031107,0.08171897181430732,0.004941729787262712,0.11812872550117606,0.1774376017777593,-0.1579831347211666,0.01587661424984518,0.1302647403386797,-0.13106402886050747,0.07790197641417294,0.02783139618418661,0.10743317228987301,0.06849570961084232,-0.04329820720306754,-0.11348717317184528,0.14736447371014222,0.009002947440923212,0.1399067444032942,0.03614696153543764,-0.010645159453563272,-0.05207188633931564,-0.004718922420936324,-0.05730172481476284,0.014679603535167847,-0.0474191764297482,-0.06702866560967816,0.12917880796333792,-0.11788816516089604,0.10123290016541223,-0.06138557727901599,0.10641596420198661,-0.13364228734541067,0.2760766919307477,-0.022448385676014863,-0.06773035673981534,0.011114874241597537,-0.027041119085455194,-0.2188333939832477,-0.11170406891728132,0.3411491321345183,0.03329199963244635,-0.1591066465289012,-0.06474122639717045,-0.1581033113926486,-0.12711910426237727,-0.13364081062367283,-0.19926058221617973,0.05183777177401223,0.04420087918848725,0.04946752660042528,0.17310201336638653,0.05196928206565699,-0.05998937467584751,0.02154522176023848,0.08157390986318873,-0.01126209547610109,0.046561780058728935,-0.05553705319852937,-0.010018468697609603,-0.04399980800701827,0.08398796098683975,0.09389713235796998,-0.021372654760341822,0.0008939565943635597,4.3021142204224816e-16,1.9949319973733282e-17,3.469446951953614e-18,1.942890293094024e-16,-3.122502256758253e-17,5.551115123125783e-17,4.683753385137379e-17,6.938893903907228e-18,-4.163336342344337e-17,-6.938893903907228e-18,-3.469446951953614e-18,1.6653345369377348e-16,1.7867651802561113e-16,8.673617379884035e-17,-2.6020852139652106e-18,-4.163336342344337e-17,1.1062702701212294e-17
swipe_length.y_mean,0.03705800322645358,-0.23779438227141475,-0.02466003113327061,0.08855165223131187,0.15983720009628602,-0.06325291580373466,0.02837489456756833,-0.010150209060572263,0.015708333274008886,-0.09617205178882209,-0.08297614935161081,0.08150115301865699,-0.053604007126158655,-0.1403042773519521,-0.0447238979994538,0.058108927420691764,0.013402229435677225,-0.02308464850062941,-0.0833599948391839,-0.051715385211182144,-0.003409542954955651,-0.10730624208885627,0.017311267796353454,0.14362596174467002,-0.10468203334947337,0.021660085229209515,0.09305344814805552,0.05308840033238893,0.10346226065172351,0.0665727486344099,0.05125399316595557,0.09309906504189638,0.06415444431596354,0.043942042698351017,-0.005894710996812255,-0.06699820846599597,-0.022736840991420544,0.18254203337183236,0.05501785748183775,-0.00848294913758628,0.0652236813983047,0.019899695545065085,0.02757617341499853,-0.03628541060707498,-0.03974600383311064,-0.12685690929939283,-0.04263144362666414,-0.15978639252680993,0.12008645777512433,0.03027889138167724,0.08625975022458554,0.0203403328272726,0.06342453910321436,-0.1075691949212789,0.03468622075316388,-0.09149725730766316,-0.18830038770907415,-0.14029821342844012,0.06379163566232515,0.002155219986451587,-0.008938417742075606,-0.045321464501226164,-0.10232108736850382,0.06468983311103949,-0.0687273440077914,0.2926732316864067,0.37633728562743735,-0.18592497977046962,-0.10252802445821452,-0.1062699453153706,0.10110827773215912,-0.08911829043462231,-0.07204341755464336,-0.11563326463609708,-0.09994469723629762,-0.011617342324169708,-0.028252299646501763,0.2140077391008034,0.2448146054671495,-0.02772265561182196,-0.2650619547553672,-0.13039739663420838,0.07422481253305042,0.034116489570300626,1.3877787807814457e-16,3.469446951953614e-17,-8.326672684688674e-17,-2.1163626406917047e-16,-9.71445146547012e-17,1.7607443281164592e-16,2.6064220226551527e-16,4.683753385137379e-17,-2.5804011705155006e-16,2.3532608153797874e-16,-2.688821387764051e-16,-1.682681771697503e-16,4.163336342344337e-17,1.9081958235744878e-17,2.2551405187698492e-17,1.1492543028346347e-16,-1.0582515785204636e-17
swipe_length.y_min,-0.022381475720244827,-0.08449112021194298,-0.10138182951528987,0.1890856953567778,0.09661593735075802,0.056343423712797755,0.025471818902003382,-0.1693613222590552,-0.08183913279502646,-0.13927018283170922,-0.08817409309831567,0.07548050321067723,0.04325140314938166,-0.08830960114896438,-0.08162092268884688,0.12988380175896075,-0.11464237805024508,0.0313043253558115,-0.2056819283951879,0.14544707544006855,0.01457674838130519,-0.16474070348592307,0.011479492617059259,0.04097342458375737,-0.03630680631712416,0.05524406412210338,0.05161378213354209,0.016683687474123396,-0.04121977297695111,0.11393771436695702,0.13995407447803318,0.11078726145981407,0.1585174287061118,0.0748332083568544,-0.028828093270223093,-0.07342265603663764,-0.2061249450599177,0.1092348578884206,0.07278302690460396,-0.15698974779390418,0.02143055404822941,-0.026764382298033615,-0.06746956467765511,0.12093453646230823,-0.17460724667369495,0.29383526996244014,0.054849162124180714,0.3935163605286009,-0.03410774481484466,-0.0808797646913057,-0.03826540831086363,0.3247365593403455,0.07297707464099755,0.02451046207650784,-0.11773834443506881,-0.08467456298324881,0.11726200025575426,0.12123934859720382,-0.05595030414270205,0.10867000464821722,-0.18926840676937995,0.0884786990706529,0.025540457610629445,-0.030623949360114373,0.024094747087852503,-0.009622798319266244,-0.05694397135874683,0.023730762549886673,0.019648536161696484,-0.015435844724698493,-0.10486582194214764,0.03373278900981827,0.03182878622721749,-0.008920853120052905,0.05414459713759294,-7.684209791821491e-05,0.022917952270844255,0.01325200397594101,-0.024581378323773773,-0.022537982933425117,0.018503997403686745,0.014599121018614908,-0.029349551064315006,0.007818735262096116,-2.7755575615628914e-16,5.204170427930421e-17,-1.566672139241554e-17,3.0531133177191805e-16,1.1449174941446927e-16,-4.163336342344337e-17,2.862293735361732e-17,1.3877787807814457e-17,-4.163336342344337e-17,-2.6020852139652106e-17,2.3592239273284576e-16,1.1102230246251565e-16,1.1015494072452725e-16,-7.32920668600201e-17,-7.892991815694472e-17,-5.551115123125783e-17,4.996063009928479e-18
swipe_length_count,0.20845319577767882,0.05612464982303644,0.0004588084498980264,-0.010849872489444938,-0.011678382467761506,0.008983680679123779,0.026640664464687457,-0.045817373489721404,0.008506999165964908,-0.019311610583957386,0.004151627120275297,0.02809043583410935,0.004590886353098789,-0.017703570789905372,0.020975915553726784,0.014365236886841269,0.014002255754833059,0.011106081082721007,0.002772204406097531,-0.004313735325440714,-0.00423805841950468,-0.0079056560351979,-0.004525776445448354,0.009050338098737704,0.005939795320941053,-0.015437146467029997,0.003024644325662306,-0.007671043284696713,-0.0016206608392208,-0.0060741486523292545,-0.005971808424587478,-0.006978301951955208,-0.016774814827000988,0.00766304769209304,-0.013685082091405166,-0.004493745870948751,0.0036823988902746265,-0.006730817572570817,0.01133685704092411,-0.007928623466297465,0.0027841896846621528,-0.013012789393037167,-0.008796163585165303,-0.0014097551058536188,-0.004809975715251151,0.0020674875957371087,-0.007104871706936761,0.01721434508637594,0.0021619985026129487,0.012774008048765892,0.019497538077482328,-0.012303789831952159,0.002060186634359212,0.0025755377161164883,0.0013302213690488396,0.0074070330047397125,0.003278925081952988,-0.0007526154781810034,-0.0006432924610683052,-0.004019672114597963,-0.0054167750512988735,0.004387596888788953,-0.000573410107960387,-0.00031399143538467233,0.0018304753299238224,0.00550726131579584,0.001385238229575448,0.004274607876536156,0.0018111078198696784,-0.011865392143627865,0.005664331948578176,-0.000435350416395891,0.0009361652285216951,-0.005390732391923971,-0.005260305164005177,-0.001631838684885964,-0.0001084491882200958,0.00294284276961514,0.0018623839199006786,-0.0005820927820688188,-0.001789851277425012,0.0006540014025509869,-0.000937124925093406,0.001613509125694045,-0.01763359106085982,0.05900285862231718,-0.2570262335774203,0.08034859123964576,-0.21389556478131072,0.3347110332604663,0.16469427313780816,-0.05928506240282174,-0.26039217403875303,-0.1393249581344161,-0.13065685265631838,0.12498961840668255,-0.4333932652039276,-0.5767273733416693,-0.19628132836477127,-0.028851007095325662,-1.3033907713033688e-16
swipe_length_kurt,0.0025917983773154534,0.164617820532153,0.03661848492449337,0.05116278897253611,0.02180553725240278,-0.027113867530949923,-0.32393045668249215,-0.10881512079515411,-0.14162205275564796,0.060511519037953695,-0.04488632943548415,-0.13368022105862332,0.10125720554580014,0.09510299440189623,0.11900109315689943,-0.047777623915089086,-0.05653589730357182,-0.0391093895486161,-0.055164547219463435,-0.10847137391935763,-0.014914416726728275,0.069001383065839,0.08353709654009643,0.10307391500251468,-0.04427924157822952,0.040404317022456324,-0.013587512519939397,0.05120840322183853,-0.05886383487459365,0.21480995292365862,0.10141248093372879,0.07525198422154998,-0.03324090365760381,0.05188364577915559,-0.026240427600315204,0.0428943471141823,0.009355148154271617,-0.09665091708818081,0.002391523985193049,0.050983669437453444,-0.09300986108382862,-0.11707904553195081,-0.038612991917701234,-0.038729301149041995,0.1193918480508882,-0.055415327456722674,-0.01724657279197154,-0.09595946513830059,-0.0210429020819134,-0.04451028263486168,0.11719950930520091,-0.11879318816608708,0.059675120849232585,-0.1637847936208447,0.0340673829632592,-0.21456512286780496,0.04471839193946717,0.17915856488441625,0.1260274217587771,-0.06996080142762914,-0.4152611083537737,0.03404688208470112,0.0673332063950159,-0.09478198762975344,0.07309879587698392,0.2207974270423264,-0.0651003728047086,-0.0747831532917364,-0.040777044188884844,0.13639099634933646,0.0894613712288809,0.0407537948658917,0.060843118255866246,-0.05872223455716457,0.004171146288380861,-0.050971295340842354,0.10087814747270465,-0.16760237309236223,0.06229193273050564,-0.19810372896739908,-0.12139824550789072,0.17760879501683702,-0.06176126044245761,0.04507337643739777,-3.0878077872387166e-16,7.589415207398531e-17,1.5265566588595902e-16,5.551115123125783e-17,-2.393918396847994e-16,1.249000902703301e-16,4.85722573273506e-17,-6.938893903907228e-17,1.1102230246251565e-16,2.1510571102112408e-16,3.2612801348363973e-16,2.7755575615628914e-17,3.3176586478056436e-16,8.847089727481716e-17,8.500145032286355e-17,-3.469446951953614e-17,1.2421700299364605e-17
swipe_length_mad,-0.02808016048955481,-0.040611028183019246,-0.05839129407263311,-0.26483021818328034,-0.055444805914684356,0.020205507807427567,0.22942387318840066,0.19458837278648886,0.0766758801893037,0.13288595107232137,0.16225024537841543,0.035909688616198296,0.006862134082533663,0.01245264183022707,-0.04982921565789737,0.0863505132451491,-0.018759478083219944,-0.058750956956338744,0.06496345981873106,-0.09597995181128681,-0.0172906707943142,0.07552662541806193,-0.13742691483673422,0.027110874088741015,0.07096196622527905,0.0022789876470873174,-0.10882450939444521,-0.0663775221686159,-0.16231718061455475,-0.008074944547686678,0.08710653174689777,0.034316175314622235,-0.1652554618635299,0.02427890720407915,-0.029658210751072625,0.00040435358118144984,-0.004675671316467414,-0.13179857483374904,-0.07322759281123525,-0.047724931300136234,-0.003192002144743307,0.05562882641045548,-0.045982860535993604,0.10811957486383146,-0.08800189277393371,0.06445842383796645,0.053797244451252,0.19967610824808585,0.004122160859079335,-0.05018536049900506,0.018419907536228824,0.01100835608717958,0.11788887184412083,0.08470692277543791,-0.03972939346757389,-0.11010513408144464,0.11524479450528732,0.013708116334548843,0.030954227092215854,-0.08270619582413011,0.16398554559440576,0.0682486699338265,0.0729321150255721,-0.0251340241586627,-0.04097001886689579,-0.005978927111865474,0.1616340162334697,-0.1167753040032214,-0.017510830186360425,-0.0426023658032005,-0.15853834541252063,-0.07676446198598902,0.021606787003846474,-0.19503843122750564,0.0664723671414739,-0.09827181295818681,0.08182399592426873,-0.05912418729209267,0.21808956824708964,-0.4010339695003214,-0.2351327962718888,0.21240736780905117,-0.01601185382287066,0.03226226903406117,-3.608224830031759e-16,2.2724877535296173e-16,-2.7755575615628914e-17,-2.0816681711721685e-16,-4.163336342344337e-17,3.0531133177191805e-16,1.0408340855860843e-17,-2.914335439641036e-16,1.942890293094024e-16,1.6653345369377348e-16,2.636779683484747e-16,8.326672684688674e-17,2.237793284010081e-16,-7.28583859910259e-17,-2.0816681711721685e-17,-2.42861286636753e-17,-6.199132848690735e-19
target_touch_x_location_count,0.20845319577767882,0.05612464982303644,0.0004588084498980264,-0.010849872489444938,-0.011678382467761506,0.008983680679123779,0.026640664464687457,-0.045817373489721404,0.008506999165964908,-0.019311610583957386,0.004151627120275308,0.028090435834109348,0.00459088635309883,-0.01770357078990538,0.02097591555372677,0.014365236886841314,0.014002255754833031,0.01110608108272109,0.0027722044060974615,-0.004313735325440775,-0.004238058419504455,-0.007905656035197915,-0.004525776445448201,0.009050338098737856,0.005939795320941042,-0.015437146467029969,0.00302464432566232,-0.007671043284696689,-0.0016206608392207306,-0.0060741486523293135,-0.0059718084245875755,-0.0069783019519551424,-0.01677481482700096,0.007663047692093116,-0.013685082091405306,-0.004493745870948952,0.0036823988902746057,-0.006730817572570932,0.011336857040924072,-0.007928623466297469,0.002784189684662274,-0.013012789393036997,-0.008796163585165561,-0.0014097551058534575,-0.0048099757152509845,0.002067487595737134,-0.007104871706936786,0.017214345086376075,0.002161998502612718,0.01277400804876567,0.019497538077482383,-0.01230378983195212,0.002060186634359207,0.002575537716116641,0.0013302213690487494,0.0074070330047398165,0.0032789250819529603,-0.0007526154781809513,-0.0006432924610680867,-0.004019672114598171,-0.005416775051298752,0.004387596888789022,-0.0005734101079601928,-0.00031399143538446417,0.0018304753299235518,0.005507261315795816,0.0013852382295758401,0.004274607876536213,0.0018111078198697686,-0.01186539214362766,0.005664331948578554,-0.0004353504163961269,0.0009361652285215113,-0.005390732391924235,-0.0052603051640050785,-0.001631838684886186,-0.00010844918821990152,0.0029428427696152493,0.0018623839199005537,-0.0005820927820687147,-0.0017898512774243043,0.0006540014025509175,-0.0009371249250931427,0.0016135091256944752,0.07279115915456216,0.0507908641854981,-0.3076475719629225,-0.35202492383166384,-0.08553332929419451,0.09274626582786646,0.23107045508360322,0.5458589436196463,0.0857643186250224,-0.42083729363104927,-0.11081464890752345,0.14434138008411154,0.04420785390090645,0.3551877267983738,0.04796600573434483,-0.052316179048230924,1.4052477150504782e-16
target_touch_x_location_kurt,0.05505837315276237,0.031281069117843466,0.11726138496134983,0.15792355706764427,-0.0736476148822792,-0.06743786827866546,0.028701188943946444,0.2713864624297357,-0.0961308012742291,0.2098067929344383,-0.0377141655352036,0.020890861377170028,0.03913236437886844,0.0002117248416399261,0.01166326508302841,0.16655886531542552,-0.06647013602930413,-0.13782577299922757,0.06957675779327828,0.12074077460610541,0.08656814163757451,-0.14742014421343808,0.06922856630450261,-0.06748684078253059,0.03237311340330527,-0.052003874641753295,-0.10813983463209305,-0.013416950461852997,0.003926923123455467,0.045820223507201475,-0.057273146900557285,-0.04378690484085962,-0.019263492097467572,-0.006073902130061739,0.12338613713890037,0.08358302703634093,-0.10916088579010022,0.1022492943753581,0.15679777558435173,0.02290039698622231,-0.1296335621851831,-0.020827184510722255,-0.25769037820121465,-0.24274744904671708,-0.07705726444965838,0.02568722463040995,-0.22821584148872892,0.09677994821378823,-0.02361655822338205,0.03989639528147582,-0.06257327946821567,-0.009580240759298114,0.11141945021460994,-0.06183699428248189,-0.031111542236671785,-0.15537500755104783,-0.15166794979689455,-0.12148794232459639,0.19590813017754546,-0.07959664363562972,0.06469695295019319,0.07775114078997777,0.01817261217871606,0.03041612700497631,0.11907756170775753,-0.007591472547542822,-0.05061147972500367,0.10184499520386181,0.11113491468880318,0.024582885075960712,0.04344504426478735,-0.3046874750166222,0.005017452750410156,0.1154259469473666,0.06902463139415124,0.0002794891448735931,-0.11165384557541803,-0.03304698330618823,0.07534625935705835,0.030837600477814996,-0.003917683462036928,-0.043530078633401637,-0.26983757478668446,0.11800652647463437,-4.926614671774132e-16,1.0321604682062002e-16,-3.0531133177191805e-16,3.3306690738754696e-16,-3.9898639947466563e-17,4.85722573273506e-17,2.5326962749261384e-16,1.6306400674181987e-16,2.749536709423239e-16,8.326672684688674e-17,-1.9255430583342559e-16,-1.249000902703301e-16,6.071532165918825e-17,1.97758476261356e-16,1.734723475976807e-18,1.1449174941446927e-16,-3.359057816487105e-17
target_touch_x_location_mad,0.08561474917966717,-0.17178802764558365,0.18288110833451326,0.11323903073700879,0.0029815949266918575,-0.017128582497879727,-0.0707486233398983,0.0805863229875513,-0.03565492254545821,0.06130863727627613,-0.03818230129658627,0.0775368861239444,-0.03372750357298795,0.02920168353730415,0.04524188024050411,-0.0052446979025529,-0.005088263483698986,0.04045211633145603,-0.07019436071250582,-0.02337393564395638,-0.017590226459741107,0.15208737864248748,-0.027877889877458456,0.06705618211359468,0.034773215974057275,0.011739976622967233,-0.018975234331217904,-0.04983544383324014,0.0069714780559535505,-0.018641936838723776,-0.05257463175303237,0.009628239247618457,-0.1352589185256852,-0.008010830038902614,0.05203717785534724,0.046238511409997296,-0.022444970230539495,-0.10106454607504649,0.03187555233995825,-0.14397670395957593,-0.19086886692691052,-0.11966082973385248,0.05630794206739593,0.14293967551162157,-0.13007323160755585,0.014226408976884465,0.11601662140018612,-0.22298846254104138,0.07505724659934435,0.02972723924265705,-0.03549151345953725,0.1290504399679538,-0.06321848863121636,0.11934583572162615,-0.0276639163588041,0.1937948527945298,0.25750585530987796,0.12640713367037582,-0.2974474012802374,0.15832210055421034,0.008355935569454097,0.05054750104640129,0.008229431222661308,0.10516831322947597,-0.09155862420703686,0.1538006947164306,0.043441148054175496,-0.03854834713782469,-0.1431896841366099,0.27839945044428427,0.045648535845156525,-0.2944540143971568,-0.04224539737760497,0.06274368739378818,0.01021754522250641,-0.07511620874184548,-0.11075612456995267,-0.040996279207883124,-0.007902533185282161,-0.024744543290315724,-0.02540950771697342,-0.1030170240887042,-0.26841818740801937,0.11281315914289569,-2.220446049250313e-16,-1.9949319973733282e-17,-1.249000902703301e-16,-6.938893903907228e-18,2.42861286636753e-17,1.0408340855860843e-16,1.0755285551056204e-16,-1.9081958235744878e-17,1.3617579286417936e-16,6.418476861114186e-17,2.983724378680108e-16,-6.938893903907228e-17,7.806255641895632e-17,-6.071532165918825e-17,-1.3530843112619095e-16,4.163336342344337e-17,-2.5614536406890563e-17
