R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.2039565493615625,0.3434960399514309,0.254175144139305,1.1738166873300706,1.1738166873300706,1.211950095490619,0.18336203736774864,0.1332305729186518,0.913331522070368,0.9547049864187118,0.9534174950926468,70.04148793184058,53.94918334082307,121.65710804004107,90.40551377405576,30.849568789244564,30.88877539073089,ATT,Random Forest
0.1575536959330187,0.4464487756827353,0.36107109254962044,1.258845076726054,1.258845076726054,1.130849984359045,0.1155079212462134,0.2574609994495589,0.855523633222143,0.9091808331261169,0.9655841382717653,52.815736010511245,61.781805823252085,104.43135611871172,98.23813625648478,27.61095191373085,28.789133437755144,PQ,Random Forest
0.2575863187158711,0.4174062168392605,0.21455580053777593,1.1335870495269915,1.1335870495269915,1.2267048708158343,0.14746000569427528,0.08718647089525311,0.8763742661962091,0.9904525482211809,0.9246405964006954,59.32949202455325,50.04334233446764,110.94511213275372,86.49967276770033,30.105835871838526,29.866002812703968,ATT,SVM
0.15823632641339103,0.6292037298701822,0.43905084071653955,1.2583349550940501,1.2583349550940501,1.0466762946297814,0.1752102528060849,0.34808611218408647,0.654807176118299,0.8055777242939961,1.004767222445524,4.789757914670268,61.73641087903329,56.40537802287074,98.19274131226598,20.9329573925062,29.184060531470557,PQ,SVM
0.22351139663403052,0.48511298012423537,-0.015839536776351124,1.1593096087052202,1.1593096087052202,1.3259405174545786,0.5236482197535789,-0.1805702724698135,0.8628420959696392,1.1216453487621916,0.9298064968465075,47.399597419232244,52.556362259140585,99.01521752743272,89.01269269237328,29.060330117117427,27.857753779678106,ATT,Linear Regression SGD
0.14805005845049524,0.6372567371586462,0.3746306909792463,1.2659256798538507,1.2659256798538507,1.0833828400160928,0.2386052378348304,0.2732194516785835,0.6696440457524655,0.812187474548417,0.9940856831225849,4.779607373571704,62.41000513782353,56.39522748177218,98.86633557105623,19.789154155549564,27.578650164521505,PQ,Linear Regression SGD
0.21847192952282257,0.4854724785757517,-0.014701007373503449,1.1630655260581892,1.1630655260581892,1.323893350957776,0.5293688787609451,-0.17924711667731485,0.8638379670749992,1.120086337443595,0.9358148038814631,47.297036981209175,52.91863199239313,98.91265708940965,89.37496242562582,28.946731770374296,28.09644739058923,ATT,Linear Regression
0.1591879198052808,0.637934067885204,0.3772463138323115,1.2576234954103374,1.2576234954103374,1.080515421944421,0.23703305702174496,0.2762592295889025,0.6676082784628093,0.8124769423770538,0.9889766525903662,4.597249677628962,61.6730684286174,56.21286978582944,98.12939886185009,19.926326124434812,27.579047702593133,PQ,Linear Regression
0.15908798854253625,0.21624114143689893,0.1709436146981917,1.206444007105315,1.206444007105315,1.288015325802446,0.13700462339596176,0.03650203870330393,1.0131156622638813,1.0256412054495088,0.9698426021239114,98.71370470798121,57.01984591218091,150.32932481618167,93.4761763454136,36.88808623792653,33.86935761049433,ATT,Lasso Regression
0.12360848422405424,0.28643493446312923,0.20844981222397818,1.283956331852967,1.283956331852967,1.2457941067499205,0.08597366541135376,0.08009032231435298,0.9972966983991027,1.006151338206212,1.0657717147332946,90.02004967391821,63.993973865662404,141.63566978211867,100.4503042988951,33.48797406709631,33.05627830799122,PQ,Lasso Regression
0.16262793911707163,0.2376340645701999,0.1935457453092719,1.2039019716825323,1.2039019716825323,1.270768153917311,0.16739832672110472,0.0627693796837484,0.9968810163606328,1.0086433568395967,0.9630916947033027,95.13350918965968,56.78360756680373,146.74912929786015,93.23993800003643,35.90970756952074,33.29040054374502,ATT,Elastic Net
0.1427070332757876,0.36583371772334056,0.23474885609615048,1.2698891175062816,1.2698891175062816,1.2353417741805628,0.11266297961903075,0.1106540760036343,0.9290510111469175,0.9824466438055776,1.021304298585011,75.95728057125876,62.760113812171156,127.57290067945924,99.21644424540385,31.25895582303309,31.630580106433655,PQ,Elastic Net
0.14108592989816204,0.26065737319125154,0.18223066031491622,1.21928926746919,1.21928926746919,1.284716957060143,0.22219763128055894,0.049619416041659314,0.9775964029126575,1.0019878897297307,0.9554237840142903,92.71085595490075,58.20602958991134,144.32647606310124,94.66236002314403,34.64491321308934,32.42553523785881,ATT,MARS
0.17510434457722523,0.591747777783602,0.3961994124938137,1.2456633282473342,1.2456633282473342,1.0961038287149059,0.2708517055969609,0.2982858037090268,0.7137892159642834,0.8190085920736896,0.9336640721539415,14.400899980730223,60.6028363622073,66.01652008893069,97.05916679543999,21.34871737770179,27.67536402230921,PQ,MARS
