R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.08336159405089438,0.30260131874839924,0.20873578957270547,1.2595949689512564,1.2595949689512564,1.2304057256577348,0.1829143284104601,0.09669837924671676,0.9430890663742879,0.9763865957872603,1.0375282680547557,78.35362025858298,57.84850420016919,124.2341714658723,90.25413125193158,33.07011021413962,33.66160059825331,ATT,Random Forest
0.10482845879277936,0.543946853828728,0.3606203099546355,1.2976402397547642,1.2976402397547642,1.1004970200436184,0.21914572056014203,0.27008867242608836,0.7902474888258593,0.8971163617222688,1.0039659422080793,20.30859933639219,61.181310458339425,66.1891505436815,93.58693751010182,25.15364818456691,28.901157176165338,PQ,Random Forest
0.1770222336615036,0.3536030671920079,0.19220274622048208,1.193509674452584,1.193509674452584,1.2502086999413797,0.08846577046784013,0.07782437400391318,0.9073169836767369,0.996489671594577,0.9617087564032448,69.22298454633017,51.81260654407435,115.10353575361947,84.21823359583675,31.871856094424256,31.55481392631237,ATT,SVM
0.14806141406087991,0.6063876633866323,0.43204403052450363,1.2659172430866195,1.2659172430866195,1.0695070064955154,0.1708164011898069,0.35162548617399103,0.6840866210561882,0.8238657131732487,1.019996133245455,9.598362322497579,58.4092587108463,55.478913529786894,90.8148857626087,23.170862853609243,29.200241738134203,PQ,SVM
-0.18093827726691836,0.4496740610450945,-0.04020009360410079,1.429701893008273,1.429701893008273,1.344630299365914,0.5109202443525146,-0.1874850626099911,0.8561939951604696,1.0943096960135004,1.0899983753753102,51.72490624404822,72.03618708453152,97.60545745133754,104.44181413629391,29.75918997723111,38.45157168469059,ATT,Linear Regression SGD
-0.2639902916761854,0.5997807062881225,0.3829243770127468,1.5419597599608719,1.5419597599608719,1.0852498154915973,0.19106427288468142,0.29555083747472866,0.7165931785567701,0.8346945440485946,1.160670028676647,12.453810063932952,80.50206802515295,58.334361271222264,112.90769507691535,22.19531066708767,37.155950621909206,PQ,Linear Regression SGD
-0.11261259000352397,0.45100572972109515,-0.04926693840637335,1.3877264866788699,1.3877264866788699,1.345043907837304,0.5481549799230837,-0.19783570844621368,0.85799360860356,1.0946308495120922,1.077148605129364,51.36195459959836,68.69868013948862,97.24250580688768,101.10430719125101,29.59839421162731,37.271840340451014,ATT,Linear Regression
-0.250406423611401,0.602789693149985,0.38211822906078563,1.5336518015821137,1.5336518015821137,1.0874111060279779,0.19304134825349803,0.2946305446800118,0.7112775621543365,0.8357247890606562,1.152640199036714,11.996424327041915,79.89698927383515,57.87697553433123,112.30261632559754,22.449441801542605,37.202633939834755,PQ,Linear Regression
0.21453738071364103,0.2277041875022388,0.16362528700437218,1.1659895368157305,1.1659895368157305,1.2815464802392689,0.10710781573867147,0.04520054888109748,0.9946285833027296,1.011504994335069,0.9435396478120806,92.80070381151182,49.199852803461795,138.68125501880112,81.60547985522419,36.29811973854732,31.012867592158962,ATT,Lasso Regression
0.2739422635735139,0.38556865176456495,0.3172938148148734,1.16865615240095,1.16865615240095,1.1578447309181672,0.14426768116370242,0.22062745231078473,0.9155254466787686,0.9271961438684718,0.9820982523164454,66.57387510753176,49.4557041104094,112.45442631482108,81.8613311621718,30.9048825828912,27.680032592133486,PQ,Lasso Regression
0.2283505795365366,0.25607459852589837,0.18471744838743565,1.1556914749034184,1.1556914749034184,1.2614681476764227,0.14468966659969074,0.06927921099096634,0.9760587434727672,0.9978101001796349,0.9309125177152657,88.35928261349673,48.20627057354994,134.23983382078603,80.61189762531234,35.21433660691336,29.700576031614595,ATT,Elastic Net
0.27291979600789207,0.4203552805715785,0.3455608003530553,1.1694787403058025,1.1694787403058025,1.1394536483682918,0.15797270233408237,0.2528968428809215,0.8849738987235556,0.9064895687144653,0.9616467639385414,59.681944396703145,49.53451038410378,105.56249560399246,81.94013743586618,29.60149012825493,26.376469629088,PQ,Elastic Net
0.25131669689518554,0.34049643033971605,0.16775770596019288,1.1383635107215926,1.1383635107215926,1.254551114718309,0.2563433880225115,0.049918089104999064,0.9416990876932012,0.994193052392793,0.9087336599784768,72.24017626446351,46.514271985247554,118.12072747175282,78.91989903700996,32.387660633855134,26.818295431472457,ATT,MARS
-0.5195071045997182,0.4914855856696937,0.38126587898862874,1.690645444351256,1.690645444351256,1.0943270679331012,0.2553426551175819,0.2936575078719744,0.8201889084566295,0.8604530883579247,1.1856975401306087,36.61677587581597,90.81236208474763,82.49732708310529,123.21798913651003,25.487850681340845,41.36818169513825,PQ,MARS
