R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.2997438670072984,0.47741775864037883,0.38213157864460395,1.1150043008859118,1.1150043008859118,1.0933772958614676,0.07545270316356892,0.3775660484375445,0.8181750352518288,0.8864262276089802,0.8772666299017133,18.902630534895007,44.53582481930432,30.95110201399007,54.0642740170258,28.76912517964748,26.55620549643715,ATT,Random Forest
0.433732105436903,0.6011124126400265,0.5218310095985662,1.0860182237285378,1.0860182237285378,1.06037945033887,0.07916127105040677,0.5182977411965852,0.7855141680294246,0.8496802211205369,0.8654997138808893,-5.429007841878658,35.211372696718485,6.6194636372164055,44.73982189443997,25.351143086087635,25.251703355393083,PQ,Random Forest
0.343615797745073,0.4499534899363776,0.41219642651102273,1.0795111738211063,1.0795111738211063,1.064930372270222,0.08009920925168594,0.4078530503522372,0.8446743278354628,0.8620467269829579,0.8393469099640992,38.38330999449377,33.08394593203346,50.431781473588835,42.612395129754944,28.930958219686453,25.130354821105154,ATT,SVM
0.5127743702330134,0.5847064416948573,0.5319518142609495,1.0073750864841253,1.0073750864841253,1.0488647333470837,0.09807897453624166,0.5284933301298728,0.7994203781323191,0.8363747288589445,0.8118931512224946,8.357277212521858,8.601200323782171,20.40574869161692,18.12964952150366,24.750970876650555,23.19616346713739,PQ,SVM
0.25209056840524435,0.3898949625773559,0.36923442976705884,1.15231863965362,1.15231863965362,1.101458790834976,0.08976909450793816,0.36457360043036235,0.8918612328135594,0.895815182566509,0.8931791142850525,83.29327037482123,56.18874681607645,95.34174185391629,65.71719601379795,30.676880037707654,26.10807964883626,ATT,Linear Regression SGD
0.33794155452320185,0.47460585519074494,0.45283626133367577,1.1742871492602702,1.1742871492602702,1.1346753697744416,0.14398780994602392,0.4487931795208705,0.8896991921255045,0.8955666233181657,0.9610448733593432,107.62554159692753,62.87409383147829,119.67401307602259,72.40254302919978,28.096651301404986,27.226955342574687,PQ,Linear Regression SGD
0.274879724403315,0.39415550526037824,0.3682895448691705,1.1346269803486642,1.1346269803486642,1.103016091294206,0.07728060225876762,0.36362173362436156,0.8900168513653817,0.8985317097935928,0.8819829305291067,78.0613185056092,50.71159661509549,90.10978998470426,60.24004581281697,30.87199209619088,26.019981934053554,ATT,Linear Regression
0.37372742863021435,0.4776232160109455,0.449369279673355,1.1421097498461343,1.1421097498461343,1.1386826642408292,0.13453207758143176,0.4453005797694636,0.8921904223531619,0.9041135398145428,0.9391289679877288,100.71153704193397,53.03853227237345,112.76000852102902,62.56698147009494,28.410291426287955,27.039191396769564,PQ,Linear Regression
0.24707918922655803,0.27451641105819063,0.24802468100159278,1.1561727590768063,1.1561727590768063,1.2039971714149689,0.0659256571433517,0.24246821312722033,0.9635865737403915,0.9689574777383616,0.9345809549236865,151.6374362656538,57.37078244697821,163.68590774474887,66.8992316446997,34.549704070187566,28.25880291652474,ATT,Lasso Regression
0.34266199410115616,0.37971487699300555,0.35311699121018275,1.1700933597656684,1.1700933597656684,1.2341418254919403,0.11662098061077883,0.3483370674999132,1.0113146888256015,1.0192830368856065,0.9755007772455114,170.8289070240534,61.60757326540377,182.87737850314846,71.13602246312526,32.32853538461068,28.52625382104016,PQ,Lasso Regression
0.2908044690584496,0.3460981725573721,0.31971405734217195,1.122098746202502,1.122098746202502,1.1440598962666606,0.05996717326970847,0.3146873139235181,0.9222710642812167,0.9284788463071051,0.9001154348864714,109.24013689492439,46.78108756165899,121.28860837401945,56.30953675938048,32.607998436077395,27.048780918480258,ATT,Elastic Net
0.3742880618675236,0.4372241124154642,0.41047886443900744,1.1415984325072184,1.1415984325072184,1.1777767427618908,0.12020461410208054,0.4061227969348622,0.9493845801692823,0.9580818276836823,0.9502440218245661,131.13028807172594,52.88001259599841,143.17875955082098,62.408461793719894,30.157929162494984,27.79202366542586,PQ,Elastic Net
0.25976671641262306,0.40930548853109744,0.374078205075468,1.146389992863678,1.146389992863678,1.0973017775383664,0.06823864064529207,0.3694531671819371,0.8817089985290754,0.89858620986139,0.8914397143902044,67.82855289922347,54.36272538170943,79.87702437831854,63.89117457943092,30.509863789829613,26.585089885851797,ATT,MARS
0.3856483425657089,0.5017794219201949,0.4681379315423552,1.1311876641146512,1.1311876641146512,1.120686553713667,0.10847596596049308,0.46420791625818547,0.8737568101679442,0.8923224989685781,0.9136776728165326,78.41580257826973,49.63691128291376,90.4642740573648,59.16536048063524,26.958607389122623,26.474146217631557,PQ,MARS
