R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.12369497536329532,0.3283426169975268,0.2136765913574615,1.2315712537657135,1.2315712537657135,1.2243583514323553,0.1901958344410966,0.19495460543740106,0.9280202934627368,0.9704456698463245,0.9934271871493593,42.950513085026074,29.32856917835737,51.55311643639282,35.40462425056282,31.716562853340662,31.621665013766766,ATT,Random Forest
0.13074030971834716,0.5132952557410336,0.37997121199128014,1.2787214238846618,1.2787214238846618,1.0935789027459175,0.19033829772212935,0.3652086218005963,0.8230040618095243,0.8918842816020073,0.9889530034159398,8.591890628828692,33.53639740552262,17.19449398019544,39.61245247772807,26.927221015060386,28.8212028235399,PQ,Random Forest
0.2418140191283955,0.2899459934033343,0.1844334468801997,1.1455650820435335,1.1455650820435335,1.2577877923114873,0.15533572858808756,0.16501519561544264,0.9394423477228019,1.0013713156467197,0.9030934630297663,55.94828303619707,21.220580110394714,64.55088638756382,27.296635182600163,33.133622701588926,27.47225109509993,ATT,SVM
0.23465500278691132,0.46539913712088443,0.3932979403636533,1.1998578437482021,1.1998578437482021,1.1093195142628998,0.16034449905553744,0.3788526532294545,0.8278219719372482,0.8775668044367453,0.9617089927077549,23.09781745294981,26.406745658144153,31.700420804316554,32.4828007303496,28.440140769815635,26.86536853404316,PQ,SVM
0.22518898405354948,0.2717470878919818,0.172402964190001,1.1580565994588392,1.1580565994588392,1.2710055322800218,0.21666296629555495,0.15269827286119153,0.966781346840843,1.0082389208343387,0.9204347219232913,59.31008808986719,22.435244544748596,67.91269144123393,28.511299616954044,34.215008755691535,27.968152052014077,ATT,Linear Regression SGD
0.24403193852757865,0.4476482575481346,0.36036657410027667,1.1924849176817867,1.1924849176817867,1.1245233989262846,0.17354154513678482,0.3451372068169499,0.8570469102567622,0.8880169114679668,0.9491025010701691,26.98552076618226,25.716401158056584,35.588124117549,31.792456230262033,27.763764783599814,24.693848897460207,PQ,Linear Regression SGD
0.21696786083361363,0.2746624093915778,0.16265893217844563,1.1641841612419905,1.1641841612419905,1.2720910478172986,0.23666224389891127,0.14272224008745626,0.9690734530159318,1.01254537885885,0.9272099146441215,58.964776424521595,23.02630170305487,67.56737977588834,29.10235677526032,33.854874366517585,28.058985434017163,ATT,Linear Regression
0.2414486480753989,0.44988750373332065,0.3577509757419264,1.1945206569204656,1.1945206569204656,1.125002562102664,0.1743376116496003,0.34245933230721026,0.8550115683467002,0.8892107992779315,0.9500798574834983,26.617148069525914,25.907437871532686,35.21975142089266,31.983492943738135,27.721216125364162,24.8914751627907,PQ,Linear Regression
0.21453738071364103,0.2277041875022388,0.16362528700437218,1.1659895368157305,1.1659895368157305,1.2815464802392689,0.10710781573867147,0.14371160336161914,0.9946285833027296,1.011504994335069,0.9435396478120806,66.80070381151182,23.199852803461795,75.40330716287856,29.275907875667244,36.29811973854732,31.012867592158962,ATT,Lasso Regression
0.2739422635735139,0.38556865176456495,0.3172938148148734,1.16865615240095,1.16865615240095,1.1578447309181672,0.14426768116370242,0.301038905643799,0.9155254466787686,0.9271961438684718,0.9820982523164454,40.57387510753176,23.455704110409396,49.17647845889851,29.531759182614845,30.9048825828912,27.680032592133486,PQ,Lasso Regression
0.22911228354408908,0.257028962611898,0.1870378523901206,1.1551209359065975,1.1551209359065975,1.259502672546525,0.15129726093478776,0.1676816107803616,0.9761860782835748,0.9972674189970036,0.9291089423081956,61.83997447439781,22.15096502936689,70.44257782576456,28.22702010157234,35.07233739779853,29.50274472696499,ATT,Elastic Net
0.27291979600789207,0.4194768657622004,0.3463052895468914,1.1694787403058025,1.1694787403058025,1.138967254586187,0.15774135994529095,0.33074112977419834,0.8855188389252306,0.9061618008633113,0.9616467639385414,33.681944396703145,23.534510384103786,42.28454774806988,29.610565456309235,29.60149012825493,26.376469629088,PQ,Elastic Net
0.16181796736420007,0.26075315481441796,0.21143850157920807,1.20448408502565,1.20448408502565,1.2527314907692355,0.29880239198909087,0.1926632278072845,0.9784861865587196,0.9858275606431706,0.9696332782700056,57.800039008401164,26.837748966200365,66.40264235976791,32.913804038405814,33.85069508219276,30.91981776579587,ATT,MARS
0.11403733990419174,0.4317656962984547,0.36021086873610797,1.2909483901935164,1.2909483901935164,1.1405679676320815,0.23891407384393348,0.34497779418220575,0.8771610672610214,0.9054523261404065,1.0121996710450856,30.457560076149885,34.602239058749,39.06016342751663,40.67829413095445,29.076624706975036,29.606014588300994,PQ,MARS
