R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.17245960771889546,0.30420199703744055,0.2592609610665121,1.1968135373867848,1.1968135373867848,1.2129413625574843,0.17637698513372954,0.24162431728238143,0.9445067632258933,0.9581178820319775,0.9751136118613584,51.337553982512624,26.122215623246806,59.94015733387937,32.19827069545225,32.30553334195061,31.725382543870023,ATT,Random Forest
0.1708998883496904,0.41892997118032876,0.3608170607347607,1.2488338385046478,1.2488338385046478,1.1313210619226213,0.10344589002601863,0.3455984193236836,0.8964879491813736,0.9216813216144081,0.9894997722513766,32.10476605912918,30.887540906887168,40.70736941049593,36.96359597909262,28.591621330634627,29.48848790955821,PQ,Random Forest
0.12292249707037128,0.2822907351287284,0.2136249794912099,1.2321139600521913,1.2321139600521913,1.248999605067036,0.18156255130642757,0.19490176471719123,0.9681592439489028,0.9956405767992926,0.9735512139426749,57.14804329212407,29.377912418092503,65.75064664349082,35.453967490297956,33.22252149722373,32.77373948257175,ATT,SVM
0.09083006518550651,0.4338330763093502,0.31562184937292526,1.3077469141773574,1.3077469141773574,1.1609231136340787,0.12095070912288708,0.2993271315008521,0.8791782777664474,0.9371719503852728,1.0126948966353326,30.62505094295139,36.05024328579557,39.227654294318135,42.126298358001016,29.0377653442433,31.06981460876111,PQ,SVM
0.08206434116406502,0.2781213420153403,0.18895351086748716,1.260485961234734,1.260485961234734,1.2655010312846457,0.19825119622890575,0.16964288017385587,0.9755706277437565,1.01219921795977,1.0105023851752863,58.530579991922764,31.927700974139608,67.13318334328952,38.00375604634506,34.23422989443333,35.00546051937413,ATT,Linear Regression SGD
0.0051515042543776035,0.357180256840821,0.24211244402082407,1.3679796751817173,1.3679796751817173,1.2266507410222838,0.1296012442043439,0.22406750221179605,0.9376102729122969,0.9763349288385258,1.05016296042079,46.877748139250286,41.09351571786832,55.48035149061703,47.16957079007377,30.459976387394715,33.110580214377535,PQ,Linear Regression SGD
0.058696910050446305,0.2787799098854373,0.18928057535068968,1.276428917709974,1.276428917709974,1.2641436610435215,0.20655235401903418,0.16997773190665844,0.9757130144487409,1.0106476727830414,1.0176277038566366,58.19717756441867,33.33542233467725,66.79978091578542,39.411477406882696,33.92768014929623,35.14661005071557,ATT,Linear Regression
0.006987978269214268,0.3578640979656639,0.24326420254498085,1.3667164579151254,1.3667164579151254,1.2246842915871101,0.12413048894627356,0.22524668355795652,0.9367629120949907,0.9782069347590917,1.0528986862550362,46.83762008391069,40.9900451039243,55.44022343527744,47.06610017612975,30.561025196478486,33.2844241910057,PQ,Linear Regression
0.15908798854253625,0.21624114143689893,0.1709436146981917,1.206444007105315,1.206444007105315,1.288015325802446,0.13700462339596176,0.15120417695291055,1.0131156622638813,1.0256412054495088,0.9698426021239114,68.71370470798121,27.019845912180912,77.31630805934796,33.09590098438636,36.88808623792653,33.86935761049433,ATT,Lasso Regression
0.12360848422405424,0.28643493446312923,0.20844981222397818,1.283956331852967,1.283956331852967,1.2457941067499205,0.08597366541135376,0.1896033791816919,0.9972966983991027,1.006151338206212,1.0657717147332946,60.02004967391821,33.993973865662404,68.62265302528496,40.07002893786785,33.48797406709631,33.05627830799122,PQ,Lasso Regression
0.16213984500925094,0.24087518869912644,0.1947799731980052,1.2042527905612463,1.2042527905612463,1.2696897546774195,0.1715738145698675,0.1756080677979578,0.994420268447173,1.0071834201305663,0.9620930996932778,64.73545185786611,26.81623978405983,73.33805520923286,32.89229485626528,35.771522980048395,33.20476114716409,ATT,Elastic Net
0.10385052359115854,0.3235429934130386,0.23310538582994916,1.2983488534765615,1.2983488534765615,1.2337252139105188,0.09885403146795652,0.21484599025447182,0.9663653474238305,0.9896637607515106,1.04703973354128,53.46252141369363,35.24245458180233,62.065124765060375,41.31850965400778,32.22116278227857,32.52099678717706,PQ,Elastic Net
0.0325598375460896,0.2625046020592667,0.21687950189963157,1.294028820122882,1.294028820122882,1.2556922125724292,0.22407216653676632,0.1982337757543846,0.975569546816916,0.9920365221480308,1.018087043748884,53.088360683357195,34.869172410442694,61.69096403472394,40.94522748264814,32.628982562777345,34.46461868570406,ATT,MARS
0.0904988311391941,0.36423769075926893,0.3241018593423649,1.3079851154413666,1.3079851154413666,1.1537038954771075,0.08851988616990722,0.30800904646956406,0.930329323762377,0.9229289520393171,1.0409912214139436,46.30904142658383,36.07064181388688,54.91164477795058,42.14669688609233,30.45067626637915,31.695984664688474,PQ,MARS
