R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.29015239700217454,0.5134390171274653,0.35424649040141193,1.122614486286618,1.122614486286618,1.1183695253621948,0.08649617804383188,0.3175369885637661,0.7855384771969167,0.8954041215741585,0.8745859591303558,35.97296195875465,84.94375599551253,124.32841947211843,154.81905011213678,27.49290317333035,25.644682469797235,ATT,Random Forest
0.44541574868219325,0.6285847067202412,0.49808956430726053,1.0747560773420708,1.0747560773420708,1.084884034742104,0.09915088544224522,0.46955718811800917,0.7533993410066481,0.8620071786603813,0.8472037721746827,1.0429318935616365,69.52118078630645,89.39838940692542,139.3964749029307,23.691427347757745,24.072381180806108,PQ,Random Forest
0.3937493912598147,0.553575802379268,0.4196517269998181,1.0374667238230177,1.0374667238230177,1.0576066450783141,0.06707853094843003,0.38666035230730134,0.7692944911328181,0.8503670153022085,0.7986062332228738,-8.28028947614525,57.020792311403554,80.07516803721853,126.89608642802779,26.103212012966964,23.951572627338138,ATT,SVM
0.5053227697752702,0.739414808194247,0.5647418203240266,1.0150492238755304,1.0150492238755304,1.0099048498007506,0.09652322854241731,0.5399984612726794,0.6203851390253627,0.8106906863476927,0.8129235775338791,-142.41357796576403,49.287736142413536,-54.05812045240026,119.16303025903777,19.217887472482513,23.676082403419883,PQ,SVM
0.2934295034874176,0.4753322363913325,0.39589279053756227,1.1200201385051283,1.1200201385051283,1.0796156072414405,0.12408559975266657,0.36155077863013674,0.8162982068962809,0.8615423532250196,0.8589807807251801,56.58139157054254,84.12471974753922,144.9368490839063,154.00001386416346,27.693174828370964,25.256617366188472,ATT,Linear Regression SGD
0.3790731600365923,0.5876627164415362,0.519831306141347,1.1372248987673461,1.1372248987673461,1.0613955870764709,0.14744039332456896,0.49253489460416255,0.7893161662085715,0.8399705091444287,0.8913517674804988,40.93045749976064,89.52121235592178,129.28591501312442,159.396506472546,24.564631950723133,25.692177483305716,PQ,Linear Regression SGD
0.3032399151155598,0.48103435590512067,0.3989950442641339,1.1122174733024008,1.1122174733024008,1.0783727922535526,0.12058546364699392,0.3648293878657126,0.8135785186747041,0.8643671805720365,0.8543411350401594,54.91902111375589,81.64993416319452,143.27447862711966,151.52522827981875,27.816508039292607,25.23216700493759,ATT,Linear Regression
0.4099081684694209,0.5926169335375636,0.5179560551348885,1.1086282592414693,1.1086282592414693,1.0652716163771045,0.13618849186055126,0.4905530401813163,0.7880479367746835,0.8442977552802226,0.8751868025439484,38.98630253726675,80.50570080634564,127.34176005063053,150.38099492296988,24.871495157920723,25.41327370456148,PQ,Linear Regression
0.24707918922655803,0.27451641105819063,0.24802468100159278,1.1561727590768063,1.1561727590768063,1.2039971714149689,0.06592565714335163,0.20527673005077895,0.9635865737403915,0.9689574777383616,0.9345809549236865,189.63743626565366,95.37078244697821,277.99289377901744,165.24607656360246,34.549704070187566,28.258802916524733,ATT,Lasso Regression
0.34266199410115616,0.37971487699300555,0.35311699121018275,1.1700933597656684,1.1700933597656684,1.23414182549194,0.11662098061077883,0.31634328011618806,1.0113146888256015,1.0192830368856065,0.9755007772455114,208.82890702405345,99.60757326540377,297.1843645374172,169.48286738202802,32.32853538461068,28.52625382104016,PQ,Lasso Regression
0.2908044690584495,0.3460981725573721,0.31971405734217195,1.122098746202502,1.122098746202502,1.1440598962666606,0.05996717326970847,0.28104147145464686,0.9222710642812167,0.9284788463071051,0.9001154348864714,147.24013689492438,84.78108756165902,235.59559440828815,154.65638167828325,32.607998436077395,27.048780918480258,ATT,Elastic Net
0.3742880618675236,0.4372241124154642,0.41047886443900744,1.1415984325072184,1.1415984325072184,1.1777767427618908,0.12020461410208053,0.37696603502727144,0.9493845801692823,0.9580818276836822,0.9502440218245658,169.13028807172594,90.88001259599841,257.4857455850897,160.75530671262266,30.157929162494984,27.79202366542586,PQ,Elastic Net
0.19983818335213432,0.4536545261495829,0.4156999076554087,1.1918922437488153,1.1918922437488153,1.0635739048935033,0.09717020736705499,0.3824838817340107,0.8398345625733382,0.8557313614885873,0.9003770008886187,72.26771801798029,106.14192641612026,160.62317553134406,176.0172205327445,28.70959912217789,26.962538780458267,ATT,MARS
0.4006076516302278,0.5782534385566941,0.5103467324139094,1.117330722785383,1.117330722785383,1.0766075755833588,0.13273897544263089,0.4825111461428655,0.7960964378260176,0.8496161660527217,0.9064891589901642,44.92747484270734,83.27366536906584,133.28293235607111,153.14895948569009,25.012321541285083,25.83082116144697,PQ,MARS
