R2(Test),R2(Train),R2(Validation),RMSE(Test),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),MAE(Test),AIC(Validation),AIC(Test),BIC(Validation),BIC(Test),MAPE(Validation),MAPE(Test),Target,Algorithm
0.16616530516378125,0.35227706491630356,0.2678835332474776,1.2013564192348036,1.2013564192348036,1.2030840729467989,0.18294930588144487,0.005862903041311651,0.9106548837290438,0.9498751389560911,0.9780753312078488,98.70008905923447,88.54654199275492,196.19626037472426,157.40849947775,30.71727694572562,31.562443401771755,ATT,Random Forest
0.14621381267171907,0.4642782589476296,0.35584028260124245,1.2672891986291932,1.2672891986291932,1.135276507564911,0.10096120597807592,0.1252989100585291,0.8444686941399097,0.9092899481634553,0.9755184718320384,83.45786334438559,94.53057455250968,180.9540346598754,163.39253203750476,27.69808045185106,29.105607232885284,PQ,Random Forest
0.29658399594985885,0.5533974169210066,0.23423599304387183,1.1034127934388576,1.1034127934388576,1.2030900117046448,0.15439066841695265,-0.039826914708847916,0.806680414323588,0.9872407081768972,0.9166702088001799,56.95085276167393,79.0216866312228,154.44702407716372,147.8836441162179,27.35081237161766,29.698452236051487,ATT,SVM
0.11796042296266207,0.729370606612843,0.45265523437453953,1.2880870299515306,1.2880870299515306,1.044749804837955,0.15533580083776052,0.25676342351911174,0.5415325817743555,0.8126386940601461,1.0225741123984224,-0.7694492901865857,96.35371786660761,96.7267220253032,165.2156753516027,16.464890384687216,27.65251884387699,PQ,SVM
0.12911050806681057,0.5989074252990958,-0.037900977816130735,1.227759823572696,1.227759823572696,1.3701496381757563,0.41871860810004263,-0.40936027513979845,0.7485757226269402,1.123725913551425,1.0152363044891277,49.56483252971138,90.98141744485045,147.06100384520118,159.84337492984554,24.770196780408334,30.050035528434687,ATT,Linear Regression SGD
0.08259894919920463,0.721963837171972,0.3083994757569649,1.3136533803324097,1.3136533803324097,1.1522132032295052,0.15133669400716582,0.06087928813314192,0.6112477141587316,0.9000372692937759,1.032219943663564,5.404134314849031,98.55495470299252,102.90030563033882,167.4169121879876,17.413761902672224,27.601395525244126,PQ,Linear Regression SGD
0.12534913671398717,0.5995848738899474,-0.04841688193355498,1.2304083140297657,1.2304083140297657,1.373607877874551,0.4306837534644455,-0.42363976599398523,0.7482326212667781,1.129510768156887,1.0190523421572946,49.466993807562034,91.22276061534805,146.96316512305182,160.08471810034314,24.642604868297457,30.23198250114545,ATT,Linear Regression
0.08057216708987591,0.7228603450450768,0.3015678960244683,1.3151036840206751,1.3151036840206751,1.159041039251224,0.1487960098205274,0.05160272197006743,0.6098661080604503,0.915146469363347,1.0311886493154303,5.3240546871818495,98.6785370847721,102.82022600267163,167.5404945697672,17.39410567368507,27.546463785737735,PQ,Linear Regression
0.15908798854253625,0.21624114143689893,0.1709436146981917,1.206444007105315,1.206444007105315,1.288015325802446,0.13700462339596176,-0.125771302146666,1.0131156622638813,1.0256412054495088,0.9698426021239114,130.7137047079812,89.01984591218091,228.209876023471,157.881803397176,36.88808623792653,33.86935761049433,ATT,Lasso Regression
0.12360848422405424,0.28643493446312923,0.20844981222397818,1.283956331852967,1.283956331852967,1.2457941067499205,0.08597366541135376,-0.07484183392744015,0.9972966983991027,1.006151338206212,1.0657717147332946,122.02004967391821,95.99397386566241,219.516220989408,164.8559313506575,33.48797406709631,33.05627830799122,PQ,Lasso Regression
0.16262793911707163,0.2376340645701999,0.1935457453092719,1.2039019716825323,1.2039019716825323,1.270768153917311,0.16739832672110472,-0.09507998794846229,0.9968810163606328,1.0086433568395967,0.9630916947033027,127.13350918965968,88.78360756680374,224.62968050514945,157.64556505179883,35.90970756952074,33.29040054374502,ATT,Elastic Net
0.1427070332757876,0.36583371772334056,0.2347488560961505,1.2698891175062816,1.2698891175062816,1.2353417741805628,0.11266297961903078,-0.039130500669437795,0.9290510111469175,0.9824466438055776,1.021304298585011,107.95728057125876,94.76011381217116,205.45345188674855,163.62207129716626,31.25895582303309,31.630580106433655,PQ,Elastic Net
0.14108592989816204,0.26066545787701545,0.18248371057519588,1.21928926746919,1.21928926746919,1.284446240944637,0.22213882724169334,-0.11010106669262876,0.9775707134567018,1.001801168185687,0.9554237840142903,124.71085595490075,90.20602958991134,222.20702727039054,159.06798707490643,34.64491321308934,32.42553523785881,ATT,MARS
0.2660989970299946,0.5231877158172533,0.33746130305594924,1.1749514232957088,1.1749514232957088,1.140577143762868,0.24957742220461349,0.10034219046544679,0.764315790279064,0.8618330546759388,0.9003994040046811,63.59461360107216,86.05740214493945,161.09078491656194,154.91935962993455,23.604333072224925,26.14870648428026,PQ,MARS
