"#Features","Adjusted R2(Validation)","Features","MAE(Train)","MAE(Validation)","MAPE(Validation)","R2(Train)","R2(Validation)","RMSE(Train)","RMSE(Validation)","StandardError(Validation)","Target","Algorithm"
4,-0.405919514386693,"[ 1  3  9 15]",4.04648682129227,4.42935541847105,12.433903737679,0.0314177891981945,-0.330937140286069,5.32831220166463,5.81584416386058,0.398158627602331,"Agreeableness","Linear regression"
4,-0.304067876201819,"[1 3 6 9]",4.443962940038,4.73559751057625,13.5317834956071,0.0183366488394109,-0.234517589471056,5.63842301062178,5.98883164141611,0.269315333504883,"Conscientiousness","Linear regression"
3,-0.578806776194504,"[1 2 6]",5.51950869760421,5.85899866406603,20.4146562418309,0.0421996498743342,-0.515654505146724,6.60128188484783,7.04232280451814,0.664350050894923,"Extraversion","Linear regression"
3,0.122576381824359,"[ 0 10 15]",5.44717366847881,5.54345487465394,28.0630454361639,0.492723185287931,0.157673326551385,6.8144321202722,6.88097044717642,0.690921027538733,"Neuroticism","Linear regression"
3,0.0209532681647988,"[0 2 3]",3.55561124646829,3.58896358474325,11.3206033582881,0.328931372060579,0.0601151374382069,4.80596608920772,4.9543399380064,0.650917187892479,"Openness","Linear regression"
3,0.00231419943552502,"[ 0 12 14]",3.56957493666405,3.68111499342517,10.8568864029095,0.295840496808085,0.042221631458104,4.5416812091756,4.69767777502723,0.397594387897392,"Agreeableness","Lasso Regression"
4,0.281326998960157,"[ 0  7  9 15]",3.5862616080691,3.63078431612728,10.912497208977,0.366724783124911,0.319656225682282,4.52954080273922,4.58030887568944,0.187506141208944,"Conscientiousness","Lasso Regression"
4,0.314930036264024,"[ 0  2 11 12]",3.62436958952179,3.70931206763992,13.6144347756128,0.539501505117109,0.351467100996609,4.58002156889318,4.74673078947361,0.378787586788244,"Extraversion","Lasso Regression"
5,0.0676937040166022,"[ 0  4  5 10 13]",6.43889910358836,6.62553370877221,35.9114203152078,0.368518019315534,0.129847457082162,7.59219862243432,7.81360387403079,0.342500522193813,"Neuroticism","Lasso Regression"
7,-0.013112254365405,"[ 0  3  5  7  8 13 15]",3.47337796648998,3.57668136225436,11.2446179328956,0.353695128358159,0.081444889375366,4.71551939304491,4.89210815598709,0.589384557150932,"Openness","Lasso Regression"
5,-0.0108292870330655,"[ 0  7  9 12 14]",3.53354582187756,3.65945206758367,10.7522006435593,0.307392918752888,0.0565593321024722,4.5041612165251,4.67211286552244,0.37702648697434,"Agreeableness","Elastic Net"
5,0.265705498030447,"[ 0  8  9 12 13]",3.58497304124316,3.63399766102714,10.9379770164245,0.36018020280427,0.314658464828417,4.55293195307971,4.60920342583588,0.175532533527693,"Conscientiousness","Elastic Net"
4,0.341459100099553,"[ 0  1  6 12]",3.4257644656978,3.60789735592836,12.8583571705976,0.578791019249308,0.376581281427577,4.37911654529663,4.66303558514771,0.329631595972784,"Extraversion","Elastic Net"
3,0.10895003087773,"[ 0  5 10]",6.48643978358571,6.63185635020411,36.2571543973349,0.360032281468307,0.144592029642621,7.64537585591669,7.81585332195517,0.301766500631391,"Neuroticism","Elastic Net"
6,0.00328830664145829,"[ 0  2 11 12 13 14]",3.48000412471773,3.57703343806857,11.309614319343,0.348745063729895,0.0830252421101416,4.7336093363718,4.9060585775587,0.573816595732957,"Openness","Elastic Net"
10,0.460665463363853,"PC1,PC3,PC6,PC7,PC9,PC10,PC11,PC12,PC15,PC16",6.10131602949933,6.10131602949933,23.8022214024886,0.532576734915339,0.532576734915339,7.22308054412518,7.22308054412518,0.226541644627245,"Neuroticism","MARS"
9,0.687439485096767,"PC1,PC2,PC3,PC4,PC5,PC6,PC8,PC13,PC16",3.13297025205095,3.13297025205095,7.34339769742081,0.724946746885155,0.724946746885155,3.87165715805464,3.87165715805464,0.164495953531195,"Extraversion","MARS"
15,0.325094125630276,"PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC13,PC14,PC15,PC16",3.67353274834899,3.67353274834899,9.44030237502352,0.46007530050422,0.46007530050422,4.82940105363952,4.82940105363952,0.301317349946362,"Openness","MARS"
7,0.184907306524918,"PC1,PC2,PC8,PC10,PC11,PC12,PC16",4.26784962012558,4.26784962012558,9.7648283348354,0.260982624582592,0.260982624582592,5.14610150119801,5.14610150119801,0.21498330419403,"Agreeableness","MARS"
6,0.400802539214776,"PC1,PC3,PC6,PC7,PC10,PC12",3.79569659234595,3.79569659234595,8.16743446870683,0.448738336077594,0.448738336077594,4.8383581600505,4.8383581600505,0.21759481415597,"Conscientiousness","MARS"
