R2(Train),R2(Validation),RMSE(Train),RMSE(Validation),StandardError(Validation),Adjusted R2(Validation),MAE(Train),MAE(Validation),AIC(Validation),BIC(Validation),MAPE(Validation),Target,Algorithm
0.41661614394441343,0.3241659965583585,1.062213779609664,1.124205134402422,0.17150948576421954,0.2862601222203185,0.8556211973800533,0.9035620919248315,179.2756433087124,369.9370843007967,28.67635066460536,ATT,Random Forest
0.6062321828682757,0.504934783421292,0.9450513775317883,1.0450115293956677,0.13460560178540068,0.4771677876897913,0.7481067671810633,0.8223014159915357,5.816674170975517,196.4781151630598,23.18140647768338,PQ,Random Forest
0.4474289156392738,0.3352389722252935,1.0338378650382691,1.1185991723602753,0.15430334434960716,0.2979541539780117,0.8312385584770853,0.9060681269004686,135.76686464319323,326.4283056352775,28.175993552703062,ATT,SVM
0.58138363588513,0.5048673631577479,0.9745412095223401,1.049966965630994,0.1273216177138601,0.47709658598875704,0.7678316428467244,0.8403846780245703,43.10204783785757,233.76348882994188,24.354763477586967,PQ,SVM
0.42915810146703814,0.28604143458102615,1.0507800686448896,1.1569431621111834,0.1632623064585901,0.24599724691730795,0.8450416707776423,0.9283399494255433,166.25438000822984,356.91582100031417,28.44389665454426,ATT,Linear Regression SGD
0.5677055942212166,0.47962423982478974,0.9903456732635617,1.0777128805656946,0.10430375068257716,0.4504376376808997,0.7955502771314461,0.8675761740214117,72.64169711153296,263.30313810361724,24.604378667521303,PQ,Linear Regression SGD
0.431956601758212,0.28771823766044796,1.048202785340193,1.154925398981835,0.16892862220173013,0.24776809777546627,0.842969493721907,0.9267105143753945,162.41013874744908,353.0715797395334,28.26294588183548,ATT,Linear Regression
0.570551110386744,0.4781993577320319,0.9870747348430294,1.0783624216781558,0.10962664571697338,0.4489328374406685,0.7943628429828385,0.8658312475619693,68.96412057800642,259.6255615700907,24.65291645325266,PQ,Linear Regression
0.28625335500744314,0.2603370112150506,1.1749156764623572,1.1841236056189024,0.10896868901981471,0.218851125387167,0.9546020948833955,0.9612454319349722,331.82989617510987,522.4913371671942,33.119004037031615,ATT,Lasso Regression
0.41663825560443996,0.4069896226548334,1.1503499192558329,1.1550727965193963,0.0878272146388642,0.37372912269429737,0.9450644046422486,0.9486389295334833,298.8936193254331,489.5550603175174,30.080319088399982,PQ,Lasso Regression
0.318159367692252,0.29086797056474495,1.1483706145030625,1.1577112335366397,0.13440226579381298,0.251094491485613,0.9305173451573717,0.9372430034839045,296.55333405043046,487.21477504251476,31.91535631280784,ATT,Elastic Net
0.4422046526816338,0.43044254622646333,1.1248746936612695,1.1297533106969597,0.10482259265786151,0.39849746331987645,0.9153780726479521,0.9191561165104679,264.30961804279264,454.97105903487693,28.90603103828132,PQ,Elastic Net
0.41634984331497876,0.3357431034556562,1.062597258189611,1.1173366317741273,0.11780012980463092,0.2984865606946192,0.8630473498339699,0.9008970966309844,172.9035106735825,363.5649516656668,28.569728746320177,ATT,MARS
0.5256230436831106,0.49972999683250824,1.0373520315845595,1.053309205554003,0.13942208794253216,0.4716710773662056,0.8184344809892107,0.8300675150323958,141.40880292765473,332.070243919739,25.446934583731633,PQ,MARS
