id,timestamp,event,user_id,button_pressed,correct_answer,appCode,App,User,Size,sessionNr,x_location.down,y_location.down,touch.duration,swipe_length,swipe_length.x,swipe_length.y,button_touch_x_location,button_touch_y_location,target_touch_x_location,target_touch_y_location,time_between_touches,x_location.release,y_location.release,difference.touch_buttonCenter_x,difference.touch_buttonCenter_y,touchAccuracy,touchAccuracy_x,touchAccuracy_y
174766.0,2017-06-28 14:23:41,touch.down,201,True,True,9,Spell,201,Normal,140,690.5,401.0,2.0,325.078836591987,166.0,279.5,51.5,22.0,25.0,52.272729999999996,1.0,524.5,680.5,16.5,13.0,-0.175102040816327,0.47142857142857103,-0.37142857142857105
174768.0,2017-06-28 14:23:42,touch.down,201,True,True,9,Spell,201,Normal,140,846.0,435.5,1.0,336.359926269465,217.0,257.0,52.0,33.5,47.727270000000004,67.72726999999999,1.0,629.0,692.5,17.0,1.5,-0.0208163265306122,0.48571428571428604,-0.0428571428571429
174770.0,2017-06-28 14:23:43,touch.down,201,True,True,9,Spell,201,Normal,140,624.5,522.5,1.0,192.951418756121,69.5,180.0,49.5,43.5,23.63636,76.81818,0.0,694.0,702.5,14.5,8.5,0.100612244897959,0.414285714285714,0.24285714285714302
174772.0,2017-06-28 14:23:43,touch.down,201,True,True,9,Spell,201,Normal,140,774.5,160.5,1.0,535.972480636833,22.5,535.5,27.5,40.5,30.909090000000003,66.36364,1.0,797.0,696.0,7.5,5.5,-0.0336734693877551,-0.214285714285714,0.157142857142857
174776.0,2017-06-28 14:23:45,touch.down,201,False,False,9,Spell,201,Normal,140,658.0,386.5,1.0,106.301458127346,22.0,104.0,0.0,0.0,0.0,0.0,0.0,680.0,490.5,76.0,120.5,7.47591836734694,2.17142857142857,3.4428571428571404
174782.0,2017-06-28 14:23:48,touch.down,201,True,True,9,Spell,201,Normal,140,597.5,262.0,1.0,510.31362905570097,194.0,472.0,50.5,31.0,15.909089999999999,53.181819999999995,0.0,403.5,734.0,15.5,4.0,-0.0506122448979592,0.4428571428571429,-0.11428571428571402
174784.0,2017-06-28 14:23:48,touch.down,201,True,True,9,Spell,201,Normal,140,675.0,601.0,1.0,247.74634205170398,226.0,101.5,49.0,42.0,26.363640000000004,71.36364,1.0,449.0,702.5,14.0,7.0,0.08,0.4,0.2
174786.0,2017-06-28 14:23:49,touch.down,201,True,True,9,Spell,201,Normal,140,527.5,588.0,1.0,110.64357188738998,19.0,109.0,52.5,34.0,-0.9090908999999999,64.09091,0.0,546.5,697.0,17.5,1.0,-0.0142857142857143,0.5,-0.0285714285714286
174788.0,2017-06-28 14:23:50,touch.down,201,True,True,9,Spell,201,Normal,140,721.0,501.0,0.0,210.120203693029,79.5,194.5,29.0,39.0,17.27273,70.45454000000001,0.0,641.5,695.5,6.0,4.0,-0.0195918367346939,-0.17142857142857096,0.11428571428571402
174790.0,2017-06-28 14:23:50,touch.down,201,True,True,9,Spell,201,Normal,140,868.5,395.0,1.0,317.992531358836,73.0,309.5,45.5,35.0,43.636359999999996,70.90909,0.0,795.5,704.5,10.5,0.0,0.0,0.3,0.0
174738.0,2017-06-28 14:23:28,touch.down,201,True,True,9,Spell,201,Normal,140,94.5,366.0,0.0,449.72797333499295,305.0,330.5,51.5,20.0,72.72726999999999,50.90909,1.0,399.5,696.5,16.5,15.0,-0.20204081632653104,0.47142857142857103,-0.42857142857142894
174740.0,2017-06-28 14:23:29,touch.down,201,True,True,9,Spell,201,Normal,140,198.5,353.5,0.0,445.248806848486,284.5,342.5,30.5,41.5,55.0,62.72727,1.0,483.0,696.0,4.5,6.5,-0.0238775510204082,-0.128571428571429,0.185714285714286
174742.0,2017-06-28 14:23:29,touch.down,201,True,True,9,Spell,201,Normal,140,523.0,299.0,1.0,401.10971067776495,85.0,392.0,32.0,41.0,37.272729999999996,69.54545999999999,0.0,608.0,691.0,3.0,6.0,-0.0146938775510204,-0.0857142857142857,0.17142857142857096
174692.0,2017-06-28 14:23:03,touch.down,201,True,True,9,Spell,201,Normal,140,882.0,405.0,0.0,614.911782290761,542.5,289.5,49.0,61.0,26.363640000000004,67.72726999999999,27.0,339.5,694.5,14.0,26.0,0.297142857142857,0.4,0.742857142857143
174694.0,2017-06-28 14:23:03,touch.down,201,True,True,9,Spell,201,Normal,140,871.0,250.0,1.0,607.409458273412,444.0,414.5,53.0,5.0,21.36364,43.636359999999996,0.0,427.0,664.5,18.0,30.0,-0.44081632653061203,0.5142857142857139,-0.857142857142857
174696.0,2017-06-28 14:23:04,touch.down,201,True,True,9,Spell,201,Normal,140,377.5,279.5,0.0,430.36525185010004,172.0,394.5,61.5,14.5,79.09091,58.181819999999995,0.0,549.5,674.0,26.5,20.5,-0.4434693877551021,0.757142857142857,-0.5857142857142861
174794.0,2017-06-28 14:23:54,touch.down,201,True,True,9,Spell,201,Normal,140,747.0,272.0,7.0,532.512206432867,295.5,443.0,41.0,36.0,15.0,41.363640000000004,6.0,451.5,715.0,6.0,1.0,0.00489795918367347,0.17142857142857096,0.0285714285714286
174796.0,2017-06-28 14:23:55,touch.down,201,True,True,9,Spell,201,Normal,140,594.0,493.5,0.0,223.03643200159001,127.5,183.0,57.0,25.5,33.18182,58.181819999999995,6.0,466.5,676.5,22.0,9.5,-0.170612244897959,0.628571428571429,-0.271428571428571
174800.0,2017-06-28 14:23:56,touch.down,201,True,True,9,Spell,201,Normal,140,85.0,584.0,1.0,478.020135559162,459.0,133.5,33.0,25.0,73.63636,42.272729999999996,1.0,544.0,717.5,2.0,10.0,0.0163265306122449,-0.0571428571428571,-0.28571428571428603
174804.0,2017-06-28 14:23:58,touch.down,201,False,False,9,Spell,201,Normal,140,631.5,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,631.5,611.0,259.5,75.0,-13.1303761173891,6.740259740259741,-1.94805194805195
174878.0,2017-06-28 14:26:26,touch.down,201,True,True,9,Spell,201,Normal,141,793.5,527.5,8.0,480.616271052073,444.0,184.0,35.5,44.5,14.54545,58.181819999999995,148.0,349.5,711.5,0.5,9.5,0.0038775510204081603,0.0142857142857143,0.271428571428571
174880.0,2017-06-28 14:26:27,touch.down,201,True,True,9,Spell,201,Normal,141,114.0,308.5,1.0,481.031443878672,293.0,381.5,41.0,51.5,-2.272727,62.27273,9.0,407.0,690.0,6.0,16.5,0.0808163265306122,0.17142857142857096,0.47142857142857103
174866.0,2017-06-28 14:26:19,touch.down,201,True,True,9,Spell,201,Normal,141,414.0,376.0,0.0,332.496992467601,54.5,328.0,52.0,5.0,33.18182,45.0,9.0,468.5,704.0,17.0,30.0,-0.416326530612245,0.48571428571428604,-0.857142857142857
174870.0,2017-06-28 14:26:21,touch.down,201,True,True,9,Spell,201,Normal,141,818.5,278.5,0.0,508.706693488497,226.5,455.5,39.5,12.5,73.63636,74.09091,1.0,592.0,734.0,4.5,22.5,-0.0826530612244898,0.128571428571429,-0.6428571428571429
174872.0,2017-06-28 14:26:22,touch.down,201,True,True,9,Spell,201,Normal,141,211.0,247.5,1.0,647.381842501008,493.5,419.0,52.0,29.5,26.363640000000004,43.636359999999996,1.0,704.5,666.5,17.0,5.5,-0.0763265306122449,0.48571428571428604,-0.157142857142857
174898.0,2017-06-28 14:26:37,touch.down,201,True,True,9,Spell,201,Normal,141,181.5,514.5,1.0,447.16579699257005,411.5,175.0,52.5,32.5,69.54545999999999,61.363640000000004,13.0,593.0,689.5,17.5,2.5,-0.0357142857142857,0.5,-0.0714285714285714
174882.0,2017-06-28 14:26:28,touch.down,201,True,True,9,Spell,201,Normal,141,463.5,396.5,9.0,389.620648836788,182.0,344.5,47.5,44.5,73.18182,34.54546,8.0,645.5,741.0,12.5,9.5,0.0969387755102041,0.3571428571428571,0.271428571428571
174884.0,2017-06-28 14:26:29,touch.down,201,False,False,9,Spell,201,Normal,141,433.5,427.0,1.0,330.20069654681197,180.5,276.5,0.0,0.0,0.0,0.0,8.0,614.0,703.5,26.5,109.0,2.3579591836734703,0.757142857142857,3.11428571428571
174886.0,2017-06-28 14:26:30,touch.down,201,False,False,9,Spell,201,Normal,141,402.5,431.0,1.0,31.256999216175604,31.0,4.0,0.0,0.0,0.0,0.0,2.0,433.5,427.0,4.5,113.0,-0.415102040816327,-0.128571428571429,3.2285714285714304
174890.0,2017-06-28 14:26:33,touch.down,201,True,True,9,Spell,201,Normal,141,76.5,590.0,1.0,156.40732080053002,119.0,101.5,42.5,21.0,30.45455,64.09091,3.0,195.5,691.5,7.5,14.0,-0.0857142857142857,0.214285714285714,-0.4
174892.0,2017-06-28 14:26:34,touch.down,201,True,True,9,Spell,201,Normal,141,581.0,303.0,1.0,535.78027212655,345.5,409.5,49.0,46.0,67.72726999999999,45.90909,2.0,235.5,712.5,14.0,11.0,0.125714285714286,0.4,0.314285714285714
174894.0,2017-06-28 14:26:35,touch.down,201,True,True,9,Spell,201,Normal,141,77.0,369.0,1.0,454.98626352891097,309.5,333.5,26.0,45.0,37.272729999999996,71.81818,2.0,386.5,702.5,9.0,10.0,-0.073469387755102,-0.25714285714285695,0.28571428571428603
174812.0,2017-06-28 14:25:50,touch.down,201,True,True,9,Spell,201,Normal,141,478.5,501.5,0.0,204.935355661243,31.5,202.5,50.5,40.5,56.363640000000004,75.0,26.0,510.0,704.0,15.5,5.5,0.0695918367346939,0.4428571428571429,0.157142857142857
174814.0,2017-06-28 14:25:50,touch.down,201,True,True,9,Spell,201,Normal,141,225.5,477.5,0.0,443.353132389972,391.0,209.0,30.5,40.5,63.636359999999996,63.636359999999996,0.0,616.5,686.5,4.5,5.5,-0.0202040816326531,-0.128571428571429,0.157142857142857
174820.0,2017-06-28 14:25:54,touch.down,201,True,True,9,Spell,201,Normal,141,856.5,316.0,0.0,660.966148906281,554.0,360.5,40.5,22.0,19.09091,35.45454,2.0,302.5,676.5,5.5,13.0,-0.0583673469387755,0.157142857142857,-0.37142857142857105
174822.0,2017-06-28 14:25:55,touch.down,201,True,True,9,Spell,201,Normal,141,546.5,172.5,1.0,526.5664725369439,152.5,504.0,50.5,26.5,43.18182,57.27273,1.0,394.0,676.5,15.5,8.5,-0.10755102040816301,0.4428571428571429,-0.24285714285714302
174824.0,2017-06-28 14:25:56,touch.down,201,True,True,9,Spell,201,Normal,141,152.0,239.5,1.0,570.486853485687,330.5,465.0,41.0,41.5,62.27273,69.54545999999999,0.0,482.5,704.5,6.0,6.5,0.0318367346938776,0.17142857142857096,0.185714285714286
174826.0,2017-06-28 14:25:57,touch.down,201,True,True,9,Spell,201,Normal,141,519.5,499.0,0.0,184.04483149493802,30.5,181.5,44.5,9.0,47.727270000000004,49.09091,0.0,550.0,680.5,9.5,26.0,-0.201632653061224,0.271428571428571,-0.742857142857143
174828.0,2017-06-28 14:25:58,touch.down,201,True,True,9,Spell,201,Normal,141,950.0,289.0,0.0,485.600658978136,292.0,388.0,49.0,23.0,25.90909,51.81818,1.0,658.0,677.0,14.0,12.0,-0.13714285714285698,0.4,-0.34285714285714297
174830.0,2017-06-28 14:25:58,touch.down,201,True,True,9,Spell,201,Normal,141,624.0,240.5,1.0,475.77857244730995,147.0,452.5,41.0,33.5,46.363640000000004,67.72726999999999,0.0,771.0,693.0,6.0,1.5,-0.0073469387755102,0.17142857142857096,-0.0428571428571429
174832.0,2017-06-28 14:25:59,touch.down,201,False,False,9,Spell,201,Normal,141,402.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,400.0,95.0,55.0,4.2653061224489806,2.71428571428571,1.57142857142857
174834.0,2017-06-28 14:26:00,touch.down,201,False,False,9,Spell,201,Normal,141,395.5,339.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,395.5,339.0,88.5,6.0,-0.4334693877551021,2.5285714285714302,-0.17142857142857096
174836.0,2017-06-28 14:26:02,touch.down,201,True,True,9,Spell,201,Normal,141,298.0,336.5,1.0,406.099741442912,199.0,354.0,26.0,26.5,20.0,41.363640000000004,1.0,99.0,690.5,9.0,8.5,0.0624489795918367,-0.25714285714285695,-0.24285714285714302
174838.0,2017-06-28 14:26:03,touch.down,201,True,True,9,Spell,201,Normal,141,191.5,388.0,1.0,285.085951951337,7.0,285.0,60.5,36.0,55.90909,56.363640000000004,0.0,184.5,673.0,25.5,1.0,0.0208163265306122,0.7285714285714291,0.0285714285714286
174840.0,2017-06-28 14:26:04,touch.down,201,True,True,9,Spell,201,Normal,141,543.5,345.5,1.0,436.74363189404403,253.0,356.0,48.5,50.5,31.363640000000004,73.63636,0.0,290.5,701.5,13.5,15.5,0.170816326530612,0.38571428571428606,0.4428571428571429
174842.0,2017-06-28 14:26:05,touch.down,201,True,True,9,Spell,201,Normal,141,721.0,506.0,0.0,393.713728488098,329.5,215.5,50.0,39.0,21.36364,58.181819999999995,0.0,391.5,721.5,15.0,4.0,0.0489795918367347,0.42857142857142894,0.11428571428571402
174844.0,2017-06-28 14:26:06,touch.down,201,True,True,9,Spell,201,Normal,141,487.5,547.0,0.0,158.09016414692,28.5,155.5,47.5,34.0,43.18182,76.81818,1.0,459.0,702.5,12.5,1.0,-0.0102040816326531,0.3571428571428571,-0.0285714285714286
174902.0,2017-06-28 14:26:39,touch.down,201,True,True,9,Spell,201,Normal,141,674.5,318.0,0.0,382.069692595474,65.0,376.5,28.5,45.0,31.363640000000004,69.09091,0.0,739.5,694.5,6.5,10.0,-0.0530612244897959,-0.185714285714286,0.28571428571428603
174904.0,2017-06-28 14:26:40,touch.down,201,True,True,9,Spell,201,Normal,141,293.5,420.5,0.0,606.984554992959,537.5,282.0,24.5,34.5,53.181819999999995,51.363640000000004,1.0,831.0,702.5,10.5,0.5,0.00428571428571429,-0.3,-0.0142857142857143
174908.0,2017-06-28 14:26:44,touch.down,201,True,True,9,Spell,201,Normal,141,144.5,515.5,0.0,249.609695324521,177.0,176.0,27.5,42.5,40.45454,56.818180000000005,2.0,321.5,691.5,7.5,7.5,-0.0459183673469388,-0.214285714285714,0.214285714285714
174910.0,2017-06-28 14:26:44,touch.down,201,True,True,9,Spell,201,Normal,141,903.0,463.5,1.0,486.348897397743,402.5,273.0,31.0,44.5,13.63636,55.45454,0.0,500.5,736.5,4.0,9.5,-0.0310204081632653,-0.11428571428571402,0.271428571428571
174912.0,2017-06-28 14:26:45,touch.down,201,True,True,9,Spell,201,Normal,141,398.0,468.5,1.0,264.20872430712797,133.5,228.0,28.0,32.5,50.0,61.363640000000004,0.0,531.5,696.5,7.0,2.5,0.0142857142857143,-0.2,-0.0714285714285714
174914.0,2017-06-28 14:26:46,touch.down,201,True,True,9,Spell,201,Normal,141,719.5,512.5,0.0,195.735791310634,29.5,193.5,65.5,50.5,59.09091,80.45454000000001,0.0,690.0,706.0,30.5,15.5,0.385918367346939,0.8714285714285709,0.4428571428571429
174810.0,2017-06-28 14:25:49,touch.down,201,True,True,9,Spell,201,Normal,141,334.0,585.5,0.0,132.084253414251,45.5,124.0,33.0,40.5,44.54546,70.90909,57.0,379.5,709.5,2.0,5.5,-0.00897959183673469,-0.0571428571428571,0.157142857142857
174848.0,2017-06-28 14:26:07,touch.down,201,True,True,9,Spell,201,Normal,141,50.0,422.5,0.0,558.663807669693,480.5,285.0,9.0,20.5,50.45454,53.636359999999996,18.0,530.5,707.5,26.0,14.5,0.307755102040816,-0.742857142857143,-0.414285714285714
174850.0,2017-06-28 14:26:08,touch.down,201,True,True,9,Spell,201,Normal,141,596.0,224.5,0.0,461.26050123547304,15.5,461.0,22.0,27.5,42.727270000000004,33.636359999999996,1.0,611.5,685.5,13.0,7.5,0.0795918367346939,-0.37142857142857105,-0.214285714285714
174852.0,2017-06-28 14:26:09,touch.down,201,True,True,9,Spell,201,Normal,141,233.0,557.0,0.0,526.4755454909559,512.5,120.5,27.0,33.0,39.54546,55.90909,1.0,745.5,677.5,8.0,2.0,0.0130612244897959,-0.22857142857142898,-0.0571428571428571
174854.0,2017-06-28 14:26:10,touch.down,201,True,True,9,Spell,201,Normal,141,961.0,353.0,0.0,404.351641520101,150.0,375.5,33.0,44.0,46.363640000000004,34.09091,1.0,811.0,728.5,2.0,9.0,-0.0146938775510204,-0.0571428571428571,0.25714285714285695
174856.0,2017-06-28 14:26:12,touch.down,201,False,False,9,Spell,201,Normal,141,463.0,355.0,2.0,604.208780141434,503.5,334.0,0.0,0.0,0.0,0.0,2.0,966.5,689.0,281.0,4.0,0.9175510204081629,8.028571428571428,0.11428571428571402
174846.0,2017-06-28 14:26:06,touch.down,201,True,True,9,Spell,201,Normal,141,438.5,391.0,8.0,408.503671954121,262.5,313.0,38.5,22.0,57.72727,55.0,6.0,176.0,704.0,3.5,13.0,-0.0371428571428571,0.1,-0.37142857142857105
174934.0,2017-06-28 14:28:14,touch.down,201,True,True,9,Spell,201,TinyIcons,142,365.0,596.5,0.0,120.675183861472,6.5,120.5,8.0,7.5,8.409091,19.77273,120.0,358.5,717.0,0.5,0.0,0.0,0.0666666666666667,0.0
174916.0,2017-06-28 14:28:02,touch.down,201,True,True,9,Spell,201,TinyIcons,142,57.0,594.0,0.0,349.61586062419997,322.5,135.0,2.0,3.0,15.681820000000002,5.681818,15.0,379.5,729.0,5.5,4.5,0.44,-0.733333333333333,-0.6
174918.0,2017-06-28 14:28:02,touch.down,201,True,True,9,Spell,201,TinyIcons,142,262.0,578.5,1.0,305.93177343976504,265.5,152.0,8.0,6.5,20.681820000000002,12.95455,0.0,527.5,730.5,0.5,1.0,-0.00888888888888889,0.0666666666666667,-0.133333333333333
174920.0,2017-06-28 14:28:03,touch.down,201,False,False,9,Spell,201,TinyIcons,142,300.5,330.5,1.0,306.68713699795103,204.0,229.0,0.0,0.0,0.0,0.0,0.0,504.5,559.5,12.0,3.0,-0.64,-1.6,0.4
174922.0,2017-06-28 14:28:04,touch.down,201,True,True,9,Spell,201,TinyIcons,142,316.5,326.0,1.0,512.409992096173,310.0,408.0,11.5,6.0,21.59091,18.40909,0.0,626.5,734.0,4.0,1.5,-0.10666666666666699,0.5333333333333329,-0.2
174926.0,2017-06-28 14:28:10,touch.down,201,False,False,9,Spell,201,TinyIcons,142,894.0,511.5,0.0,495.095192866988,485.5,97.0,0.0,0.0,0.0,0.0,3.0,408.5,608.5,3.5,10.0,0.622222222222222,0.46666666666666706,1.33333333333333
174928.0,2017-06-28 14:28:11,touch.down,201,False,False,9,Spell,201,TinyIcons,142,901.5,505.0,0.0,299.27328647909803,293.5,58.5,0.0,0.0,0.0,0.0,1.0,608.0,563.5,11.0,3.5,0.6844444444444441,1.46666666666667,0.46666666666666706
174932.0,2017-06-28 14:28:13,touch.down,201,True,True,9,Spell,201,TinyIcons,142,191.5,458.0,0.0,270.25034690079497,89.5,255.0,10.5,9.0,14.318179999999998,24.77273,1.0,281.0,713.0,3.0,1.5,0.08,0.4,0.2
174960.0,2017-06-28 14:28:32,touch.down,201,True,True,9,Spell,201,TinyIcons,142,926.0,270.0,1.0,806.717112747709,666.5,454.5,12.0,6.0,4.318182,17.04545,19.0,259.5,724.5,4.5,1.5,-0.12,0.6,-0.2
174940.0,2017-06-28 14:28:17,touch.down,201,False,False,9,Spell,201,TinyIcons,142,811.5,135.5,1.0,232.437626041913,126.5,195.0,0.0,0.0,0.0,0.0,18.0,685.0,330.5,2.0,11.0,-0.391111111111111,0.266666666666667,-1.46666666666667
174944.0,2017-06-28 14:28:19,touch.down,201,True,True,9,Spell,201,TinyIcons,142,814.0,147.5,1.0,689.2214810929789,362.0,586.5,12.0,8.5,10.227269999999999,18.86364,1.0,452.0,734.0,4.5,1.0,0.08,0.6,0.133333333333333
174946.0,2017-06-28 14:28:21,touch.down,201,True,True,9,Spell,201,TinyIcons,142,318.0,152.5,1.0,618.753585848195,250.0,566.0,8.0,9.5,18.86364,14.318179999999998,1.0,568.0,718.5,0.5,2.0,0.0177777777777778,0.0666666666666667,0.266666666666667
174948.0,2017-06-28 14:28:22,touch.down,201,True,True,9,Spell,201,TinyIcons,142,348.0,281.5,1.0,534.565477748049,310.0,435.5,9.0,12.5,21.13636,19.77273,0.0,658.0,717.0,1.5,5.0,0.133333333333333,0.2,0.666666666666667
174950.0,2017-06-28 14:28:24,touch.down,201,True,True,9,Spell,201,TinyIcons,142,661.0,605.0,0.0,158.98506219139,99.5,124.0,9.0,10.0,21.59091,21.13636,1.0,760.5,729.0,1.5,2.5,0.0666666666666667,0.2,0.33333333333333304
174952.0,2017-06-28 14:28:24,touch.down,201,False,False,9,Spell,201,TinyIcons,142,486.0,388.0,1.0,350.8275929855,278.0,214.0,0.0,0.0,0.0,0.0,0.0,764.0,602.0,4.5,8.5,0.68,0.6,1.13333333333333
174954.0,2017-06-28 14:28:25,touch.down,201,True,True,9,Spell,201,TinyIcons,142,474.0,374.5,1.0,516.18795026618,391.0,337.0,0.0,2.5,14.77273,9.318182,0.0,865.0,711.5,7.5,5.0,0.666666666666667,-1.0,-0.666666666666667
174986.0,2017-06-28 14:28:50,touch.down,201,False,False,9,Spell,201,TinyIcons,142,687.0,500.0,1.0,521.310847767433,474.0,217.0,0.0,0.0,0.0,0.0,18.0,213.0,717.0,7.5,2.5,0.33333333333333304,1.0,0.33333333333333304
174990.0,2017-06-28 14:28:52,touch.down,201,True,True,9,Spell,201,TinyIcons,142,593.0,360.0,0.0,461.036061496278,285.5,362.0,11.0,3.0,-2.045455,17.04545,2.0,307.5,722.0,3.5,4.5,-0.28,0.46666666666666706,-0.6
174992.0,2017-06-28 14:28:53,touch.down,201,True,True,9,Spell,201,TinyIcons,142,216.0,148.5,0.0,612.670384464599,206.0,577.0,9.0,0.5,10.68182,14.77273,1.0,422.0,725.5,1.5,7.0,-0.18666666666666698,0.2,-0.933333333333333
174994.0,2017-06-28 14:28:55,touch.down,201,True,True,9,Spell,201,TinyIcons,142,422.5,257.0,1.0,491.986026224323,130.0,474.5,4.5,7.0,16.59091,15.681820000000002,2.0,552.5,731.5,3.0,0.5,0.0266666666666667,-0.4,-0.0666666666666667
174996.0,2017-06-28 14:28:56,touch.down,201,False,False,9,Spell,201,TinyIcons,142,638.5,231.0,0.0,485.87163942753403,19.0,485.5,0.0,0.0,0.0,0.0,2.0,619.5,716.5,1.0,16.5,0.293333333333333,0.133333333333333,2.2
174998.0,2017-06-28 14:28:57,touch.down,201,False,False,9,Spell,201,TinyIcons,142,642.0,206.5,0.0,245.697476584518,18.5,245.0,0.0,0.0,0.0,0.0,1.0,660.5,451.5,4.5,8.0,-0.64,0.6,-1.06666666666667
175002.0,2017-06-28 14:28:59,touch.down,201,True,True,9,Spell,201,TinyIcons,142,521.0,583.0,0.0,254.000492125507,203.5,152.0,10.0,13.0,17.5,20.22727,2.0,724.5,735.0,2.5,5.5,0.24444444444444396,0.33333333333333304,0.733333333333333
174970.0,2017-06-28 14:28:38,touch.down,201,False,False,9,Spell,201,TinyIcons,142,709.0,235.5,1.0,614.607598391038,359.5,498.5,0.0,0.0,0.0,0.0,9.0,349.5,734.0,6.5,9.0,-1.04,-0.866666666666667,1.2
174974.0,2017-06-28 14:28:40,touch.down,201,True,True,9,Spell,201,TinyIcons,142,256.5,369.5,1.0,404.293210430252,178.0,363.0,9.5,3.5,7.0454550000000005,15.22727,2.0,434.5,732.5,2.0,4.0,-0.14222222222222197,0.266666666666667,-0.5333333333333329
174966.0,2017-06-28 14:28:35,touch.down,201,False,False,9,Spell,201,TinyIcons,142,685.0,304.5,1.0,99.6054717372495,48.5,87.0,0.0,0.0,0.0,0.0,4.0,636.5,391.5,8.5,1.0,-0.151111111111111,-1.13333333333333,0.133333333333333
174968.0,2017-06-28 14:28:36,touch.down,201,True,True,9,Spell,201,TinyIcons,142,696.0,306.0,6.0,404.88825618928496,33.5,403.5,10.0,10.0,7.9545449999999995,21.59091,0.0,662.5,709.5,2.5,2.5,0.111111111111111,0.33333333333333304,0.33333333333333304
174978.0,2017-06-28 14:28:43,touch.down,201,False,False,9,Spell,201,TinyIcons,142,583.0,207.0,0.0,294.716813229242,133.0,263.0,0.0,0.0,0.0,0.0,1.0,716.0,470.0,7.5,2.5,0.33333333333333304,1.0,0.33333333333333304
174980.0,2017-06-28 14:28:44,touch.down,201,True,True,9,Spell,201,TinyIcons,142,582.5,201.5,1.0,547.627838956348,182.0,516.5,14.5,4.5,24.77273,19.318179999999998,1.0,764.5,718.0,7.0,3.0,-0.3733333333333329,0.933333333333333,-0.4
174976.0,2017-06-28 14:28:41,touch.down,201,True,True,9,Spell,201,TinyIcons,142,837.0,185.0,0.0,586.297066340946,262.0,524.5,7.0,5.0,19.77273,9.772727,4.0,575.0,709.5,0.5,2.5,0.0222222222222222,-0.0666666666666667,-0.33333333333333304
175008.0,2017-06-28 14:29:49,touch.down,201,False,False,9,Spell,201,TinyIcons,143,410.0,294.5,1.0,224.72205054244202,80.0,210.0,0.0,0.0,0.0,0.0,68.0,330.0,504.5,11.5,3.0,0.613333333333333,1.53333333333333,0.4
175010.0,2017-06-28 14:29:50,touch.down,201,False,False,9,Spell,201,TinyIcons,143,402.0,307.5,1.0,74.841499183274,16.5,73.0,0.0,0.0,0.0,0.0,0.0,385.5,380.5,3.5,16.0,0.995555555555556,0.46666666666666706,2.13333333333333
175012.0,2017-06-28 14:29:51,touch.down,201,True,True,9,Spell,201,TinyIcons,143,397.0,293.0,1.0,457.300776294989,150.0,432.0,6.0,9.0,0.22727270000000002,18.86364,0.0,247.0,725.0,1.5,1.5,-0.04,-0.2,0.2
175006.0,2017-06-28 14:29:47,touch.down,201,True,True,9,Spell,201,TinyIcons,143,397.5,291.5,1.0,507.653917546196,195.5,468.5,6.5,7.5,7.0454550000000005,17.5,57.0,202.0,760.0,1.0,0.0,0.0,-0.133333333333333,0.0
175036.0,2017-06-28 14:30:07,touch.down,201,False,False,9,Spell,201,TinyIcons,143,343.5,187.5,1.0,172.042145999171,56.5,162.5,0.0,0.0,0.0,0.0,2.0,287.0,350.0,15.0,5.0,-1.33333333333333,-2.0,0.666666666666667
175038.0,2017-06-28 14:30:08,touch.down,201,False,False,9,Spell,201,TinyIcons,143,364.0,191.5,0.0,209.618701455762,56.0,202.0,0.0,0.0,0.0,0.0,0.0,308.0,393.5,5.5,9.0,0.88,0.733333333333333,1.2
175014.0,2017-06-28 14:29:53,touch.down,201,True,True,9,Spell,201,TinyIcons,143,691.5,293.5,2.0,483.03726564313905,222.0,429.0,11.5,1.5,10.227269999999999,15.681820000000002,1.0,469.5,722.5,4.0,6.0,-0.4266666666666671,0.5333333333333329,-0.8
175018.0,2017-06-28 14:29:56,touch.down,201,False,False,9,Spell,201,TinyIcons,143,727.5,418.0,1.0,151.269626825744,76.5,130.5,0.0,0.0,0.0,0.0,0.0,651.0,548.5,12.0,2.5,-0.5333333333333329,1.6,-0.33333333333333304
175020.0,2017-06-28 14:29:57,touch.down,201,False,False,9,Spell,201,TinyIcons,143,708.0,428.0,1.0,330.044315206307,147.0,295.5,0.0,0.0,0.0,0.0,0.0,561.0,723.5,7.5,7.5,-1.0,-1.0,1.0
175024.0,2017-06-28 14:29:58,touch.down,201,False,False,9,Spell,201,TinyIcons,143,535.5,481.0,2.0,102.35355391973499,24.0,99.5,0.0,0.0,0.0,0.0,1.0,559.5,580.5,10.0,9.5,-1.6888888888888898,1.33333333333333,-1.26666666666667
175026.0,2017-06-28 14:29:59,touch.down,201,False,False,9,Spell,201,TinyIcons,143,511.5,495.5,2.0,244.59456249066503,129.5,207.5,0.0,0.0,0.0,0.0,1.0,641.0,703.0,14.0,5.0,-1.24444444444444,-1.8666666666666698,0.666666666666667
175028.0,2017-06-28 14:30:00,touch.down,201,False,False,9,Spell,201,TinyIcons,143,533.5,491.5,2.0,260.079314825305,119.5,231.0,0.0,0.0,0.0,0.0,1.0,653.0,722.5,8.0,1.0,0.14222222222222197,1.06666666666667,0.133333333333333
