,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
difference.touch_buttonCenter_y_median,0.04889185000397819,0.1282789794621997,-0.08084956097790892,-0.14009639595197868,0.16961426248197517,-0.10885132702925354,-0.06292621241679226,0.1605626848231552,0.17879165194643076,0.25340171771914577,-0.013267750612204768,0.23302805937012483,0.03453557433259667,0.06949230131092139,0.12496470455329005,0.2003634334607501,0.1884789997118872,0.08295048285689777,-0.1977987062680295,0.19933925813523642,-0.15422137652216178,-0.006915312911313814,0.17098235542220908,0.1503303256230185,0.031245761444335288,0.17314662574505232,0.20057137315374,-0.24107463555523473,0.12059374156781856,0.1260674502330014,0.17916768068409272,0.04408351590711419,-0.07489628459047917,0.06120193045306902,0.1049813219483403,0.21509440911642558,0.007301068532455407,-0.006394363357689021,-0.0917043733786734,-0.11713460355859634,0.03393876550789314,-0.09530306151038069,-0.10454882724917913,-0.14508153916654945,-0.05071464925661288,0.13220905494343502,0.10567780849332897,-0.0747553080888989,-0.15930092596931486,0.10419892072368359,-0.25410457115395396,0.015344732499456101,0.07807587039809137
touchAccuracy_median,-0.09195408463048729,-0.030043843592460737,0.19563368979614856,0.009388457436006071,-0.03534105243015651,0.034604336806253966,0.1202911167594298,-0.005796679667910906,0.20320120444607626,0.04716934802963878,-0.33812222472466363,0.24895918798767958,0.07134775286750546,0.0031691439224435583,-0.019436755951738077,0.04111772531087746,-0.01030912475628789,0.08963813157288289,-0.10007798324232378,0.11633174941284946,0.12204663751998003,-0.10736177786296126,0.08955622868716875,-0.10256870853617969,0.15069470184290956,0.28557143087693193,-0.2796558181073378,0.12615507804011866,-0.2979400968863143,0.051855259482216434,0.11321657096388435,-0.06086054194087987,-0.21550939060954072,-0.036841415322753014,0.08954540065823198,-0.18154825290253626,-0.028161417542270507,0.0834871532195228,-0.08607820628621232,-0.15357177597291727,-0.08095295525493738,-0.17277338689152125,-0.15842123101660918,-0.00804536719602832,0.026355732393353565,-0.045395211703763864,-0.018370330879647165,0.09324732367138824,0.18446970644456084,-0.10725067111193777,0.15446284420864104,-0.05094936278107785,-0.026218283985338
touchAccuracy_x_median,0.13458728827172906,-0.11361500156747122,0.01603638500660979,-0.08641897696885009,-0.1373358391818479,-0.06940913373959741,-0.05372431519130619,0.058753705342873955,-0.14051875555996635,0.07444725718443915,0.20575811865736734,0.058163658906692076,-0.025687990860333028,-0.18838998917043806,-0.0711671870961964,-0.09549884417820165,-0.15060818977647833,-0.11617744241390544,-0.06824704189130672,-0.08471884745404797,0.049880907899812,0.15487682106031037,0.018123062737790685,-0.11234123611195208,0.08664782013883698,0.13831262992412235,0.18986279667494665,0.15292254238116085,-0.20953662456911532,-0.11959260006306915,0.1871401946998858,-0.10678953609097298,-0.15976177150266208,-0.23140737762569102,0.042103326016832754,0.13309448461523998,0.23196961810395328,-0.10106968009094565,-0.10943071378190285,-0.12687007821515472,-0.17842813739537483,-0.10250234419797136,-0.050191784485648996,0.24491874719829754,-0.27678836219300906,0.08456060961984961,-0.21356167967858875,-0.09615816580555445,0.01890677244546611,0.08955465256075032,-0.052701320916728966,0.012292982087408158,0.17393556543231078
touchAccuracy_y_median,-0.004129802850594619,-0.027678227350091573,0.304436091855568,0.005937949304473791,-0.10689233915415453,0.22489508075917092,0.06960292234798711,0.13003504374547667,0.05559390250888897,0.02639963278377175,-0.23676118551240843,0.052800379709267105,-0.005734019889317106,-0.10294109992615058,-0.21348411325463082,-0.11740902859826918,0.044323484335251684,-0.10974415791946435,0.1299774895848819,0.1378556700436252,-0.0954334493964634,-0.08127788635040845,-0.07321431358011429,0.08650780728121002,-0.11061495428147876,-0.026110796237050458,-0.03730848797388482,0.04505477652621144,-0.10474820655786114,-0.0731039968709816,-0.09428654244263532,0.18345669851890042,-0.018623240378209137,0.04769532675452115,0.15638399740464518,0.1397259250474459,-0.04906251814312339,0.09778449781250409,0.34766361679743973,0.0217205572099139,-0.040175940963799436,0.10634700682588646,0.01455725468108769,-0.06098396947337034,-0.038538073812092136,0.07652529271283731,-0.0347849048321362,-0.1756436265153752,-0.2497945608195872,-0.016082608295289916,-0.1711018149921042,-0.18776958292949325,-0.02211240628709249
difference.touch_buttonCenter_x_skew,-0.10972463832272862,-0.07618008419949575,-0.036436060718210074,0.2562296461410922,-0.022160681650047538,-0.09623842767473875,-0.21381903712792563,0.024052038803989352,0.09955656824676296,-0.14432914564241542,0.10089055896273098,0.04131668555623119,-0.029325352261069394,-0.038402110472489565,-0.12281845867389948,-0.01564072320201777,-0.06101911916773723,-0.031331230367264304,-0.14496016782428237,0.19286307045584955,-0.060185143342854686,-0.1265753223157471,-0.11707616091394184,-0.11368019856322831,0.1412247178130419,0.058083137222402104,0.20930194904921368,0.07448221682968495,0.1594866204304178,-0.09337686114704888,-0.22585345418856267,-0.18684419571922742,0.22987734678503763,0.07734235651395202,-0.14192803618968952,0.02792863542662692,-0.0695632488782374,0.08303922761246307,0.020486706397589094,-0.02217436837933949,-0.09964541316587326,-0.04792085616986973,-0.2491148548578599,-0.0626990450198783,-0.19628852340099853,0.10113495759394539,0.11905535944387881,0.1403651161443301,0.15455009303321593,-0.2147250416949058,-0.09191986580242098,-0.3072537075502072,0.04252540820234299
difference.touch_buttonCenter_y_skew,-0.10869079920963802,-0.1137490875033993,-0.043869477678576255,0.28710406444263487,-0.056992263557222214,-0.057399738458640964,-0.0924027123318677,-0.034947694877155204,0.04545828543014266,0.1361847546523711,-0.0532045463428821,-0.053575394657781036,-0.03856796927635427,-0.18044588646860818,0.09253369701094895,-0.014896320748630846,0.13468428289416803,0.032621083271265616,-0.1033312939454655,-0.10342514471511884,-0.1869380024434193,-0.02328987483372636,0.1052145116312479,0.04148048604327569,0.1530486472194534,-0.09362517744938757,-0.11572201734605374,0.05702146266161846,0.05952510529564316,-0.15435213366914266,0.22356757021189605,-0.07519699647189451,-0.04635508281953801,0.2565213911288245,-0.03829967166448327,0.2149813841390836,0.11612347914991641,-0.06961647624874312,0.046534853354830825,-0.06464752714520988,-0.2599333300993986,0.0021370553466323397,0.31627603072407806,-0.14661112881463634,0.023245708594542565,-0.02202811751815198,0.031732789524626756,0.03574550595633645,-0.16978872733264888,-0.16363978357546696,0.349582606517561,0.17408261528980107,-0.046484732607501904
target_touch_x_location_skew,0.07350342796250772,-0.23259685682956524,-0.011156046222400259,0.0016283709102590666,0.07642844452883543,-0.08718670191419566,-0.13785215083337127,0.2459283315983478,-0.13748146304155645,0.019646421295294564,0.024389748980419623,0.10318857930493067,0.1928611156088165,0.0649753414243173,-0.08836672147653335,0.11292562462507878,-0.19738976408469788,0.05431784981301616,-0.03908775607070774,-0.054661170892151036,-0.11453337852396006,-0.031138910591909298,-0.18130753918339232,0.11788612128205188,-0.12574510799165142,0.0019556778691396637,-0.2252390684155496,0.12929542085090265,0.14839972038937133,-0.12815024798424648,-0.053285903173836205,-0.095686698328146,-0.06629707595702769,0.06180087080788721,-0.022085923585275995,-0.034312589031233735,-0.2841405309477004,-0.15477753466664462,-0.0019529791813649583,-0.4634606575673957,0.3291555221781975,-0.15554700216449432,0.12365374677378096,0.09320996838533245,-0.015946856937637255,-0.10848113975604898,0.0018673641802953202,-0.010906922143773595,-0.08064689686747056,-0.03679805417961951,-0.010101858400707929,0.021258230071308375,-0.006060068162299263
target_touch_y_location_skew,0.01804679695498514,0.09676648604120454,-0.05161750396973351,-0.0074951462401939145,-0.276940865570509,-0.299489396200232,-0.03485701563200068,-0.09962985705085539,-0.015163062722886131,0.15699888355985228,-0.26372119370071384,-0.1440970001378348,0.17215881483553508,0.10148730904579654,0.020879827638192933,0.19732794758097075,-0.0964469546562763,-0.07064939419581312,0.07076333938156382,0.1198590528333496,-0.08598701417681964,-0.05105119621825202,-0.039346703969994484,-0.08967481204427565,0.0257522876965708,0.042030258585197655,0.19930170547231668,-0.00115667563285618,0.06453848852201984,-0.241141499315623,-0.02073061897686844,-0.07844075693430287,-0.00672469025774497,0.0012519031548762494,0.2753314705637512,0.05367992194383616,0.2329907610735807,0.005434748144178381,0.1349910606604284,-0.09620511940670806,0.1925905952204759,0.21174247749825093,-0.0769370279045099,-0.07883157786639874,0.07057811055679372,-0.031957600226129486,0.02866203595603263,-0.1557108591519271,0.20791008785787418,-0.054538158713303725,0.20741412527460157,-0.07685243663882152,0.03420760231236464
time_between_touches_skew,0.12229920760460032,0.04141635890627829,-0.019586861842402638,0.024358706556494476,0.07406938012802691,0.09068661542847745,-0.051925679639757666,0.05147457649205453,0.055922476864026405,-0.07647649669010317,-0.2671180445801839,0.05365390183509454,-0.0780568578353922,-0.15651321229244558,0.06331475758395173,0.3226635065538393,-0.11956313681510783,0.05905777296961129,0.2909778621792167,0.07630271712166903,0.06009575671809922,0.33505841196115455,-0.27910702875188864,0.09619409506798705,0.2381642721315398,-0.18462655092026434,0.052704074896033924,-0.0629855513233013,-0.130498002664235,0.13598958584355367,0.15041308101550438,0.002121243471883111,0.1135500759880773,0.043196571247984566,-0.26854947323455486,0.2193490107903378,0.03862275427489452,0.07052297285821658,0.06453217468866612,-0.06457053718814046,0.025607735298964998,-0.06555426993416649,-0.11769440682206257,0.23051608017890823,0.038439502291113606,0.05385781333960079,0.09792285522521184,-0.01754666928718742,0.03627688642074045,-0.16677015647507643,0.020006473446907577,0.07640728622839141,-0.02444938303625526
touchAccuracy_skew,-0.055364932653141796,-0.079092864103978,-0.03230958920527274,0.24993253684988492,-0.06302326882504222,0.10921303526944731,0.057597170081853014,0.21733063119887983,-0.11078352183178708,0.2661365387709247,-0.06336788973655644,0.0982039997736619,-0.13514159312852667,-0.03462442142517411,0.3318222635788533,0.06563609716901334,0.20652925989323503,0.1075420062417695,0.10560709540645524,0.000941821776715264,-0.008565721796150123,-0.03315272525874678,0.05372951950664834,-0.1888818282554607,-0.016842829647031696,0.19829758437061282,0.14039017304562104,0.13263151135138607,-0.224372338444643,-0.1176923050178206,-0.20104504590959907,0.009835741336992604,0.3209982905260461,-0.02515056330572038,0.019721193515511604,-0.18386745769815782,-0.0007494623230887773,-0.03498828369779734,0.01557631224343304,0.14194455803203362,0.25349022600090587,-0.1504585287289936,0.06450953862148137,0.12102710390161447,-0.10492943482956436,0.03723721617700348,0.0839787320246551,0.03861855100719585,-0.10417382111761138,0.042335857225975077,0.0027992035038773427,0.14862162657363553,-0.035889660070385146
touchAccuracy_x_skew,0.019332296087784275,0.027391971015974393,-0.06982627363086324,-0.12673682194521171,-0.10258426250123932,0.2681606349881367,-0.11533672504910847,-0.15113226277330105,-0.21891045238643297,-0.175353388026659,-0.33036239213584856,0.1063092493788712,-0.09011917161676748,0.020138267569739174,0.06188635407095202,-0.0009089967751560631,0.07874890255664596,0.20012331157085006,-0.3386172007185626,-0.22087582452782745,-0.07737512595251608,-0.01157919357320892,-0.215145576111174,0.00848877850114551,-0.08184880830479004,0.07702252237849248,0.05351778432521255,-0.07426173861473825,0.18055503383574165,0.16186894580930783,-0.005427887939158558,-0.055200759510778456,0.06910277881607135,-0.0342010043741376,0.15228103370473203,0.1377862357944601,0.08871034882796804,0.17538372618071724,-0.11603593913680112,0.10804759701374819,0.13330330331281176,-0.05570411349248448,0.09297950367405125,0.04535590425179321,-0.25956352606216265,-0.18876521686908873,-0.10817239820506304,0.006573603674912172,-0.01346455507135813,-0.04256639456338866,0.13011528392396227,-0.10291829767919246,0.07487291923293779
touchAccuracy_y_skew,0.03802880034637277,0.10586748826798957,0.11967113061583556,-0.13882427490738591,0.05519462997752461,-0.22864403399697988,-0.15718892029828063,0.1507509081067449,0.26819670077226876,-0.28812042413006955,-0.058617944682509304,-0.08206446523105862,0.004384873683530466,-0.10535113254847386,0.21518310280479286,-0.12598022253820068,-0.05636679943125848,0.0753558291835495,-0.0786049452309273,-0.07673071780811623,0.08911463202866868,0.014387716947340055,0.19092839670457523,-0.08514605320341787,-0.14178831981226314,-0.14867829937905055,0.07231169953898824,0.028001302192084975,-0.14181200995056642,0.08381223770440725,-0.07899964786229059,0.02998271072583813,-0.1444420319462287,0.20795686278704006,0.049990226777521914,-0.11425890656256094,-0.05105400141659544,0.2157903612209318,0.15376094524070177,-0.024346395599561067,0.10569089478402025,-0.06453435659431211,0.2011547609126679,0.08828150858031458,-0.21370472634463844,0.04313089196955282,0.048705354712008084,-0.22323268572190566,0.10636955140895568,-0.12957229672619558,0.010564540572543548,0.06764349195432544,0.07145333773162989
