,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
touchAccuracy_x_median,0.1329972236164958,-0.11790973456034887,-0.00124534778000835,0.1008108131218188,-0.12797915643254176,-0.03719887392410699,-0.07467253907990781,0.025306720684331332,-0.04064295158106324,0.17204492096448049,0.07120576032836981,0.11377500940057862,0.07975029159677915,-0.14231067647425993,-0.031391280833234995,-0.02251073009928715,-0.220920331259924,0.1017092122799401,-0.11256101054337908,-0.08383830510059115,-0.06567233123732102,-0.02088806178337409,0.09366399848435276,-0.13401828246763625,0.043798797012402246,0.15186333323074677,0.09796935360492265,0.06373474264826177,-0.1735292197193209,-0.07787142465871505,-0.21829372765531332,-0.04063808551467926,0.26027592788542014,0.15180997038738808,0.19743174589433388,0.04880034608036182,0.15980465511025485,0.24312911534622897,0.11997445552423594,-0.062107349858983724,0.15686014826954842,-0.11568649948322657,0.1749936895738143,-0.19859135691356083,-0.1414732729447465,0.07742349799285322,-0.08383360708171317,-0.29631170658845124,-0.13741762417151104,0.0741046765089749,0.006472333462892894,0.10241565580279724,0.09599572299729356
touchAccuracy_y_median,-0.0034274655047392814,-0.04058358662505993,0.2947197314354597,0.014812480183464066,-0.11714047549381215,0.14408825662614305,0.15972836583858924,0.15302080990707329,-0.08701042175951067,-0.1552112881645225,-0.12410580354506967,0.033337176057986875,0.12996805920079935,-0.024938614621073746,0.0745864255402587,-0.015138786180965189,-0.12009308201729821,-0.1305815069762108,0.07615486058995517,0.15947281611205272,0.18855254581221972,0.13381318679615667,-0.08035570165331497,-0.030205038602206514,0.07700780011043466,-0.20639144905190893,-0.03978973286266435,0.0004288609651675046,-0.0594203638462403,-0.01385590528692893,-0.10824087814894781,-0.006918246955751481,-0.13516146466770884,-0.14057120977179033,0.14793067574547522,-0.035962928942355976,-0.00787751756786259,0.11938049919919796,0.10547843736331274,0.028594192745706418,-0.35725310266942695,0.0005078632421861434,-0.054008641605280544,0.003941472498549311,-0.0476021788371078,-0.12638596454976012,-0.04801481482383746,0.0732571039637181,0.04172490290722042,-0.042935398605962946,-0.024812088262076697,-0.17632762271982738,-0.05165634085886964
difference.touch_buttonCenter_x_skew,-0.10822573312077727,-0.0697393578202897,-0.02966504405305894,-0.23499565340837011,-0.04429048078827302,-0.018962571696148012,-0.2454853816201365,0.00485321613662066,-0.04532167373036046,-0.11340290163086905,0.17960717164818868,0.019330726108596135,0.060452190521109984,-0.012599632392951175,0.045068467002154486,0.08153006161615971,-0.0698971295257983,0.07342398305140668,0.06696546926427699,-0.14303463937574434,0.17528213234353454,0.03888702392338253,-0.04195808435046676,0.1506490768653325,0.12551581717109192,0.09265879790510506,0.057298118889551684,-0.012213269147597135,-0.24374914319702187,-0.11200966086155915,0.12102352263891997,-0.16512067398998687,-0.009896594124653813,-0.07946794315680569,-0.3101579606109168,0.14042017953602984,-0.11397972747334811,-0.02923568392685036,0.034921559851567766,-0.12478939290589,-0.033892918868325586,0.014155204396516102,-0.03554619537067953,-0.2302595691407502,0.056659807350244236,-0.026360678720483033,0.2354232691132478,-0.22309907362845263,-0.001579655022792642,-0.13290258961054163,-0.17341557750805517,-0.1557552630625766,0.10356348474942541
difference.touch_buttonCenter_y_skew,-0.10782033600951588,-0.10676274760855228,-0.03827513959069407,-0.2707949478155626,-0.08332530807909676,-0.01105756190972304,-0.14216019527086668,-0.011501738852247862,0.05874875879637409,-0.03418159262017839,-0.09397958331837003,0.0985224977437501,0.032868403361049695,-0.03464325240114741,-0.09595453156634154,-0.18301211713815382,0.039319006760951306,-0.06918050231775907,0.1455333460326596,-0.05084558765725665,-0.09592469770980389,-0.09382023502838645,-0.06604201410528797,-0.0777898751121992,-0.0002669469268129004,-0.07383459682275531,0.17577058147020796,0.05741491398846624,0.16778992791058375,-0.18154058797326655,0.09817543563376335,-0.0062079063958293546,0.24356146535663833,-0.1768863261856507,-0.09517154657645034,-0.10473212312166665,0.07266864885486563,0.23004600258133862,0.04834213412114349,0.04822970078897613,-0.10579262243280312,-0.24908250966516013,0.13870236404134287,0.1671106881745742,0.12368283423324604,-0.12140307809429418,0.12174986839724555,0.09882989200437474,0.01078056537368193,-0.16359836846500414,0.32825689251637546,0.10884154143282743,0.2071952593938205
target_touch_x_location_skew,0.07168817473162199,-0.22772156630737148,-0.025435285696208773,-0.017322516308910997,0.06675801334676754,-0.07370933794172205,-0.09945538354745032,0.2200700121046711,-0.06263310624418603,0.1420038845586358,0.043832872873289144,-0.22894384133285003,-0.01884045865773537,-0.15104175695817812,0.030033178230255538,0.10630239838134542,-0.10280411090808755,0.12794395324797037,0.1335544895149617,-0.0067702902832948685,-0.047568140907109466,0.05083763872003069,-0.013534360161555122,0.026755614002853527,0.1246734858211607,-0.2326566992549908,-0.0656859987719424,0.10686170028448662,0.0002905119710591604,0.1490212478306894,0.15377422581371483,-0.17154923806825306,0.06430581184619567,-0.13315843918602124,0.008705550437917486,0.17746917723902061,-0.08609554917724777,0.08478640881782777,-0.15617732846200885,0.10314283689337346,0.14809495052808924,0.3364294096750596,0.3668194561352776,0.3547735816385194,-0.012566238943229443,0.10356984013610528,-0.04927744177561394,-0.01779142460515689,0.026457725963466128,-0.059016902443899996,0.025248298787467673,-0.1298679205916454,-0.022555422924930388
target_touch_y_location_skew,0.01784923008105121,0.08829590010240781,-0.05388301851294132,0.03087392166133232,-0.28605222023521903,-0.2424350181508029,-0.11744445562623704,-0.10752865155424263,0.07187563867986155,-0.02203156315738443,-0.3016362818773425,-0.16410281547956165,-0.173588824883492,-0.013766188256890213,0.01368110365396856,0.014686352198501736,-0.0205218310191905,0.007212641422434593,0.12248186784587767,-0.0016417182836125574,0.17483738349625857,-0.13566022966753966,-0.03296126852929436,0.11669380551852798,0.016623822211970098,0.1007317464092839,-0.10838690306511352,-0.08279358815744836,-0.18761484619488283,-0.05545196139310478,0.018482531142208665,-0.24012885110693766,0.10169563511309536,-0.13390707121548076,0.18903129064293506,-0.17134725825184646,0.09950057045226529,0.02396355578230052,0.09601356919752152,-0.017908287164542173,-0.13866660452015545,0.2538266258463191,0.046057142086353975,-0.1227298373348219,-0.05898933837730722,-0.14630377303751144,-0.06559873858571053,0.102032159275875,-0.17391869004968824,0.02277713131509232,0.10480629886177899,-0.07720936527843053,0.09062548198845244
time_between_touches_skew,0.11999284608468429,0.041746094539984145,-0.011892064973355295,-0.036688845515907544,0.07238893464553735,0.05907866481883725,0.013055195240892457,0.09451836330470564,-0.0572539917092866,-0.14081005306754146,-0.1218973224273059,-0.1491784447341722,0.02338637648063744,0.14785990361369153,-0.3082866936872044,0.026842894889950654,-0.16512355546761492,0.020081918222107135,0.13903179615874683,0.2673868548024334,0.0668281326519982,-0.007957548389715938,0.4695879345466805,0.1956410721792273,-0.11913600312685056,-0.015173568323319842,-0.019569934363601202,-0.08296057546874122,0.025032815435336458,-0.13614510390052773,-0.1190924283073702,0.11047766808789941,0.05177483296265415,0.15174709542431725,-0.2643343502275212,-0.07100145579020548,-0.08517197223122609,0.18518771709705525,0.16939378587899706,0.06510100005428478,-0.01951069623335345,0.007443167529384745,0.11804884099576184,-0.048896674392557814,-0.04880111208679509,0.2559967533326832,0.02420269597546308,0.03127360611348742,0.034248687874545325,-0.09807717720468567,-0.09060721036614094,-0.06449811702106183,0.022566730491136985
touchAccuracy_skew,-0.05529293712924182,-0.07065039558494492,-0.031097148863778942,-0.24198043302400662,-0.09459363388421207,0.06424972783585392,0.07134664388389356,0.23887891242792175,0.04332096006735402,0.14577522981862934,-0.13207557863712208,0.04468251324588623,0.14656331229905772,-0.019163532264668277,-0.24633356376760102,-0.2095095662688418,0.2778895852546987,-0.10685079064300051,-0.14383568432392654,0.04693157142109167,-0.02107968272926144,-0.1839197254995707,-0.026963386551478986,0.060574113779176084,0.09750154680458845,0.07764133799121974,-0.037140462497615226,0.06920269466520994,-0.32771164186466933,-0.007967144111068566,-0.2502203557768175,-0.08772184539402779,-0.10343216342950536,-0.10588779386420906,-0.14419849653472408,-0.09829755488034977,-0.03300819313290857,-0.22060185003609178,-0.06505516211644484,0.1146201620039039,0.10932770800466014,0.1760498000482867,-0.12669372068363755,0.06568413935607578,-0.1805156667986128,0.08817457557162642,0.09479704374411488,-0.04773038429933688,-0.05079365309581636,-0.010593073465724943,-0.021573373058806397,-0.014507528095596939,0.06259613076921725
touchAccuracy_x_skew,0.020048312149783067,0.03247429947844036,-0.06602102215028617,0.11882965787295409,-0.05119657699643794,0.27844284502002803,0.02365946407964542,-0.12340641897913601,-0.3125553854634796,-0.02083251943785559,-0.19892063906158278,-0.1734464346136404,0.17090524697219234,0.14684907913899992,-0.028167025359544722,-0.02585213583585424,0.1737870211312009,0.04420708221400196,0.25010279014214315,-0.1964014487161515,-0.2934813438185031,0.09449494620312811,0.05477410211899573,0.02284644800628994,0.17287792845741787,0.05222778721746996,-0.019287018994361364,-0.0311479906194483,-0.047495421194263254,0.13904526087614713,0.16097719865772156,0.015687265438680445,-0.03928067679719919,0.11231684043581296,0.01465935697038332,-0.22210721811172188,-0.11537252676510591,-0.018264203728584123,0.04586164680989316,-0.08738369369539686,0.03331422033229554,-0.11373508588031725,0.032586998354037944,0.05401626849479864,-0.17263644117587237,-0.0967643496391031,-0.13091002787550138,-0.1844553567785051,-0.13014790708979296,-0.17610058980842805,0.0661022576128391,-0.10736450985512545,0.0034070638959097926
touchAccuracy_y_skew,0.038031695895865074,0.09369070704564157,0.11583594887045111,0.14897738088251505,0.05084917110128426,-0.2055747270319987,-0.16837007000819232,0.07288093103413207,-0.09397186275817293,-0.32296012115119616,0.23204760626632398,-0.0870277868301533,-0.09222737159997975,0.06853864302664175,-0.04383284060436828,-0.24352184337040692,0.03507504830581031,0.106123827753984,-0.08398028906697771,-0.06297473176605368,-0.1254956044632898,-0.06794913243145723,-0.03501178259604835,-0.019561429625888513,-0.08841317114269942,-0.020833915635302354,-0.010183371733938545,-0.17055768009017658,0.07128527775490491,0.06975447600503143,-0.10732023183290718,0.19597977910733283,-0.02786692079285532,-0.2406343087441839,0.07941426396462245,0.15071011653386485,-0.010474666830783741,-0.13959057771240085,0.15637556157103255,-0.018747899763788288,-0.1433748853007641,-0.005175081748964854,0.02785700637323266,0.18107553713761237,-0.2192311716646606,-0.03678657843878842,0.06085836376504689,-0.10295578860276669,-0.29218975594013197,-0.11833244549287654,-0.053693130350187836,-0.0825590368752424,0.11997452292251051
